Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,27,32,152.0
1,2,55,36,57.0
1,3,57,18,95.0
1,4,92,26,57.0
1,5,125,20,114.0
1,6,5,56,57.0
1,7,23,69,114.0
1,8,29,61,19.0
1,9,60,73,114.0
1,10,47,87,38.0
1,11,26,109,114.0
1,12,28,120,95.0
1,13,10,149,133.0
1,14,49,151,76.0
1,15,63,130,57.0
1,16,101,98,228.0
1,17,107,115,114.0
1,18,152,99,266.0
1,19,136,85,133.0
1,20,131,72,76.0
1,21,116,68,57.0
1,22,209,83,133.0
1,23,189,85,38.0
1,24,186,101,95.0
1,25,212,119,152.0
1,26,228,110,57.0
1,27,252,111,152.0
1,28,237,77,114.0
1,29,249,58,57.0
1,30,244,46,76.0
1,31,152,7,95.0
1,32,210,17,152.0
1,33,292,46,152.0
1,34,323,40,152.0
1,35,304,40,57.0
1,36,302,23,95.0
1,37,327,13,76.0
1,38,390,28,114.0
1,39,415,39,171.0
1,40,386,40,57.0
1,41,386,70,133.0
1,42,333,68,95.0
1,43,299,76,133.0
1,44,52,212,285.0
1,45,62,201,76.0
1,46,78,187,171.0
1,47,105,210,57.0
1,48,123,154,76.0
1,49,145,139,76.0
1,50,169,149,114.0
1,51,191,181,38.0
1,52,187,187,209.00000000000003
1,53,162,195,38.0
1,54,167,201,171.0
1,55,64,161,95.0
1,56,87,143,95.0
1,57,31,210,133.0
1,58,48,177,19.0
1,59,53,163,19.0
1,60,145,220,95.0
1,61,121,194,133.0
1,62,124,172,38.0
1,63,179,179,988.0000000000001
1,64,239,197,171.0
1,65,242,160,114.0
1,66,257,148,114.0
1,67,312,186,171.0
1,68,303,167,95.0
1,69,327,166,95.0
1,70,386,187,171.0
1,71,357,199,38.0
1,72,336,193,38.0
1,73,374,203,38.0
1,74,380,212,38.0
1,75,392,211,133.0
1,76,397,223,133.0
1,77,396,159,95.0
1,78,328,123,76.0
1,79,327,125,152.0
1,80,237,90,152.0
1,81,267,236,76.0
1,82,276,234,57.0
1,83,297,216,76.0
1,84,233,134,19.0
1,85,227,147,19.0
1,86,317,158,76.0
1,87,396,103,209.00000000000003
1,88,415,131,114.0
1,89,417,167,95.0
1,90,408,17,38.0
1,91,356,18,38.0
1,92,261,55,38.0
1,93,266,60,19.0
1,94,188,15,38.0
1,95,47,238,95.0
1,96,39,235,38.0
1,97,21,244,114.0
1,98,23,267,95.0
1,99,39,283,190.0
1,100,55,263,114.0
1,101,57,289,76.0
1,102,31,302,57.0
1,103,35,302,38.0
1,104,33,311,76.0
1,105,62,309,228.0
1,106,74,325,95.0
1,107,65,338,171.0
1,108,56,346,95.0
1,109,20,334,190.0
1,110,16,353,76.0
1,111,23,409,133.0
1,112,74,401,95.0
1,113,119,401,114.0
1,114,146,394,152.0
1,115,137,354,95.0
1,116,150,343,57.0
1,117,147,355,57.0
1,118,122,368,19.0
1,119,91,395,38.0
1,120,96,400,38.0
1,121,181,388,57.0
1,122,252,358,76.0
1,123,264,363,304.0
1,124,257,328,95.0
1,125,260,273,209.00000000000003
1,126,307,272,152.0
1,127,308,242,57.0
1,128,328,312,152.0
1,129,333,322,38.0
1,130,327,280,133.0
1,131,383,268,152.0
1,132,392,255,114.0
1,133,408,312,133.0
1,134,387,315,133.0
1,135,380,339,95.0
1,136,392,341,76.0
1,137,405,343,38.0
1,138,335,354,76.0
1,139,342,380,133.0
1,140,368,379,76.0
1,141,415,401,95.0
1,142,308,402,95.0
1,143,109,245,152.0
1,144,148,257,95.0
1,145,173,276,95.0
1,146,195,253,95.0
1,147,215,279,95.0
1,148,238,260,133.0
1,149,148,166,133.0
1,150,212,181,190.0
1,151,117,309,133.0
1,152,138,296,76.0
1,153,170,294,95.0
1,154,205,318,76.0
1,155,177,319,19.0
1,156,175,328,19.0
1,157,166,319,38.0
1,158,74,415,38.0
1,159,269,122,19.0
1,160,253,94,19.0
1,161,363,53,38.0
1,162,387,401,95.0
1,163,308,354,95.0
1,164,221,387,171.0
1,165,110,257,114.0
1,166,113,272,19.0
1,167,107,269,19.0
1,168,75,258,19.0
1,169,81,242,19.0
1,170,123,240,38.0
1,171,328,367,76.0
1,172,18,363,38.0
2,173,422,223,152.0
2,174,434,11,266.0
2,175,492,20,247.00000000000003
2,176,464,3,95.0
2,177,453,20,38.0
2,178,472,45,95.0
2,179,484,42,38.0
2,180,476,75,114.0
2,181,487,70,19.0
2,182,504,76,95.0
2,183,535,83,76.0
2,184,538,76,57.0
2,185,574,10,114.0
2,186,595,28,133.0
2,187,602,5,76.0
2,188,654,39,114.0
2,189,684,32,133.0
2,190,676,51,38.0
2,191,710,51,114.0
2,192,692,72,152.0
2,193,670,97,190.0
2,194,601,70,152.0
2,195,630,77,133.0
2,196,647,101,95.0
2,197,641,96,38.0
2,198,598,91,38.0
2,199,589,105,57.0
2,200,606,123,76.0
2,201,598,129,190.0
2,202,624,140,57.0
2,203,658,162,152.0
2,204,680,171,95.0
2,205,697,188,285.0
2,206,739,113,57.0
2,207,736,113,171.0
2,208,751,104,76.0
2,209,735,99,285.0
2,210,699,141,133.0
2,211,596,181,323.00000000000006
2,212,575,149,95.0
2,213,753,170,114.0
