Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,78,13,228.0
1,2,94,80,228.0
1,3,63,98,133.0
1,4,172,60,76.0
1,5,200,64,95.0
1,6,245,79,114.0
1,7,248,13,171.0
1,8,200,22,114.0
1,9,308,18,76.0
1,10,309,32,76.0
1,11,318,38,57.0
1,12,334,24,76.0
1,13,385,12,95.0
1,14,402,8,57.0
1,15,385,32,95.0
1,16,367,41,57.0
1,17,417,20,133.0
1,18,336,86,95.0
1,19,327,85,95.0
1,20,345,130,133.0
1,21,389,103,76.0
1,22,286,74,76.0
1,23,288,84,95.0
1,24,276,128,95.0
1,25,261,98,209.00000000000003
1,26,195,90,114.0
1,27,201,120,95.0
1,28,190,110,114.0
1,29,158,106,57.0
1,30,152,117,76.0
1,31,76,169,114.0
1,32,17,170,95.0
1,33,8,225,133.0
1,34,108,215,114.0
1,35,194,142,76.0
1,36,299,161,114.0
1,37,278,162,114.0
1,38,302,152,19.0
1,39,303,117,76.0
1,40,39,226,76.0
1,41,19,271,171.0
1,42,20,280,57.0
1,43,72,307,95.0
1,44,82,277,76.0
1,45,127,283,76.0
1,46,108,316,76.0
1,47,99,314,57.0
1,48,138,322,57.0
1,49,170,309,247.00000000000003
1,50,181,216,95.0
1,51,164,263,114.0
1,52,231,251,76.0
1,53,244,262,95.0
1,54,212,296,95.0
1,55,275,280,152.0
1,56,304,270,171.0
1,57,306,287,95.0
1,58,134,350,114.0
1,59,114,376,114.0
1,60,79,348,76.0
1,61,73,400,57.0
1,62,29,372,114.0
1,63,3,363,304.0
1,64,289,307,114.0
1,65,363,281,266.0
1,66,366,256,133.0
1,67,289,193,133.0
1,68,366,170,95.0
1,69,328,274,76.0
1,70,335,237,57.0
1,71,359,221,57.0
1,72,269,219,76.0
1,73,264,228,38.0
1,74,306,320,38.0
1,75,325,300,38.0
1,76,368,317,76.0
1,77,261,349,76.0
1,78,178,369,190.0
1,79,155,369,57.0
1,80,173,405,95.0
1,81,198,353,57.0
1,82,108,328,38.0
1,83,51,388,38.0
1,84,282,380,76.0
1,85,258,383,57.0
1,86,214,377,57.0
1,87,379,359,152.0
1,88,369,404,95.0
1,89,409,386,57.0
1,90,296,414,57.0
1,91,334,357,76.0
1,92,70,237,38.0
1,93,4,409,76.0
1,94,314,179,57.0
1,95,391,52,57.0
1,96,97,251,76.0
1,97,233,209,76.0
1,98,243,208,57.0
1,99,354,386,114.0
1,100,100,201,38.0
1,101,2,35,114.0
1,102,14,72,57.0
1,103,117,112,38.0
1,104,341,217,114.0
1,105,319,247,57.0
2,106,427,23,133.0
2,107,435,5,171.0
2,108,473,12,76.0
2,109,448,68,57.0
2,110,424,114,133.0
2,111,451,114,114.0
2,112,453,131,152.0
2,113,463,118,95.0
2,114,472,106,95.0
2,115,449,158,76.0
2,116,533,104,247.00000000000003
2,117,531,40,133.0
2,118,510,11,133.0
2,119,514,61,114.0
2,120,528,65,57.0
2,121,553,75,76.0
2,122,566,95,76.0
2,123,513,113,114.0
2,124,471,171,133.0
2,125,492,174,152.0
2,126,476,203,95.0
2,127,425,217,114.0
2,128,503,237,95.0
2,129,532,226,76.0
2,130,554,188,190.0
2,131,559,168,76.0
2,132,602,162,171.0
2,133,660,195,209.00000000000003
2,134,631,107,209.00000000000003
2,135,644,158,133.0
2,136,635,165,95.0
2,137,654,146,76.0
2,138,603,204,152.0
2,139,602,229,114.0
2,140,611,228,57.0
2,141,626,228,114.0
2,142,615,260,171.0
2,143,534,257,133.0
2,144,559,256,95.0
2,145,586,291,133.0
2,146,488,283,209.00000000000003
2,147,494,270,114.0
2,148,425,266,114.0
2,149,435,266,76.0
2,150,459,254,95.0
2,151,489,304,133.0
2,152,533,285,95.0
2,153,558,282,95.0
2,154,510,258,95.0
2,155,430,325,76.0
2,156,429,358,114.0
2,157,449,405,95.0
2,158,468,401,76.0
2,159,472,350,95.0
2,160,513,355,114.0
2,161,543,381,114.0
2,162,539,405,95.0
2,163,579,404,133.0
2,164,590,402,76.0
2,165,593,366,114.0
2,166,599,376,57.0
2,167,588,377,38.0
2,168,571,359,114.0
2,169,622,371,228.0
2,170,644,396,114.0
2,171,610,350,95.0
2,172,587,344,38.0
2,173,591,332,38.0
2,174,574,318,57.0
2,175,609,317,95.0
2,176,645,300,152.0
2,177,675,249,114.0
2,178,685,239,114.0
2,179,621,131,133.0
2,180,640,58,95.0
2,181,649,80,133.0
2,182,630,19,38.0
2,183,603,22,95.0
2,184,716,37,171.0
2,185,744,15,114.0
2,186,801,31,209.00000000000003
2,187,775,107,95.0
2,188,737,109,171.0
2,189,721,125,95.0
2,190,702,95,114.0
2,191,813,105,247.00000000000003
2,192,816,63,76.0
2,193,839,113,76.0
2,194,827,122,57.0
2,195,805,135,76.0
2,196,738,199,76.0
2,197,693,190,133.0
2,198,697,208,95.0
2,199,775,229,76.0
2,200,796,224,133.0
2,201,819,212,228.0
2,202,806,203,95.0
2,203,778,192,95.0
2,204,811,155,95.0
2,205,751,145,57.0
2,206,724,246,114.0
2,207,733,269,114.0
2,208,748,290,133.0
2,209,691,274,95.0
2,210,691,373,209.00000000000003
2,211,727,330,133.0
2,212,732,313,76.0
2,213,775,332,57.0
2,214,797,313,133.0
2,215,822,376,361.0
2,216,812,373,95.0
2,217,819,409,114.0
2,218,743,372,114.0
2,219,703,401,171.0
2,220,768,267,57.0
2,221,823,252,114.0
2,222,816,254,57.0
2,223,821,290,57.0
2,224,700,342,95.0
2,225,725,348,57.0
2,226,776,70,57.0
2,227,715,11,266.0
2,228,490,105,38.0
2,229,574,171,57.0
2,230,575,156,38.0
2,231,543,338,152.0
2,232,511,330,38.0
2,233,504,274,57.0
2,234,663,117,95.0
2,235,656,170,95.0
2,236,834,20,152.0
3,237,880,31,95.0
3,238,896,48,57.0
3,239,895,55,38.0
3,240,904,61,95.0
3,241,864,52,57.0
3,242,866,65,38.0
3,243,861,91,57.0
3,244,938,72,152.0
3,245,903,108,266.0
3,246,901,133,133.0
3,247,932,143,152.0
3,248,927,100,114.0
3,249,874,175,152.0
3,250,899,199,171.0
3,251,906,206,114.0
3,252,965,191,76.0
3,253,963,206,76.0
3,254,977,215,95.0
3,255,950,202,57.0
3,256,1031,47,95.0
3,257,986,35,95.0
3,258,968,29,95.0
3,259,1018,22,152.0
3,260,970,69,76.0
3,261,974,95,152.0
3,262,986,66,95.0
3,263,1017,88,114.0
3,264,1012,102,114.0
3,265,974,125,95.0
3,266,991,157,95.0
3,267,1075,152,114.0
3,268,1066,155,114.0
3,269,1089,170,114.0
3,270,1037,169,76.0
3,271,1025,164,76.0
3,272,1043,165,19.0
3,273,1044,185,114.0
3,274,1016,190,114.0
3,275,1026,185,38.0
3,276,1028,197,57.0
3,277,1028,208,57.0
3,278,1015,213,57.0
3,279,1055,216,95.0
3,280,1048,224,76.0
3,281,1086,223,133.0
3,282,1106,203,133.0
3,283,1097,185,76.0
3,284,1160,126,247.00000000000003
3,285,1184,140,190.0
3,286,1161,147,57.0
3,287,1169,157,95.0
3,288,1078,130,95.0
3,289,1088,135,76.0
3,290,1092,115,76.0
3,291,1079,71,114.0
3,292,1064,61,76.0
3,293,1078,47,57.0
3,294,1105,95,152.0
3,295,1020,6,95.0
3,296,1058,8,76.0
3,297,1087,24,76.0
3,298,1109,12,76.0
3,299,1097,16,76.0
3,300,1150,21,152.0
3,301,1192,79,133.0
3,302,1176,106,228.0
3,303,1239,99,152.0
3,304,1224,156,95.0
3,305,1162,193,95.0
3,306,1161,72,95.0
3,307,1236,30,133.0
3,308,1259,138,76.0
3,309,1185,215,114.0
3,310,1239,171,95.0
3,311,1252,200,171.0
3,312,1255,220,76.0
3,313,1188,9,171.0
3,314,871,251,114.0
3,315,893,231,38.0
3,316,898,279,114.0
3,317,894,309,133.0
3,318,938,252,57.0
3,319,930,254,57.0
3,320,988,230,57.0
3,321,1003,254,76.0
3,322,1010,262,76.0
3,323,1016,285,76.0
3,324,975,316,76.0
3,325,1009,304,76.0
3,326,1026,302,57.0
3,327,918,309,38.0
3,328,941,307,57.0
3,329,890,280,247.00000000000003
3,330,1080,254,133.0
3,331,1100,247,76.0
3,332,1173,244,152.0
3,333,1197,239,57.0
3,334,969,305,95.0
3,335,999,327,76.0
3,336,1005,338,95.0
3,337,969,341,209.00000000000003
3,338,985,356,152.0
3,339,1015,374,95.0
3,340,1018,385,57.0
3,341,971,399,114.0
3,342,975,390,57.0
3,343,904,371,209.00000000000003
3,344,921,353,114.0
3,345,855,375,114.0
3,346,865,378,57.0
3,347,917,402,76.0
3,348,886,405,57.0
3,349,1068,337,114.0
3,350,1082,292,57.0
3,351,1086,306,95.0
3,352,1081,377,209.00000000000003
3,353,1108,360,76.0
3,354,1111,342,38.0
3,355,1127,406,57.0
3,356,1084,404,133.0
3,357,1173,315,76.0
3,358,1199,275,76.0
3,359,1229,285,133.0
3,360,1220,305,95.0
3,361,1226,350,76.0
3,362,1258,376,190.0
3,363,1244,390,114.0
3,364,1197,379,133.0
3,365,1149,375,76.0
3,366,1159,387,114.0
3,367,1175,395,38.0
3,368,957,376,133.0
3,369,1214,261,76.0
3,370,1245,285,190.0
3,371,1258,261,114.0
3,372,1055,388,19.0
4,373,8,457,190.0
4,374,49,440,76.0
4,375,14,426,38.0
4,376,103,459,247.00000000000003
4,377,74,521,152.0
4,378,40,510,95.0
4,379,7,527,114.0
4,380,17,520,57.0
4,381,44,529,57.0
4,382,25,535,57.0
4,383,81,534,76.0
4,384,105,524,57.0
4,385,112,568,114.0
4,386,97,590,114.0
4,387,5,607,95.0
4,388,24,624,114.0
4,389,18,642,228.0
4,390,30,657,114.0
4,391,70,646,57.0
4,392,66,642,114.0
4,393,105,636,190.0
4,394,77,615,95.0
4,395,44,607,57.0
