Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,10,65,76.0
1,2,47,70,76.0
1,3,55,53,19.0
1,4,29,90,95.0
1,5,66,6,76.0
1,6,85,31,57.0
1,7,115,8,76.0
1,8,146,7,95.0
1,9,156,21,38.0
1,10,190,5,76.0
1,11,209,19,114.0
1,12,246,17,133.0
1,13,186,40,95.0
1,14,199,43,19.0
1,15,195,23,38.0
1,16,165,50,19.0
1,17,328,6,57.0
1,18,345,10,133.0
1,19,364,41,114.0
1,20,320,46,57.0
1,21,96,63,76.0
1,22,115,84,76.0
1,23,123,65,19.0
1,24,85,105,266.0
1,25,75,126,57.0
1,26,90,125,76.0
1,27,157,91,95.0
1,28,177,89,19.0
1,29,209,103,76.0
1,30,242,110,114.0
1,31,239,69,57.0
1,32,273,64,57.0
1,33,297,94,133.0
1,34,333,74,114.0
1,35,355,74,114.0
1,36,278,104,133.0
1,37,247,132,57.0
1,38,272,139,95.0
1,39,192,128,95.0
1,40,183,130,95.0
1,41,126,178,114.0
1,42,80,169,114.0
1,43,5,126,266.0
1,44,31,193,133.0
1,45,26,213,114.0
1,46,66,199,114.0
1,47,46,158,38.0
1,48,115,188,57.0
1,49,114,202,304.0
1,50,153,182,95.0
1,51,142,176,38.0
1,52,147,167,19.0
1,53,195,196,57.0
1,54,204,176,76.0
1,55,192,185,228.0
1,56,247,170,95.0
1,57,260,155,38.0
1,58,327,155,57.0
1,59,325,133,38.0
1,60,338,124,57.0
1,61,305,135,38.0
1,62,365,125,76.0
1,63,377,118,95.0
1,64,271,194,247.00000000000003
1,65,282,180,95.0
1,66,326,179,38.0
1,67,329,172,114.0
1,68,369,145,133.0
1,69,387,190,95.0
1,70,388,177,114.0
1,71,360,187,38.0
1,72,390,160,19.0
1,73,152,242,76.0
1,74,144,220,38.0
1,75,211,223,76.0
1,76,260,221,95.0
1,77,293,233,76.0
1,78,358,237,171.0
1,79,336,255,57.0
1,80,387,229,38.0
1,81,393,279,114.0
1,82,388,294,95.0
1,83,405,307,95.0
1,84,411,327,114.0
1,85,376,317,38.0
1,86,349,303,266.0
1,87,366,322,38.0
1,88,354,345,190.0
1,89,388,352,95.0
1,90,405,383,95.0
1,91,371,386,57.0
1,92,349,410,114.0
1,93,325,333,95.0
1,94,308,320,57.0
1,95,301,358,114.0
1,96,275,333,57.0
1,97,266,383,228.0
1,98,278,389,57.0
1,99,269,405,152.0
1,100,291,303,114.0
1,101,269,255,133.0
1,102,276,247,76.0
1,103,246,260,95.0
1,104,247,297,95.0
1,105,264,274,171.0
1,106,208,257,152.0
1,107,205,275,57.0
1,108,142,259,171.0
1,109,163,303,152.0
1,110,146,346,76.0
1,111,206,357,133.0
1,112,214,366,95.0
1,113,249,342,76.0
1,114,255,332,57.0
1,115,257,357,57.0
1,116,265,357,38.0
1,117,280,362,19.0
1,118,194,367,57.0
1,119,192,381,57.0
1,120,168,396,114.0
1,121,155,368,266.0
1,122,151,391,38.0
1,123,122,362,76.0
1,124,86,365,114.0
1,125,104,404,114.0
1,126,81,402,95.0
1,127,65,372,171.0
1,128,50,386,57.0
1,129,47,401,38.0
1,130,31,411,38.0
1,131,20,365,57.0
1,132,5,341,95.0
1,133,93,273,76.0
1,134,106,272,228.0
1,135,72,257,152.0
1,136,13,255,114.0
1,137,101,311,57.0
1,138,22,384,57.0
1,139,204,138,38.0
1,140,126,111,38.0
1,141,13,157,171.0
1,142,316,413,57.0
1,143,238,386,38.0
1,144,138,358,114.0
1,145,291,8,95.0
1,146,387,90,133.0
1,147,71,283,171.0
1,148,10,309,76.0
2,149,432,206,209.00000000000003
2,150,469,186,95.0
2,151,461,156,152.0
2,152,443,147,38.0
2,153,436,181,76.0
2,154,464,124,95.0
2,155,457,103,228.0
2,156,450,66,114.0
2,157,429,86,95.0
2,158,483,16,152.0
2,159,493,43,76.0
2,160,549,12,304.0
2,161,611,19,190.0
2,162,632,4,95.0
2,163,648,26,95.0
2,164,529,76,114.0
2,165,517,73,57.0
2,166,527,45,76.0
2,167,606,83,133.0
2,168,628,102,152.0
2,169,653,91,133.0
2,170,692,89,152.0
2,171,733,65,133.0
2,172,731,54,76.0
2,173,730,35,209.00000000000003
2,174,726,21,114.0
2,175,815,48,95.0
2,176,824,36,152.0
2,177,789,35,95.0
2,178,814,57,114.0
2,179,827,103,209.00000000000003
2,180,815,127,114.0
2,181,786,107,152.0
2,182,790,77,76.0
2,183,768,84,133.0
2,184,739,117,114.0
2,185,730,96,133.0
2,186,699,129,95.0
2,187,730,134,76.0
2,188,745,167,95.0
2,189,699,161,133.0
2,190,800,165,133.0
2,191,834,184,95.0
2,192,799,209,133.0
2,193,800,186,57.0
2,194,736,208,247.00000000000003
2,195,721,205,247.00000000000003
2,196,695,205,152.0
2,197,637,195,152.0
2,198,635,152,95.0
2,199,662,220,228.0
2,200,639,224,95.0
2,201,612,205,76.0
2,202,600,189,114.0
2,203,602,179,38.0
2,204,588,177,38.0
2,205,578,221,57.0
2,206,551,136,57.0
2,207,569,126,57.0
2,208,576,136,57.0
2,209,663,130,38.0
2,210,613,119,95.0
2,211,560,100,171.0
2,212,484,142,38.0
2,213,518,143,19.0
2,214,516,146,19.0
2,215,557,159,95.0
2,216,544,217,95.0
2,217,539,229,114.0
2,218,430,243,114.0
2,219,450,240,57.0
2,220,474,253,114.0
2,221,518,257,190.0
2,222,512,273,152.0
2,223,558,291,190.0
2,224,600,286,76.0
2,225,600,297,114.0
2,226,658,273,133.0
2,227,649,304,114.0
2,228,616,249,114.0
2,229,631,243,76.0
2,230,621,316,76.0
2,231,644,266,38.0
2,232,725,242,114.0
2,233,778,278,114.0
2,234,798,283,76.0
2,235,825,266,304.0
2,236,789,300,95.0
2,237,813,312,57.0
2,238,839,343,133.0
2,239,799,336,38.0
2,240,794,355,95.0
2,241,785,395,114.0
2,242,831,401,133.0
2,243,747,394,114.0
2,244,737,404,95.0
2,245,725,406,133.0
2,246,703,338,133.0
2,247,723,314,76.0
2,248,663,354,152.0
2,249,673,360,171.0
2,250,623,400,152.0
2,251,596,364,133.0
2,252,588,370,95.0
2,253,574,353,171.0
2,254,558,338,152.0
2,255,569,382,114.0
2,256,589,399,76.0
2,257,582,387,38.0
2,258,511,350,114.0
2,259,526,401,114.0
2,260,501,394,38.0
2,261,491,408,76.0
2,262,483,386,133.0
2,263,467,386,114.0
2,264,449,336,133.0
2,265,445,370,209.00000000000003
2,266,437,265,190.0
2,267,569,279,133.0
2,268,745,300,57.0
2,269,748,349,95.0
2,270,749,364,152.0
2,271,704,291,57.0
2,272,601,244,38.0
2,273,625,234,19.0
2,274,707,7,57.0
2,275,781,19,114.0
2,276,468,419,76.0
3,277,873,10,152.0
3,278,882,13,38.0
3,279,940,9,76.0
3,280,872,36,76.0
3,281,900,49,76.0
3,282,892,52,76.0
3,283,892,65,95.0
3,284,912,64,57.0
3,285,902,67,38.0
3,286,871,67,57.0
3,287,874,94,95.0
3,288,890,97,114.0
3,289,901,100,19.0
3,290,903,126,95.0
3,291,937,116,38.0
3,292,979,62,95.0
3,293,993,40,114.0
3,294,1005,27,171.0
3,295,1033,24,57.0
3,296,1064,24,95.0
3,297,1160,14,133.0
