Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,148,7,57.0
1,2,168,9,266.0
1,3,24,27,38.0
1,4,21,24,133.0
1,5,31,8,95.0
1,6,54,14,95.0
1,7,78,41,152.0
1,8,119,28,76.0
1,9,110,20,171.0
1,10,56,72,76.0
1,11,27,80,114.0
1,12,30,88,57.0
1,13,9,127,133.0
1,14,66,123,95.0
1,15,72,116,38.0
1,16,93,71,114.0
1,17,135,90,57.0
1,18,189,96,133.0
1,19,180,36,76.0
1,20,197,35,57.0
1,21,179,44,95.0
1,22,181,67,95.0
1,23,237,36,57.0
1,24,279,47,76.0
1,25,267,43,38.0
1,26,257,63,76.0
1,27,262,60,57.0
1,28,296,76,114.0
1,29,291,106,114.0
1,30,299,98,114.0
1,31,319,108,114.0
1,32,330,114,95.0
1,33,341,112,133.0
1,34,364,65,133.0
1,35,386,66,114.0
1,36,349,6,133.0
1,37,300,16,171.0
1,38,177,133,114.0
1,39,192,133,57.0
1,40,202,136,57.0
1,41,172,151,209.00000000000003
1,42,111,158,114.0
1,43,85,181,190.0
1,44,62,166,95.0
1,45,37,191,152.0
1,46,28,168,76.0
1,47,22,187,38.0
1,48,25,195,57.0
1,49,14,221,95.0
1,50,62,217,95.0
1,51,103,224,76.0
1,52,119,201,114.0
1,53,95,242,152.0
1,54,32,261,133.0
1,55,30,284,133.0
1,56,7,313,95.0
1,57,33,354,152.0
1,58,26,377,114.0
1,59,8,407,114.0
1,60,10,386,95.0
1,61,47,396,76.0
1,62,60,382,114.0
1,63,67,349,114.0
1,64,114,379,114.0
1,65,106,361,76.0
1,66,119,347,95.0
1,67,149,379,152.0
1,68,135,371,57.0
1,69,155,398,95.0
1,70,167,397,57.0
1,71,204,401,95.0
1,72,189,377,57.0
1,73,188,354,38.0
1,74,191,330,114.0
1,75,184,285,76.0
1,76,186,282,209.00000000000003
1,77,174,242,76.0
1,78,167,256,76.0
1,79,156,266,152.0
1,80,165,313,114.0
1,81,117,297,171.0
1,82,66,306,76.0
1,83,130,234,38.0
1,84,76,284,38.0
1,85,148,313,57.0
1,86,237,274,171.0
1,87,263,270,152.0
1,88,255,259,76.0
1,89,250,242,76.0
1,90,277,240,76.0
1,91,291,256,57.0
1,92,291,271,38.0
1,93,301,290,133.0
1,94,277,313,114.0
1,95,257,312,114.0
1,96,260,331,57.0
1,97,273,334,76.0
1,98,295,336,76.0
1,99,304,362,114.0
1,100,332,359,152.0
1,101,249,384,171.0
1,102,233,343,76.0
1,103,248,202,171.0
1,104,216,200,152.0
1,105,206,186,95.0
1,106,184,187,57.0
1,107,154,145,57.0
1,108,266,136,95.0
1,109,277,146,114.0
1,110,287,143,38.0
1,111,329,175,152.0
1,112,295,211,114.0
1,113,288,193,76.0
1,114,286,177,133.0
1,115,357,230,114.0
1,116,381,162,171.0
1,117,396,177,95.0
1,118,401,171,38.0
1,119,323,34,38.0
1,120,315,145,19.0
1,121,404,191,76.0
1,122,343,210,76.0
1,123,330,268,95.0
1,124,352,316,133.0
1,125,391,287,95.0
1,126,394,260,76.0
1,127,386,257,76.0
1,128,416,237,95.0
1,129,412,275,95.0
1,130,402,295,38.0
1,131,392,303,57.0
1,132,379,360,95.0
1,133,380,338,95.0
1,134,390,374,133.0
1,135,370,411,114.0
1,136,320,405,76.0
1,137,301,381,114.0
1,138,298,247,57.0
1,139,285,91,95.0
1,140,280,103,57.0
1,141,225,309,19.0
1,142,313,300,38.0
2,143,458,33,285.0
2,144,546,38,76.0
2,145,546,46,57.0
2,146,565,83,152.0
2,147,551,94,114.0
2,148,526,93,76.0
2,149,523,121,95.0
2,150,532,135,133.0
2,151,563,109,95.0
2,152,566,100,57.0
2,153,571,113,57.0
2,154,623,101,171.0
2,155,645,95,114.0
2,156,646,82,114.0
2,157,627,37,190.0
2,158,423,14,114.0
2,159,443,59,95.0
2,160,470,71,76.0
2,161,487,111,57.0
2,162,471,112,133.0
2,163,455,150,95.0
2,164,477,172,95.0
2,165,496,187,95.0
2,166,498,173,57.0
2,167,541,151,95.0
2,168,570,175,95.0
2,169,603,182,133.0
2,170,443,243,95.0
2,171,520,249,114.0
2,172,551,240,95.0
2,173,553,259,114.0
2,174,562,258,133.0
2,175,615,246,76.0
2,176,633,219,190.0
2,177,610,210,152.0
2,178,449,317,114.0
2,179,440,334,95.0
2,180,425,352,133.0
2,181,423,381,133.0
2,182,436,384,76.0
2,183,471,399,152.0
2,184,468,377,57.0
2,185,463,376,38.0
2,186,483,356,152.0
2,187,513,359,133.0
2,188,535,375,57.0
2,189,520,380,209.00000000000003
2,190,535,367,209.00000000000003
2,191,560,406,152.0
2,192,573,355,133.0
2,193,612,335,152.0
2,194,637,374,266.0
2,195,613,401,76.0
2,196,609,408,38.0
2,197,635,419,76.0
2,198,599,404,38.0
2,199,664,391,133.0
2,200,692,362,152.0
2,201,732,363,209.00000000000003
2,202,706,404,133.0
2,203,749,345,133.0
2,204,774,363,76.0
2,205,781,366,95.0
2,206,789,370,76.0
2,207,787,300,209.00000000000003
2,208,756,296,114.0
2,209,753,314,76.0
2,210,840,382,152.0
2,211,838,362,114.0
2,212,653,279,114.0
2,213,647,278,228.0
2,214,656,308,114.0
2,215,652,340,133.0
2,216,616,311,57.0
2,217,573,318,57.0
2,218,550,310,152.0
2,219,482,270,114.0
2,220,431,279,95.0
2,221,513,210,95.0
2,222,500,226,57.0
2,223,440,184,38.0
2,224,423,208,114.0
2,225,436,100,57.0
2,226,425,111,76.0
2,227,629,136,152.0
2,228,650,152,114.0
2,229,662,165,152.0
2,230,700,138,171.0
2,231,719,133,95.0
2,232,715,149,114.0
2,233,723,182,76.0
2,234,715,187,57.0
2,235,718,174,38.0
2,236,723,205,228.0
2,237,700,221,152.0
2,238,732,153,95.0
2,239,738,149,76.0
2,240,771,179,171.0
2,241,813,201,57.0
2,242,809,187,247.00000000000003
2,243,792,227,114.0
2,244,809,235,95.0
2,245,818,233,38.0
2,246,832,214,95.0
2,247,840,254,133.0
2,248,785,251,114.0
2,249,764,232,76.0
2,250,754,267,152.0
2,251,754,248,152.0
2,252,693,281,114.0
2,253,701,281,228.0
2,254,681,268,152.0
2,255,689,301,114.0
2,256,618,322,57.0
2,257,659,246,133.0
2,258,695,110,190.0
2,259,716,122,95.0
2,260,680,129,95.0
2,261,737,91,190.0
2,262,754,89,209.00000000000003
2,263,780,118,114.0
2,264,799,133,76.0
2,265,830,126,95.0
2,266,821,139,57.0
2,267,689,78,95.0
2,268,720,58,95.0
2,269,709,52,76.0
2,270,704,38,95.0
2,271,743,63,76.0
2,272,710,4,190.0
2,273,753,23,114.0
2,274,782,27,133.0
2,275,821,11,95.0
2,276,833,26,114.0
2,277,585,28,76.0
2,278,608,13,95.0
2,279,622,9,133.0
2,280,583,7,76.0
2,281,555,22,114.0
2,282,613,62,95.0
2,283,643,65,114.0
2,284,685,44,57.0
2,285,535,333,76.0
2,286,582,350,38.0
2,287,594,342,38.0
2,288,583,245,38.0
2,289,536,267,38.0
2,290,556,269,19.0
2,291,830,314,95.0
2,292,545,419,190.0
2,293,746,197,133.0
2,294,748,119,114.0
2,295,750,108,95.0
2,296,811,63,152.0
3,297,870,76,114.0
3,298,870,92,133.0
3,299,865,124,133.0
3,300,878,120,114.0
3,301,913,121,133.0
3,302,927,111,152.0
3,303,928,39,133.0
3,304,914,42,57.0
3,305,893,42,76.0
3,306,878,44,95.0
3,307,885,18,247.00000000000003
3,308,923,66,114.0
3,309,938,60,38.0
3,310,962,93,152.0
3,311,953,85,57.0
3,312,994,74,114.0
3,313,904,148,171.0
3,314,886,154,114.0
3,315,935,189,152.0
3,316,920,215,114.0
3,317,893,179,95.0
3,318,882,224,76.0
3,319,873,219,95.0
3,320,920,247,95.0
3,321,880,258,133.0
3,322,883,245,76.0
3,323,988,204,171.0
3,324,997,181,76.0
3,325,992,158,133.0
3,326,989,134,95.0
3,327,1004,126,76.0
3,328,1024,85,95.0
3,329,1016,80,95.0
3,330,1088,61,171.0
3,331,986,20,247.00000000000003
3,332,955,11,133.0
3,333,959,27,76.0
3,334,1024,19,38.0
3,335,1019,17,133.0
3,336,1067,38,152.0
3,337,1015,68,57.0
3,338,1055,106,114.0
3,339,1051,116,57.0
3,340,1075,126,114.0
3,341,1108,102,133.0
3,342,1098,92,76.0
3,343,1140,81,114.0
3,344,1132,68,57.0
3,345,1190,62,190.0
3,346,1110,8,95.0
3,347,1100,23,95.0
3,348,1116,25,38.0
3,349,1158,19,57.0
3,350,1143,20,114.0
3,351,1194,95,209.00000000000003
3,352,1210,89,95.0
3,353,1239,83,247.00000000000003
3,354,1237,68,57.0
3,355,1242,38,76.0
3,356,1162,110,76.0
3,357,1121,112,19.0
3,358,1108,127,76.0
3,359,1133,140,57.0
3,360,1097,149,133.0
3,361,1085,144,76.0
3,362,1062,151,95.0
3,363,1071,156,38.0
3,364,1057,165,95.0
3,365,1016,186,95.0
3,366,1134,179,38.0
3,367,1136,175,133.0
3,368,1191,179,152.0
3,369,1181,187,152.0
3,370,1149,224,57.0
3,371,1195,209,76.0
3,372,1235,171,76.0
3,373,1255,186,209.00000000000003
3,374,1260,134,57.0
3,375,1235,123,95.0
3,376,1173,35,76.0
3,377,1195,22,133.0
3,378,1230,207,76.0
3,379,1254,223,133.0
3,380,1221,201,38.0
3,381,1227,238,171.0
3,382,1236,253,76.0
3,383,1253,263,190.0
3,384,1141,280,95.0
3,385,1154,244,95.0
3,386,1165,236,76.0
3,387,1172,242,76.0
3,388,1198,249,95.0
3,389,1187,251,57.0
3,390,1186,266,190.0
3,391,1160,265,95.0
3,392,1198,299,76.0
