Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,246,291,114.0
1,2,345,330,114.0
1,3,366,346,95.0
1,4,245,389,114.0
1,5,248,379,76.0
1,6,174,347,133.0
1,7,148,390,95.0
1,8,183,397,95.0
1,9,87,403,76.0
1,10,104,386,57.0
1,11,75,359,76.0
1,12,10,357,57.0
1,13,92,248,133.0
1,14,113,275,95.0
1,15,65,286,114.0
1,16,18,277,95.0
1,17,94,223,114.0
1,18,112,175,133.0
1,19,196,193,152.0
1,20,205,260,76.0
1,21,237,264,57.0
1,22,289,279,114.0
1,23,289,268,57.0
1,24,348,299,95.0
1,25,327,255,95.0
1,26,270,111,133.0
1,27,301,87,95.0
1,28,349,79,76.0
1,29,380,103,95.0
1,30,356,118,76.0
1,31,367,177,95.0
1,32,291,178,114.0
1,33,265,216,133.0
1,34,196,107,114.0
1,35,188,84,95.0
1,36,262,64,95.0
1,37,280,55,95.0
1,38,156,90,114.0
1,39,92,80,95.0
1,40,49,96,114.0
1,41,16,19,95.0
1,42,66,26,114.0
1,43,66,15,57.0
1,44,92,29,38.0
1,45,199,8,95.0
1,46,158,14,57.0
1,47,248,8,95.0
1,48,181,296,76.0
1,49,99,295,95.0
1,50,33,329,76.0
1,51,32,338,57.0
1,52,59,172,95.0
1,53,56,188,95.0
1,54,68,156,114.0
1,55,75,167,38.0
1,56,69,208,76.0
1,57,3,214,95.0
1,58,344,364,95.0
1,59,31,247,57.0
1,60,42,220,38.0
2,61,544,119,95.0
2,62,609,173,95.0
2,63,668,179,76.0
2,64,649,190,95.0
2,65,563,297,114.0
2,66,607,289,95.0
2,67,654,287,76.0
2,68,700,286,95.0
2,69,738,274,95.0
2,70,777,313,171.0
2,71,807,298,171.0
2,72,834,271,209.00000000000003
2,73,720,377,190.0
2,74,756,360,57.0
2,75,734,341,57.0
2,76,740,360,57.0
2,77,465,354,133.0
2,78,460,347,57.0
2,79,449,338,133.0
2,80,453,293,152.0
2,81,469,272,133.0
2,82,514,289,95.0
2,83,499,320,57.0
2,84,518,356,95.0
2,85,568,359,57.0
2,86,533,186,114.0
2,87,589,208,95.0
2,88,700,192,247.00000000000003
2,89,736,199,76.0
2,90,681,315,57.0
2,91,810,114,190.0
2,92,791,77,95.0
2,93,791,14,76.0
2,94,784,21,57.0
2,95,669,34,76.0
2,96,720,9,114.0
2,97,622,31,133.0
2,98,736,82,57.0
2,99,727,116,76.0
2,100,696,90,76.0
2,101,643,112,152.0
2,102,811,205,114.0
2,103,835,188,95.0
2,104,815,160,114.0
2,105,635,177,209.00000000000003
2,106,467,88,95.0
2,107,469,81,57.0
2,108,525,21,76.0
2,109,543,54,57.0
2,110,541,35,57.0
2,111,450,29,76.0
2,112,426,4,57.0
2,113,427,279,95.0
2,114,480,384,76.0
2,115,560,372,76.0
2,116,639,295,95.0
2,117,693,378,57.0
2,118,765,394,76.0
2,119,775,378,38.0
2,120,789,386,57.0
2,121,660,225,95.0
2,122,560,179,95.0
2,123,676,325,57.0
2,124,463,207,76.0
2,125,489,46,57.0
3,126,1012,184,152.0
3,127,1192,85,171.0
3,128,891,326,171.0
3,129,896,361,190.0
3,130,877,383,76.0
3,131,926,199,76.0
3,132,892,293,114.0
3,133,895,311,76.0
3,134,998,297,152.0
3,135,1002,358,114.0
3,136,987,353,76.0
3,137,1051,364,95.0
3,138,1063,335,57.0
3,139,1188,352,190.0
3,140,1237,172,114.0
3,141,1075,193,152.0
3,142,896,115,133.0
3,143,935,55,95.0
3,144,926,13,114.0
3,145,1081,102,76.0
3,146,1102,96,76.0
3,147,1093,81,95.0
3,148,966,85,95.0
3,149,1084,169,76.0
3,150,1100,170,76.0
3,151,1100,199,95.0
3,152,1158,169,95.0
3,153,1190,182,76.0
3,154,1170,198,76.0
3,155,1193,271,114.0
3,156,1119,288,76.0
3,157,1201,32,76.0
3,158,1154,108,76.0
3,159,1145,92,76.0
3,160,935,148,114.0
3,161,919,168,114.0
3,162,961,181,76.0
3,163,1104,143,76.0
3,164,1020,45,95.0
3,165,1189,18,76.0
3,166,1210,192,57.0
3,167,1242,376,38.0
3,168,1247,403,57.0
3,169,1009,112,76.0
3,170,943,202,57.0
3,171,924,183,57.0
3,172,877,188,76.0
3,173,920,343,95.0
3,174,941,256,38.0
3,175,978,241,76.0
3,176,1106,267,76.0
3,177,1147,282,76.0
3,178,1095,338,57.0
3,179,1244,117,114.0
3,180,1224,104,57.0
3,181,998,34,57.0
3,182,1014,12,38.0
3,183,1060,282,76.0
4,184,251,576,133.0
4,185,333,550,95.0
4,186,372,574,114.0
4,187,274,835,171.0
4,188,380,837,190.0
4,189,394,790,171.0
4,190,326,794,76.0
4,191,354,757,95.0
4,192,233,737,76.0
4,193,342,669,95.0
4,194,384,657,95.0
4,195,354,696,57.0
4,196,279,726,171.0
4,197,287,622,95.0
4,198,187,723,114.0
4,199,212,702,95.0
4,200,79,733,133.0
4,201,78,754,95.0
4,202,96,800,76.0
4,203,112,741,95.0
4,204,23,753,133.0
4,205,8,811,57.0
4,206,12,736,95.0
4,207,3,667,76.0
4,208,12,620,76.0
4,209,73,638,114.0
4,210,91,662,114.0
4,211,103,666,95.0
4,212,107,623,95.0
4,213,79,773,76.0
4,214,19,539,152.0
4,215,24,478,114.0
4,216,62,448,95.0
4,217,85,436,76.0
4,218,115,455,57.0
4,219,117,465,57.0
4,220,115,555,95.0
4,221,156,523,76.0
4,222,203,455,133.0
4,223,167,481,57.0
4,224,278,482,76.0
4,225,254,517,76.0
4,226,274,528,95.0
4,227,246,651,76.0
4,228,256,666,76.0
4,229,204,642,76.0
4,230,147,722,95.0
4,231,166,622,76.0
4,232,261,613,95.0
4,233,358,523,95.0
4,234,373,545,114.0
4,235,383,470,95.0
4,236,338,453,76.0
4,237,369,438,76.0
4,238,192,829,95.0
4,239,302,769,57.0
4,240,321,767,57.0
4,241,205,597,76.0
4,242,29,590,76.0
4,243,68,563,57.0
4,244,377,624,76.0
4,245,334,638,76.0
4,246,288,740,95.0
4,247,297,562,76.0
4,248,300,544,57.0
5,249,548,533,114.0
5,250,452,466,171.0
5,251,472,474,76.0
5,252,554,443,95.0
5,253,600,462,95.0
5,254,635,475,57.0
5,255,651,445,76.0
5,256,741,470,114.0
5,257,807,450,209.00000000000003
5,258,630,532,114.0
5,259,482,636,152.0
5,260,463,632,133.0
5,261,516,638,76.0
5,262,560,635,114.0
5,263,426,557,114.0
5,264,551,746,114.0
5,265,549,755,76.0
5,266,460,830,95.0
5,267,441,802,76.0
5,268,432,752,95.0
5,269,445,712,57.0
5,270,532,562,171.0
5,271,524,572,38.0
5,272,645,720,76.0
5,273,623,754,95.0
5,274,697,737,95.0
5,275,715,753,95.0
5,276,694,726,95.0
5,277,728,717,114.0
5,278,696,816,95.0
5,279,745,821,133.0
5,280,821,803,114.0
5,281,653,813,114.0
5,282,519,824,76.0
5,283,644,652,133.0
5,284,569,734,57.0
5,285,670,543,76.0
5,286,714,571,95.0
5,287,732,542,95.0
5,288,829,533,95.0
5,289,795,550,114.0
5,290,808,569,76.0
5,291,777,656,95.0
5,292,820,667,76.0
5,293,804,707,95.0
5,294,472,669,76.0
5,295,570,761,57.0
5,296,533,482,76.0
5,297,520,463,76.0
5,298,603,426,76.0
5,299,737,619,76.0
5,300,729,642,57.0
5,301,789,624,95.0
5,302,700,665,95.0
5,303,837,629,76.0
5,304,612,641,76.0
5,305,738,717,95.0
