Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,73,11,266.0
1,2,56,18,114.0
1,3,23,4,95.0
1,4,41,25,38.0
1,5,84,40,76.0
1,6,106,41,76.0
1,7,121,46,76.0
1,8,136,16,95.0
1,9,162,33,190.0
1,10,198,50,57.0
1,11,188,14,19.0
1,12,234,40,171.0
1,13,245,45,57.0
1,14,237,54,57.0
1,15,271,40,95.0
1,16,335,37,152.0
1,17,283,12,57.0
1,18,370,12,57.0
1,19,381,34,114.0
1,20,388,9,76.0
1,21,338,7,304.0
1,22,332,48,38.0
1,23,340,65,95.0
1,24,391,58,38.0
1,25,355,58,57.0
1,26,323,85,38.0
1,27,371,98,209.00000000000003
1,28,359,137,95.0
1,29,326,132,76.0
1,30,318,147,57.0
1,31,342,156,76.0
1,32,323,165,76.0
1,33,331,182,95.0
1,34,371,181,114.0
1,35,386,164,152.0
1,36,372,212,133.0
1,37,369,227,114.0
1,38,332,214,76.0
1,39,329,203,57.0
1,40,357,205,95.0
1,41,271,199,285.0
1,42,297,203,114.0
1,43,267,226,95.0
1,44,292,236,114.0
1,45,294,227,38.0
1,46,264,147,76.0
1,47,272,136,76.0
1,48,300,105,133.0
1,49,272,62,152.0
1,50,276,99,57.0
1,51,237,110,95.0
1,52,239,132,38.0
1,53,240,129,133.0
1,54,252,119,76.0
1,55,209,95,209.00000000000003
1,56,167,54,114.0
1,57,151,69,114.0
1,58,157,80,57.0
1,59,142,84,38.0
1,60,142,98,114.0
1,61,125,87,171.0
1,62,114,70,95.0
1,63,73,65,152.0
1,64,86,94,95.0
1,65,61,103,209.00000000000003
1,66,30,77,152.0
1,67,23,121,133.0
1,68,6,85,209.00000000000003
1,69,48,119,95.0
1,70,96,131,95.0
1,71,106,129,95.0
1,72,150,128,76.0
1,73,177,114,57.0
1,74,191,132,114.0
1,75,203,127,76.0
1,76,89,156,19.0
1,77,91,155,171.0
1,78,115,166,114.0
1,79,140,186,76.0
1,80,129,191,95.0
1,81,148,167,114.0
1,82,113,206,133.0
1,83,90,189,38.0
1,84,80,196,171.0
1,85,54,192,57.0
1,86,46,164,19.0
1,87,23,158,114.0
1,88,32,194,152.0
1,89,64,141,19.0
1,90,21,219,76.0
1,91,27,246,133.0
1,92,15,243,114.0
1,93,14,259,95.0
1,94,71,246,57.0
1,95,83,224,76.0
