Time[s],0,2,4,6
22.9,-3.666666667,1.666666667,-2.333333333,-2.333333333
23,-4.666666667,0.666666667,-4.333333333,-2.666666667
23.1,-3.666666667,2,-3.666666667,-2.666666667
23.2,-2.666666667,2,-2.333333333,-2.333333333
23.3,-4.666666667,2.333333333,-3.333333333,-2.333333333
23.4,-2.666666667,2,-3,-2.666666667
23.5,-3,2,-3.333333333,-3
23.6,-2.666666667,1.333333333,-2.666666667,-2.666666667
23.7,-2.333333333,0.333333333,-3.666666667,-3
23.8,-3,1.333333333,-2.666666667,-2.666666667
23.9,-3,0.333333333,-2.333333333,-2.666666667
24,-2,0.666666667,-3,-3
24.1,-2.666666667,0.666666667,-2.333333333,-3.666666667
24.2,-3.333333333,1.666666667,-2,-4
24.3,-1.666666667,1.333333333,-4.333333333,-3.666666667
24.4,-2.666666667,1.333333333,-3.333333333,-3.666666667
24.5,-4.333333333,1.333333333,-2.666666667,-3
24.6,-2.666666667,1.333333333,-3.333333333,-2.333333333
24.7,-2.333333333,0.666666667,-4.666666667,-2.333333333
24.8,-3.333333333,1.666666667,-3,-2.666666667
24.9,-2.666666667,1.333333333,-4,-2.333333333
25,-2,2.333333333,-3.333333333,-2.666666667
25.1,-1.666666667,1.666666667,-3.333333333,-2.333333333
25.2,-2.666666667,-0.333333333,-3.333333333,-2
25.3,-2.333333333,1,-3.333333333,-2
25.4,-2.333333333,1.333333333,-5,-3.666666667
25.5,-2,1.333333333,-2,-2.666666667
25.6,-2.333333333,-0.333333333,-3.666666667,-2.333333333
25.7,-3,1.333333333,-3.333333333,-3
25.8,-3.666666667,0,-1.666666667,-2.333333333
25.9,-4.333333333,0.333333333,-3.666666667,-2
26,-2.666666667,2,-4,-4
26.1,-2.333333333,0.666666667,-2.666666667,-2.666666667
26.2,-2.666666667,1.333333333,-3,-2
26.3,-4,2,-2,-2.666666667
26.4,-2.666666667,1.333333333,-5,-1.666666667
26.5,-3.333333333,0.666666667,-3,-3
26.6,-5,2,-3.666666667,-1.666666667
26.7,-3.333333333,0.666666667,-3.666666667,-2.666666667
26.8,-2.666666667,2,-2.666666667,-3
26.9,-2.333333333,0.666666667,-3.333333333,-3.333333333
27,-2.666666667,0.666666667,-3.333333333,-2.666666667
27.1,-2.333333333,0.666666667,-1.666666667,-2.666666667
27.2,-2.666666667,0.666666667,-3.666666667,-2.666666667
27.3,-4.333333333,2.666666667,-3,-2.333333333
27.4,-2.333333333,1.333333333,-3,-2.333333333
27.5,-2.333333333,2.333333333,-3.666666667,-2
27.6,-2.666666667,2,-3.333333333,-3.333333333
27.7,-3,1.333333333,-2.666666667,-2
27.8,-4,0.666666667,-4,-2.666666667
27.9,-3.333333333,0.666666667,-4.333333333,-3.333333333
28,-3,2.333333333,-1.666666667,-2.666666667
28.1,-2.666666667,1.333333333,-2.666666667,-3
28.2,-3,1.666666667,-3,-2
28.3,-3.333333333,2,-4,-2.666666667
28.4,-3,2.333333333,-4.666666667,-1.666666667
28.5,-2.666666667,2.333333333,-4.666666667,-2.666666667
28.6,-3.666666667,2,-2.333333333,-3.333333333
28.7,-2.666666667,2.666666667,-2.333333333,-3.333333333
28.8,-3,1,-3,-3.333333333
28.9,-4.333333333,0.333333333,-2.666666667,-2.666666667
29,-3,1,-3.666666667,-2
29.1,-2.333333333,1.666666667,-3,-1.666666667
29.2,-2.333333333,2.333333333,-3,-2.666666667
29.3,-3.666666667,0.666666667,-2.333333333,-2
29.4,-4,-0.333333333,-3,-3.333333333
29.5,-3,1.666666667,-3.333333333,-4
29.6,-4,2,-2.333333333,-1.666666667
29.7,-3,0.666666667,-3,-7.333333333
29.8,-5,-3,-4.666666667,-8.333333333
29.9,-7.666666667,-5.333333333,-4.333333333,-10.66666667
30,-9.666666667,-6.333333333,-7.333333333,-14.33333333
30.1,-13.33333333,-9.666666667,-10,-16
30.2,-17,-11.66666667,-12.66666667,-17.66666667
30.3,-18.66666667,-15,-16.33333333,-20
30.4,-21,-15.66666667,-19,-20.66666667
30.5,-23,-17.66666667,-19.66666667,-21.33333333
30.6,-25,-17,-21,-22
30.7,-26.66666667,-19.33333333,-24.33333333,-22.66666667
30.8,-26.66666667,-21,-22.66666667,-23.66666667
30.9,-28,-22.66666667,-24.33333333,-23.66666667
31,-27,-22.33333333,-25,-24
31.1,-27.33333333,-22,-25.66666667,-24.33333333
31.2,-27.33333333,-23.33333333,-26.66666667,-24.33333333
31.3,-28,-23,-27,-23.66666667
31.4,-27.33333333,-23.66666667,-27.66666667,-25
31.5,-27.66666667,-25.33333333,-26.33333333,-24.33333333
31.6,-27,-25.33333333,-27,-24.66666667
31.7,-27.66666667,-24.33333333,-27.66666667,-24.33333333
31.8,-27.33333333,-25,-26.33333333,-24
31.9,-25.66666667,-24.33333333,-25.66666667,-23.66666667
32,-28.66666667,-24,-29.33333333,-23.33333333
32.1,-28,-26.33333333,-26.66666667,-23.66666667
32.2,-26.33333333,-25.33333333,-26.66666667,-24.66666667
32.3,-27,-24.33333333,-27.66666667,-23.33333333
32.4,-29.33333333,-24.33333333,-29,-24.33333333
32.5,-27.33333333,-25.66666667,-26.66666667,-22.66666667
32.6,-28,-26.33333333,-27.66666667,-23.33333333
32.7,-27.33333333,-25.33333333,-27.66666667,-23.33333333
32.8,-28,-25.33333333,-27,-23
32.9,-28.66666667,-27,-28.33333333,-24
33,-28.66666667,-25,-27.66666667,-23.66666667
33.1,-29,-24.66666667,-26.66666667,-24
33.2,-28,-24.66666667,-27.33333333,-23.33333333
33.3,-28,-25,-27.66666667,-23
33.4,-27,-25.33333333,-26.66666667,-22
33.5,-27.66666667,-25,-26.66666667,-23.33333333
33.6,-27.66666667,-25,-26.66666667,-24
33.7,-28.33333333,-25.33333333,-26.33333333,-24
33.8,-27.33333333,-27,-28,-22.33333333
33.9,-28.33333333,-24.66666667,-28.66666667,-22.33333333
34,-27.66666667,-27.33333333,-26.33333333,-22.33333333
34.1,-27.66666667,-25.33333333,-26.66666667,-22.33333333
34.2,-28.66666667,-25.33333333,-28.66666667,-22
34.3,-28.33333333,-24.66666667,-27,-21
34.4,-28.66666667,-25,-26.33333333,-22
34.5,-28,-24.66666667,-26.66666667,-22
34.6,-27.33333333,-23.66666667,-27.33333333,-21.33333333
34.7,-27.33333333,-24.33333333,-27,-23
34.8,-29,-25.66666667,-27,-21
34.9,-27.33333333,-25,-27,-23
35,-27.33333333,-25.33333333,-27,-22.33333333
35.1,-28.66666667,-24,-27.33333333,-20.33333333
35.2,-28,-24.66666667,-27.33333333,-21.66666667
35.3,-28,-24.33333333,-25.66666667,-22
35.4,-26.66666667,-25.33333333,-27,-21.33333333
35.5,-28.33333333,-24.66666667,-27.66666667,-20.66666667
35.6,-28.33333333,-24.33333333,-25.66666667,-22
35.7,-27.66666667,-24.33333333,-28,-22.33333333
35.8,-27.33333333,-24.33333333,-27,-20.66666667
35.9,-28.33333333,-23.66666667,-26.66666667,-21.66666667
36,-27.66666667,-26.66666667,-26,-20.66666667
36.1,-26.66666667,-24,-26.33333333,-21
36.2,-27.33333333,-24,-27.33333333,-21
36.3,-27.33333333,-24.33333333,-26,-20
36.4,-29,-24.33333333,-26,-20.33333333
36.5,-28.33333333,-24.33333333,-26.33333333,-21.33333333
36.6,-27.66666667,-24.33333333,-25.66666667,-20.33333333
36.7,-26.66666667,-23.66666667,-25,-20
36.8,-26.66666667,-23.66666667,-26.66666667,-20.33333333
36.9,-27.66666667,-24.33333333,-26.66666667,-20
37,-28,-24,-26,-20
37.1,-27.33333333,-26.33333333,-26.33333333,-20
37.2,-27.66666667,-25,-26.33333333,-20
37.3,-26.33333333,-24.66666667,-25.33333333,-19
37.4,-27.66666667,-25.33333333,-26,-19
37.5,-27.66666667,-23.33333333,-25.66666667,-19.33333333
37.6,-27.33333333,-24.66666667,-25,-20
37.7,-27,-25.33333333,-26.66666667,-19.33333333
37.8,-28,-24.66666667,-26.33333333,-19.33333333
37.9,-26.33333333,-23.33333333,-25.66666667,-19
38,-27.33333333,-24,-25.66666667,-18.33333333
38.1,-28.33333333,-24.33333333,-26.33333333,-19
38.2,-27.66666667,-25,-25,-19.66666667
38.3,-27,-24.33333333,-28,-18.66666667
38.4,-28.66666667,-24.33333333,-27,-19
38.5,-27.66666667,-25.33333333,-26.66666667,-19.33333333
38.6,-27.33333333,-24.33333333,-26,-18.66666667
38.7,-27.33333333,-24.33333333,-25.66666667,-20.33333333
38.8,-29.66666667,-24,-25.33333333,-17.66666667
38.9,-28.33333333,-23.66666667,-25,-18
39,-27.33333333,-24,-25.66666667,-18.33333333
39.1,-29,-24.66666667,-27,-19.66666667
39.2,-26.66666667,-26,-26.66666667,-18.33333333
39.3,-27.33333333,-24.33333333,-26,-18.33333333
39.4,-28,-24.33333333,-25.66666667,-18.66666667
39.5,-27.66666667,-24,-24.66666667,-18.33333333
39.6,-27,-24.66666667,-25,-18.33333333
39.7,-28.33333333,-23.66666667,-26.33333333,-18
39.8,-27.66666667,-25.66666667,-26,-18.33333333
39.9,-27,-23.33333333,-25.66666667,-17.66666667
40,-27.66666667,-24.33333333,-26,-18.33333333
40.1,-27.66666667,-23.33333333,-26.66666667,-17.33333333
40.2,-27,-23,-26.33333333,-18.33333333
40.3,-27.33333333,-25.66666667,-26,-17.33333333
40.4,-27,-23.66666667,-24.33333333,-18
40.5,-27.66666667,-24.33333333,-26,-17.33333333
40.6,-27.66666667,-24,-25.66666667,-18
40.7,-27,-23,-25.66666667,-17
40.8,-26.33333333,-23,-25,-17.66666667
40.9,-27.33333333,-23,-26.66666667,-18.33333333
41,-26.66666667,-24,-25,-17.66666667
41.1,-27,-24,-25.66666667,-18.33333333
41.2,-29.33333333,-24.66666667,-24.66666667,-17.66666667
41.3,-27.66666667,-23,-25.66666667,-17
41.4,-27.33333333,-23.66666667,-23.66666667,-17.33333333
41.5,-26.33333333,-23.33333333,-25,-17
41.6,-26.33333333,-23.66666667,-26,-18.66666667
41.7,-29.33333333,-23.66666667,-24.66666667,-19
41.8,-26.33333333,-24.66666667,-25,-17.66666667
41.9,-28,-23.33333333,-25.66666667,-17.66666667
42,-28.33333333,-23.33333333,-26,-17.66666667
42.1,-26.66666667,-23.66666667,-24.33333333,-17.33333333
42.2,-28,-21.66666667,-27,-18.33333333
42.3,-27.33333333,-22.66666667,-24.66666667,-16.66666667
42.4,-27,-23.66666667,-24.66666667,-16.33333333
42.5,-26,-23.33333333,-25.66666667,-16.66666667
42.6,-27,-23,-25.33333333,-17
42.7,-28,-23,-23.66666667,-17.33333333
42.8,-27,-23,-26.33333333,-16.33333333
42.9,-27,-21.66666667,-24.33333333,-16.33333333
43,-27,-24.33333333,-24.66666667,-17
43.1,-27,-24.33333333,-24,-17.33333333
43.2,-28,-22.33333333,-25,-17
43.3,-27.33333333,-23,-23.66666667,-17
43.4,-26.33333333,-23.33333333,-24,-16.33333333
43.5,-26.33333333,-24.33333333,-26.66666667,-16
43.6,-26.66666667,-23,-25,-16.33333333
43.7,-26.33333333,-22.66666667,-24.33333333,-16.33333333
43.8,-26,-23,-24.66666667,-16.33333333
43.9,-27.66666667,-23.33333333,-23.66666667,-16.66666667
44,-26.66666667,-22.66666667,-24,-16
44.1,-26.66666667,-22.66666667,-23.66666667,-17.33333333
44.2,-26.33333333,-24,-24.66666667,-17.66666667
44.3,-28,-24,-24,-15.66666667
44.4,-27.66666667,-22.66666667,-25.66666667,-15.33333333
44.5,-26.66666667,-22.66666667,-24,-16
44.6,-27.66666667,-22.66666667,-24,-16
44.7,-26.66666667,-24,-25.66666667,-15.66666667
44.8,-26,-23.33333333,-26.33333333,-14.66666667
44.9,-27.33333333,-23.33333333,-23.33333333,-15.33333333
45,-26.66666667,-23.33333333,-25.33333333,-15.66666667
45.1,-26.66666667,-22.66666667,-24,-15.66666667
45.2,-26.66666667,-23,-24,-15.33333333
45.3,-25,-24,-23.66666667,-15
45.4,-26.33333333,-22.66666667,-24.66666667,-17
45.5,-27.66666667,-22.66666667,-24.33333333,-16.33333333
45.6,-25.33333333,-23.33333333,-23.33333333,-15.33333333
45.7,-26,-22,-25.66666667,-15.33333333
45.8,-26.66666667,-22.66666667,-24.66666667,-15.66666667
45.9,-26.66666667,-24.33333333,-24,-15.33333333
46,-25.66666667,-23,-25,-15.33333333
46.1,-26.66666667,-24,-23.66666667,-15.66666667
46.2,-26.33333333,-22,-23.66666667,-15.33333333
46.3,-25.33333333,-22.66666667,-24.33333333,-16.33333333
46.4,-26.33333333,-22.33333333,-25.33333333,-15.33333333
46.5,-28,-24.33333333,-23.33333333,-16.66666667
46.6,-27,-22.66666667,-23.66666667,-14.33333333
46.7,-27.33333333,-22,-25.33333333,-15
46.8,-25.66666667,-23,-23.33333333,-14.66666667
46.9,-25.66666667,-23.33333333,-24.33333333,-14.33333333
47,-26,-22.66666667,-24.66666667,-14.66666667
47.1,-29,-22.66666667,-23.66666667,-16.66666667
47.2,-26.33333333,-22,-23.66666667,-14.66666667
47.3,-25.33333333,-23,-25,-14
47.4,-26,-22.33333333,-23.66666667,-14.66666667
47.5,-26,-24.33333333,-24.33333333,-14.33333333
47.6,-27,-22.66666667,-24.33333333,-14.33333333
47.7,-27.66666667,-22.33333333,-24,-15.33333333
47.8,-26.33333333,-23.33333333,-23,-14.66666667
47.9,-26,-22.66666667,-25,-15
48,-26.33333333,-22.66666667,-23,-15
48.1,-26.33333333,-22.33333333,-23.33333333,-14.66666667
48.2,-26.33333333,-21.66666667,-25,-15.33333333
48.3,-25,-22.33333333,-24,-15.66666667
48.4,-25.66666667,-22,-23.33333333,-14.33333333
48.5,-25.66666667,-22.33333333,-24,-14.66666667
48.6,-25.33333333,-21.66666667,-25.33333333,-15
48.7,-26,-21.33333333,-25,-14.33333333
48.8,-25.66666667,-22.33333333,-24,-13.33333333
48.9,-27,-22,-24,-14.33333333
49,-26,-22,-23.33333333,-15
49.1,-27.33333333,-22.33333333,-23,-14
49.2,-26,-23.33333333,-24.33333333,-13.33333333
49.3,-27.33333333,-22.33333333,-23.33333333,-15
49.4,-26.33333333,-22.33333333,-22.66666667,-14.33333333
49.5,-24.33333333,-23,-24,-14.66666667
49.6,-26.33333333,-22.33333333,-23.33333333,-14.66666667
49.7,-26,-22.33333333,-23.66666667,-14.66666667
49.8,-26,-23.33333333,-23.66666667,-16.33333333
49.9,-25,-21.66666667,-24.66666667,-15.66666667
50,-25.66666667,-22.33333333,-23.33333333,-13.66666667
50.1,-25,-23,-23,-13.66666667
50.2,-26.33333333,-23.33333333,-24.66666667,-14
50.3,-25.66666667,-21.66666667,-23,-15.66666667
50.4,-25.66666667,-22,-24,-13.33333333
50.5,-25.33333333,-21.66666667,-23,-14.33333333
50.6,-26.66666667,-21.66666667,-22.33333333,-14.66666667
50.7,-27,-22,-24.33333333,-13.33333333
50.8,-25.66666667,-21.33333333,-22.66666667,-14
50.9,-25.66666667,-22.33333333,-22.33333333,-13.33333333
51,-25,-23.33333333,-24.66666667,-12.66666667
51.1,-26.66666667,-22.66666667,-23.33333333,-13
51.2,-26.33333333,-23,-24.33333333,-14
51.3,-26.33333333,-21.66666667,-22.66666667,-13.66666667
51.4,-25.33333333,-21,-23,-13
51.5,-25.66666667,-22.33333333,-24.33333333,-13.33333333
51.6,-27.33333333,-21.66666667,-22.33333333,-14.66666667
51.7,-26.33333333,-22,-22.66666667,-12.66666667
51.8,-25.33333333,-22,-24.33333333,-12.66666667
51.9,-25.33333333,-21.66666667,-23,-13
52,-26.66666667,-22.33333333,-23.33333333,-12
52.1,-25,-21.33333333,-24.33333333,-13
52.2,-26.66666667,-21.33333333,-22.66666667,-13.33333333
52.3,-25.33333333,-21,-23.33333333,-13
52.4,-26,-22,-24.33333333,-12.66666667
52.5,-25,-23,-22.66666667,-13.66666667
52.6,-25.66666667,-22.33333333,-24.33333333,-13
52.7,-25.33333333,-21.66666667,-23.66666667,-12.66666667
52.8,-25.33333333,-20.66666667,-22.66666667,-13.33333333
52.9,-25.33333333,-22.33333333,-23.33333333,-12.66666667
53,-25.66666667,-22,-23.66666667,-14
53.1,-26.66666667,-22.33333333,-23,-12.66666667
53.2,-25.66666667,-22,-23.33333333,-13.33333333
53.3,-25,-23.33333333,-23.66666667,-13
