Time[s],Y
0,31831886.077767305
1,31831844.283431597
2,31831822.546759073
3,31831824.364658978
4,31831851.93448528
5,31831856.149352003
6,31831856.16499831
7,31831853.47849845
8,31831845.10827293
9,31831852.35656684
10,31831851.8808195
11,31831807.580204904
12,31831776.387178782
13,31831773.180820722
14,31831814.514872715
15,31831815.400783177
16,31831772.537208192
17,31831734.574585684
18,31831745.261689566
19,31831801.732486013
20,31831836.777365625
21,31831822.998164035
22,31831788.879800286
23,31831764.001070328
24,31831676.338185575
25,31831534.173544902
26,31831517.484861847
27,31831656.608061813
28,31831793.072787024
29,31831794.090074904
30,31831536.30253142
31,31830818.914867073
32,31830627.84902111
33,31830564.09517502
34,31830538.283962294
35,31830521.00237968
36,31830513.570618823
37,31830499.70791331
38,31830491.861416865
39,31830491.028463818
40,31830481.216513395
41,31830469.884740982
42,31830469.765305396
43,31830466.08757874
44,31830469.387291133
45,31830454.653210353
46,31830460.02350592
47,31830454.646849446
48,31830450.573687486
49,31830450.97361575
50,31830451.13646097
51,31830448.772438396
52,31830447.28361842
53,31830444.316059954
54,31830446.817224
55,31830439.84860012
56,31830439.82543175
57,31830440.7235681
58,31830436.2092235
59,31830442.372552432
60,31830635.04499647
61,31831414.71726797
62,31831588.16201071
63,31831630.828135494
64,31831671.847164523
65,31831680.658847563
66,31831704.82202987
67,31831687.009057563
68,31831640.619331844
69,31831592.655167315
70,31831659.04323794
71,31831745.42332612
72,31831807.309753902
73,31831815.073552005
74,31831791.502910167
75,31831735.051203843
76,31831717.836590424
77,31831692.762536824
78,31831651.582982514
79,31831629.261174623
80,31831647.593384787
81,31831656.650580768
82,31831705.61650853
83,31831744.62933347
84,31831762.05411574
85,31831749.175347745
86,31831748.719732054
87,31831777.947895736
88,31831741.578796837
89,31831718.795756776
90,31831580.083411813
