Time[s],Y
0,31827535.7719388
1,31827510.95548294
2,31827496.71844703
3,31827489.808184214
4,31827511.09594212
5,31827516.67614424
6,31827515.901964642
7,31827512.88207108
8,31827511.35188715
9,31827510.859634545
10,31827512.651776575
11,31827492.03306345
12,31827469.464443833
13,31827458.762119483
14,31827483.640394095
15,31827492.093181636
16,31827468.364168856
17,31827442.63688763
18,31827442.992854357
19,31827476.99072208
20,31827502.008282736
21,31827494.65495469
22,31827475.12210744
23,31827460.59281343
24,31827412.199424915
25,31827326.95167008
26,31827293.837502647
27,31827369.009320058
28,31827464.223810446
29,31827483.62976229
30,31827368.917753957
31,31826927.42396389
32,31826753.28952577
33,31826697.182963394
34,31826677.092797026
35,31826662.245762467
36,31826652.4585422
37,31826645.762083404
38,31826641.5535699
39,31826633.36370585
40,31826631.31749546
41,31826628.469551183
42,31826619.116966832
43,31826622.267750956
44,31826619.34169745
45,31826614.400686305
46,31826614.300215457
47,31826610.30127354
48,31826609.50187229
49,31826609.82088027
50,31826607.548733804
51,31826609.597246695
52,31826604.78630593
53,31826604.692332573
54,31826600.938913703
55,31826599.972150866
56,31826599.99850362
57,31826600.579284675
58,31826597.743602123
59,31826595.533058155
60,31826663.122011155
61,31827153.353122905
62,31827324.483279005
63,31827357.429936334
64,31827387.105493028
65,31827395.933953512
66,31827411.678387158
67,31827404.290496133
68,31827379.117804416
69,31827350.405727252
70,31827377.44197529
71,31827432.338146925
72,31827467.794176955
73,31827482.855606858
74,31827473.7303633
75,31827442.701118153
76,31827424.741529655
77,31827413.179651704
78,31827388.819527738
79,31827369.67510311
80,31827373.729310244
81,31827384.519453302
82,31827412.502760723
83,31827437.4626902
84,31827448.77903078
85,31827445.143762838
86,31827439.403388027
87,31827456.91427315
88,31827442.454626035
89,31827432.02324624
90,31827342.08960992
