Time[s],Y
0,31848896.379736178
1,31848897.19034244
2,31848896.189623944
3,31848896.196480766
4,31848896.99599569
5,31848896.188864615
6,31848896.06125805
7,31848895.48226572
8,31848895.84910326
9,31848895.185689352
10,31848895.682408016
11,31848893.20629594
12,31848891.92406955
13,31848890.726111826
14,31848893.00096424
15,31848892.79523241
16,31848890.043203384
17,31848889.13088258
18,31848889.334691793
19,31848891.945386607
20,31848892.077581946
21,31848891.84118222
22,31848889.22348037
23,31848888.901054446
24,31848886.193156656
25,31848879.601379283
26,31848878.957988255
27,31848884.366256088
28,31848890.015195113
29,31848888.95926374
30,31848877.910364036
31,31848850.54241905
32,31848841.314834923
33,31848838.75572881
34,31848836.091274
35,31848835.84806391
36,31848835.43678957
37,31848833.221143827
38,31848833.580736957
39,31848831.975993227
40,31848831.879607536
41,31848831.886726353
42,31848831.87875778
43,31848831.676840216
44,31848830.968752418
45,31848830.941046797
46,31848829.665880192
47,31848828.979001775
48,31848829.796647277
49,31848829.05137953
50,31848829.757735275
51,31848828.76126634
52,31848827.89319121
53,31848827.727810435
54,31848827.735951245
55,31848827.73585737
56,31848827.73996889
57,31848827.747367166
58,31848826.852467965
59,31848826.18333883
60,31848832.7909638
61,31848868.001802508
62,31848874.85624675
63,31848876.169103615
64,31848877.774995357
65,31848878.110310663
66,31848878.891676173
67,31848878.25935117
68,31848876.690108396
69,31848874.466304112
70,31848876.39697554
71,31848879.35399124
72,31848881.490354788
73,31848882.163571775
74,31848880.131938197
75,31848877.823304694
76,31848876.98399158
77,31848876.979927033
78,31848875.155664153
79,31848872.811786808
80,31848872.53747539
81,31848873.718643222
82,31848874.680555865
83,31848875.099496253
84,31848875.69389573
85,31848875.53743872
86,31848875.670647018
87,31848876.7173085
88,31848875.157479525
89,31848873.95809586
90,31848877.56464362
