Time[s],Y
0,31837553.277200453
1,31837561.4728087
2,31837575.140924696
3,31837580.7085767
4,31837584.378954306
5,31837576.239467762
6,31837536.467179667
7,31837515.385550313
8,31837523.965622768
9,31837490.157482926
10,31837501.20660846
11,31837552.159995094
12,31837560.184989214
13,31837545.543403223
14,31837552.009715836
15,31837550.632383853
16,31837528.21188086
17,31837514.40367578
18,31837543.709369447
19,31837562.77576888
20,31837543.53316198
21,31837538.609742865
22,31837551.630302105
23,31837547.74866613
24,31837561.394230615
25,31837547.100439426
26,31837523.91951476
27,31837524.675509077
28,31837524.677335896
29,31837477.941439755
30,31837304.572814487
31,31836465.322333
32,31836113.31667722
33,31836011.020934645
34,31835964.12367504
35,31835942.794596903
36,31835915.254956767
37,31835902.49535718
38,31835893.225044906
39,31835882.44325457
40,31835872.125620916
41,31835861.35315163
42,31835861.566209473
43,31835859.961478665
44,31835853.330959395
45,31835842.648105495
46,31835833.98255317
47,31835842.115318563
48,31835833.70892958
49,31835833.62072097
50,31835826.387447663
51,31835824.50479604
52,31835824.512741886
53,31835825.349890657
54,31835820.395724412
55,31835824.60235717
56,31835815.301940158
57,31835815.382947672
58,31835815.14460072
59,31835815.957381707
60,31835926.203519594
61,31836865.038487386
62,31837256.098359127
63,31837343.310544055
64,31837396.046979204
65,31837414.949475713
66,31837434.89102556
67,31837477.42660288
68,31837450.50093678
69,31837401.772826634
70,31837387.546043824
71,31837403.764873628
72,31837423.82473866
73,31837443.525646996
74,31837457.3035888
75,31837485.716568884
76,31837492.85691792
77,31837446.05789596
78,31837416.55095095
79,31837452.03855009
80,31837491.045380987
81,31837514.006260775
82,31837502.701398924
83,31837488.05876888
84,31837509.72898844
85,31837533.41235068
86,31837552.96751138
87,31837556.273557033
88,31837551.302616734
89,31837560.981241804
90,31837391.058787525
