Time[s],Y
0,31848916.790136013
1,31848915.12266361
2,31848916.616084334
3,31848915.970225513
4,31848915.84226987
5,31848915.566687018
6,31848913.977945045
7,31848913.224708058
8,31848913.594229367
9,31848911.884876538
10,31848911.940879174
11,31848913.723491024
12,31848913.89503422
13,31848912.99674448
14,31848912.84530082
15,31848912.81420526
16,31848911.040899083
17,31848912.048632983
18,31848912.110684
19,31848913.4416245
20,31848912.19364345
21,31848911.911665387
22,31848912.05015102
23,31848910.943939067
24,31848910.996702176
25,31848909.829579126
26,31848910.01372076
27,31848910.61590629
28,31848909.848018155
29,31848907.994999435
30,31848902.637637295
31,31848872.285844956
32,31848861.069444407
33,31848857.283812776
34,31848855.27750805
35,31848854.03326375
36,31848854.070130028
37,31848853.006342713
38,31848852.932055518
39,31848851.32321689
40,31848850.279349476
41,31848851.044056844
42,31848850.23077776
43,31848850.192121796
44,31848849.31276585
45,31848849.173919432
46,31848848.30430411
47,31848848.01433355
48,31848848.798011214
49,31848847.498568837
50,31848847.023356225
51,31848847.997465096
52,31848848.056790825
53,31848847.308601454
54,31848847.13571237
55,31848847.305559035
56,31848846.336730592
57,31848846.154112507
58,31848845.265233926
59,31848844.4519225
60,31848850.1151236
61,31848884.028415408
62,31848895.009748857
63,31848896.82362076
64,31848898.403302144
65,31848898.991208695
66,31848899.78612209
67,31848901.252893705
68,31848898.93499322
69,31848897.87223827
70,31848897.232991192
71,31848897.76232844
72,31848898.598287694
73,31848898.220432855
74,31848898.617428705
75,31848899.703796305
76,31848899.31148937
77,31848896.661373705
78,31848895.96865939
79,31848898.452839125
80,31848898.976568196
81,31848898.98859411
82,31848898.99378375
83,31848897.631071564
84,31848897.702822704
85,31848898.52440166
86,31848898.98949644
87,31848899.021041874
88,31848898.396305997
89,31848897.86290915
90,31848903.745467365
