Time[s],Y
0,31839084.988641657
1,31839084.988744948
2,31839084.988235246
3,31839085.068391334
4,31839085.876937836
5,31839085.0886425
6,31839084.988558225
7,31839084.912381224
8,31839084.145269353
9,31839084.00678083
10,31839083.94672415
11,31839084.113306765
12,31839084.97643048
13,31839084.940393377
14,31839084.170195
15,31839084.91979265
16,31839084.963257894
17,31839084.18610207
18,31839084.88353823
19,31839084.10405565
20,31839083.18907993
21,31839083.895476885
22,31839085.027675245
23,31839084.945637584
24,31839084.191680674
25,31839083.91670986
26,31839083.998521168
27,31839083.98412251
28,31839083.984046273
29,31839083.908887595
30,31839081.805587355
31,31839071.951181695
32,31839066.727828763
33,31839064.40305276
34,31839063.189882103
35,31839062.204905353
36,31839061.943289082
37,31839061.22464305
38,31839060.887249935
39,31839060.078486856
40,31839059.960561387
41,31839059.95927201
42,31839059.254085727
43,31839058.891395826
44,31839058.951249238
45,31839059.027987663
46,31839058.174442347
47,31839058.717575546
48,31839058.22333196
49,31839057.935205154
50,31839057.27857849
51,31839057.645712703
52,31839057.38605483
53,31839057.714555353
54,31839058.065066975
55,31839057.95331274
56,31839057.27817494
57,31839056.314826097
58,31839055.923864234
59,31839056.6848392
60,31839057.78216265
61,31839068.1641691
62,31839073.327282827
63,31839074.613030426
64,31839076.28910343
65,31839077.037770715
66,31839076.970777582
67,31839077.645702146
68,31839078.03708565
69,31839078.03257366
70,31839077.41201807
71,31839077.622383676
72,31839078.644346826
73,31839079.11323216
74,31839078.982615534
75,31839079.68649438
76,31839079.39399558
77,31839078.45547247
78,31839078.02655878
79,31839078.663006537
80,31839079.079223752
81,31839079.629847705
82,31839079.455965757
83,31839079.048923895
84,31839078.98710135
85,31839079.558841117
86,31839079.479226243
87,31839079.615588337
88,31839080.047892578
89,31839080.045152947
90,31839077.922813356
