Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,15,169,130
1,19,193,50
1,22,227,70
1,24,112,40
1,25,60,60
1,28,288,30
1,29,155,50
1,29,240,30
1,30,23,70
1,32,321,30
1,32,365,60
1,33,198,40
1,36,335,30
1,41,349,120
1,46,169,50
1,47,185,50
1,49,83,110
1,51,260,80
1,56,234,40
1,57,352,110
1,61,124,90
1,61,389,50
1,64,317,30
1,69,6,140
1,76,42,60
1,77,87,140
1,78,298,70
1,82,167,80
1,88,262,40
1,96,305,30
1,104,31,60
1,107,149,80
1,107,297,40
1,107,318,40
1,113,73,60
1,113,110,60
1,118,196,40
1,126,288,40
1,129,342,30
1,136,287,50
1,137,158,80
1,138,235,30
1,140,120,20
1,140,367,70
1,142,68,60
1,145,205,50
1,146,319,70
1,147,39,40
1,150,255,20
1,154,104,100
1,161,222,10
1,162,130,50
1,172,241,30
1,192,62,60
1,193,146,50
1,201,108,50
1,201,384,30
1,202,238,40
1,202,287,50
1,204,196,70
1,205,364,90
1,207,23,60
1,207,298,30
1,212,273,50
1,217,185,30
1,218,378,120
1,220,66,50
1,220,397,40
1,221,235,50
1,224,202,80
1,224,250,50
1,225,331,70
1,228,153,60
1,235,124,50
1,236,39,60
1,240,20,50
1,248,305,60
1,257,26,40
1,265,254,40
1,268,218,70
1,273,142,60
1,277,36,70
1,278,314,80
1,279,262,60
1,280,61,50
1,284,230,30
1,286,326,50
1,293,91,60
1,296,389,30
1,299,145,40
1,302,310,40
1,305,24,70
1,306,330,30
1,307,344,80
1,308,161,20
1,313,59,40
1,314,149,50
1,315,198,40
1,320,230,60
1,320,380,60
1,321,126,60
1,330,167,10
1,331,351,100
1,332,40,70
1,336,259,80
1,338,138,90
1,340,304,70
1,349,205,80
1,356,92,70
1,359,5,150
1,361,53,90
1,364,320,60
1,365,381,50
1,369,286,70
1,372,25,60
1,376,325,20
1,381,169,60
1,383,335,20
1,388,267,50
1,391,75,60
1,391,170,90
1,395,330,70
2,404,211,60
2,407,124,60
2,407,295,50
2,409,143,50
2,410,47,80
2,413,358,30
2,418,202,70
2,422,277,30
2,425,6,100
2,426,247,30
2,437,85,40
2,438,379,60
2,441,272,20
2,442,192,40
2,444,171,40
2,448,280,50
2,448,292,60
2,451,121,40
2,453,380,50
2,454,204,70
2,455,66,40
2,455,240,70
2,457,328,80
2,458,85,80
2,458,160,70
2,461,30,100
2,464,389,40
2,467,370,30
2,471,381,40
2,474,255,40
2,478,75,40
2,483,329,60
2,484,118,70
2,484,157,70
2,488,293,50
2,491,137,50
2,494,283,30
2,509,214,50
2,515,323,150
2,519,77,20
2,522,134,50
2,525,96,20
2,531,384,60
2,537,284,70
2,540,18,60
2,542,110,70
2,543,67,70
2,543,250,60
2,559,95,40
2,563,73,50
2,563,137,50
2,564,285,70
2,566,174,80
2,567,100,50
2,568,357,110
2,570,22,70
2,579,206,60
2,585,270,30
2,586,184,20
2,588,50,30
2,589,35,60
2,591,317,30
2,594,348,150
2,604,52,50
2,604,389,80
2,609,311,30
2,625,23,60
2,626,291,30
2,628,108,30
2,628,249,70
2,629,66,40
2,630,193,60
2,630,366,90
2,631,332,60
2,636,121,20
2,636,172,80
2,644,63,40
2,645,214,40
2,649,169,70
2,650,331,40
2,652,86,80
2,654,290,50
2,655,237,80
2,657,118,60
2,670,5,40
2,671,197,70
2,678,312,10
2,679,379,90
2,685,6,50
2,685,166,50
2,703,171,20
2,707,309,30
2,712,100,40
2,713,110,40
2,713,378,70
2,717,154,70
2,717,192,50
2,719,10,40
2,724,314,20
2,733,245,60
2,735,343,70
2,737,37,40
2,739,165,70
2,739,259,30
2,740,117,30
2,740,365,50
2,741,89,90
2,742,152,40
2,746,146,30
2,746,208,60
2,749,50,110
2,750,392,30
2,769,323,20
2,772,346,10
2,773,358,20
2,784,267,110
2,788,70,90
2,793,28,50
2,795,58,60
3,804,330,70
3,805,285,70
3,806,240,70
3,809,223,20
3,811,134,40
3,813,375,30
3,815,127,20
3,815,362,20
3,820,236,50
3,822,18,140
3,822,114,40
3,825,71,40
3,826,147,40
3,826,196,80
3,826,281,60
3,827,34,40
3,827,88,40
3,827,107,100
3,828,321,40
3,831,378,50
3,856,233,30
3,860,36,30
3,867,128,60
3,873,29,50
3,874,383,80
3,879,337,150
3,881,204,50
3,885,314,20
3,886,64,50
3,886,243,80
3,890,170,60
3,891,282,60
3,893,364,80
3,900,96,30
3,906,394,40
3,908,33,30
3,909,66,50
3,909,115,30
3,909,324,40
3,911,147,50
3,911,278,70
3,913,193,60
3,917,377,50
3,930,84,30
3,937,357,30
3,938,286,100
3,943,237,40
3,949,344,20
3,956,4,100
3,956,267,40
3,957,372,50
3,964,174,120
3,968,56,60
3,968,315,60
3,971,242,70
3,985,85,100
3,992,166,70
3,993,338,100
3,996,243,60
3,1000,113,60
3,1002,378,60
3,1004,46,20
3,1013,194,80
3,1014,38,50
3,1017,252,20
3,1033,246,20
3,1034,387,40
3,1037,300,110
3,1042,170,30
3,1049,132,20
3,1049,387,30
3,1051,293,80
3,1052,122,20
3,1052,235,50
3,1054,68,70
3,1059,39,90
3,1060,179,40
3,1062,15,40
3,1062,222,10
3,1062,374,20
3,1063,199,60
3,1064,269,60
3,1066,150,60
3,1078,241,50
3,1079,321,50
3,1082,292,50
3,1083,104,60
3,1083,203,30
3,1086,62,50
