"ITO_100PER_5.spc - RawData"
"”g’· (nm)","T%"
350.00,17.132
351.00,17.243
352.00,17.408
353.00,17.572
354.00,17.739
355.00,17.899
356.00,18.054
357.00,18.199
358.00,18.349
359.00,18.500
360.00,18.654
361.00,18.808
362.00,18.972
363.00,19.143
364.00,19.303
365.00,19.454
366.00,19.599
367.00,19.750
368.00,19.907
369.00,20.062
370.00,20.234
371.00,20.399
372.00,20.609
373.00,20.816
374.00,21.035
375.00,21.221
376.00,21.418
377.00,21.617
378.00,21.826
379.00,22.034
380.00,22.260
381.00,22.501
382.00,22.754
383.00,23.022
384.00,23.294
385.00,23.573
386.00,23.842
387.00,24.121
388.00,24.389
389.00,24.666
390.00,24.929
391.00,25.189
392.00,25.447
393.00,25.692
394.00,25.937
395.00,26.162
396.00,26.389
397.00,26.609
398.00,26.831
399.00,27.040
400.00,27.244
401.00,27.426
402.00,27.616
403.00,27.795
404.00,27.968
405.00,28.135
406.00,28.303
407.00,28.481
408.00,28.669
409.00,28.851
410.00,29.025
411.00,29.177
412.00,29.338
413.00,29.495
414.00,29.653
415.00,29.797
416.00,29.949
417.00,30.090
418.00,30.224
419.00,30.353
420.00,30.482
421.00,30.612
422.00,30.725
423.00,30.837
424.00,30.935
425.00,31.040
426.00,31.137
427.00,31.238
428.00,31.343
429.00,31.438
430.00,31.544
431.00,31.640
432.00,31.741
433.00,31.823
434.00,31.906
435.00,31.990
436.00,32.082
437.00,32.162
438.00,32.236
439.00,32.307
440.00,32.388
441.00,32.481
442.00,32.588
443.00,32.695
444.00,32.795
445.00,32.882
446.00,32.964
447.00,33.055
448.00,33.150
449.00,33.252
450.00,33.353
451.00,33.455
452.00,33.568
453.00,33.687
454.00,33.811
455.00,33.939
456.00,34.068
457.00,34.197
458.00,34.334
459.00,34.472
460.00,34.607
461.00,34.750
462.00,34.896
463.00,35.051
464.00,35.185
465.00,35.333
466.00,35.482
467.00,35.642
468.00,35.805
469.00,35.972
470.00,36.150
471.00,36.325
472.00,36.496
473.00,36.669
474.00,36.843
475.00,37.034
476.00,37.215
477.00,37.390
478.00,37.556
479.00,37.730
480.00,37.905
481.00,38.092
482.00,38.263
483.00,38.437
484.00,38.606
485.00,38.783
486.00,38.968
487.00,39.148
488.00,39.339
489.00,39.520
490.00,39.707
491.00,39.895
492.00,40.078
493.00,40.273
494.00,40.454
495.00,40.656
496.00,40.849
497.00,41.055
498.00,41.257
499.00,41.463
500.00,41.674
501.00,41.888
502.00,42.119
503.00,42.349
504.00,42.584
505.00,42.804
506.00,43.032
507.00,43.249
508.00,43.480
509.00,43.699
510.00,43.933
511.00,44.165
512.00,44.404
513.00,44.646
514.00,44.876
515.00,45.118
516.00,45.353
517.00,45.605
518.00,45.844
519.00,46.077
520.00,46.309
521.00,46.550
522.00,46.804
523.00,47.056
524.00,47.302
525.00,47.557
526.00,47.797
527.00,48.024
528.00,48.227
529.00,48.420
530.00,48.624
531.00,48.829
532.00,49.051
533.00,49.255
534.00,49.458
535.00,49.648
536.00,49.833
537.00,50.019
538.00,50.196
539.00,50.374
540.00,50.566
541.00,50.743
542.00,50.934
543.00,51.096
544.00,51.281
545.00,51.457
546.00,51.644
547.00,51.821
548.00,52.001
549.00,52.181
550.00,52.351
551.00,52.511
552.00,52.667
553.00,52.853
554.00,53.030
555.00,53.200
556.00,53.350
557.00,53.501
558.00,53.652
559.00,53.795
560.00,53.939
561.00,54.078
562.00,54.203
563.00,54.339
564.00,54.486
565.00,54.641
566.00,54.806
567.00,54.969
568.00,55.111
569.00,55.245
570.00,55.377
571.00,55.533
572.00,55.680
573.00,55.815
574.00,55.926
575.00,56.030
576.00,56.129
577.00,56.243
578.00,56.328
579.00,56.415
580.00,56.471
581.00,56.551
582.00,56.621
583.00,56.709
584.00,56.762
585.00,56.825
586.00,56.873
587.00,56.962
588.00,57.047
589.00,57.133
590.00,57.207
591.00,57.284
592.00,57.370
593.00,57.469
594.00,57.552
595.00,57.639
596.00,57.720
597.00,57.815
598.00,57.904
599.00,58.006
600.00,58.092
601.00,58.191
602.00,58.262
603.00,58.346
604.00,58.446
605.00,58.563
606.00,58.680
607.00,58.775
608.00,58.878
609.00,58.988
610.00,59.108
611.00,59.235
612.00,59.346
613.00,59.476
614.00,59.602
615.00,59.735
616.00,59.854
617.00,59.964
618.00,60.094
619.00,60.198
620.00,60.309
621.00,60.408
622.00,60.517
623.00,60.617
624.00,60.708
625.00,60.806
626.00,60.893
627.00,60.961
628.00,61.013
629.00,61.062
630.00,61.129
631.00,61.202
632.00,61.274
633.00,61.330
634.00,61.384
635.00,61.460
636.00,61.528
637.00,61.582
638.00,61.621
639.00,61.673
640.00,61.719
641.00,61.766
642.00,61.800
643.00,61.848
644.00,61.868
645.00,61.908
646.00,61.919
647.00,61.955
648.00,61.984
649.00,62.024
650.00,62.069
651.00,62.109
652.00,62.156
653.00,62.184
654.00,62.201
655.00,62.242
656.00,62.292
657.00,62.353
658.00,62.394
659.00,62.436
660.00,62.465
661.00,62.505
662.00,62.548
663.00,62.620
664.00,62.702
665.00,62.798
666.00,62.882
667.00,62.986
668.00,63.095
669.00,63.219
670.00,63.319
671.00,63.407
672.00,63.500
673.00,63.620
674.00,63.752
675.00,63.873
676.00,63.989
677.00,64.097
678.00,64.212
679.00,64.332
680.00,64.461
681.00,64.604
682.00,64.722
683.00,64.823
684.00,64.918
685.00,65.024
686.00,65.113
687.00,65.192
688.00,65.264
689.00,65.365
690.00,65.446
691.00,65.513
692.00,65.574
693.00,65.663
694.00,65.753
695.00,65.868
696.00,65.952
697.00,66.057
698.00,66.126
699.00,66.198
700.00,66.272
701.00,66.341
702.00,66.429
703.00,66.494
704.00,66.568
705.00,66.629
706.00,66.702
707.00,66.758
708.00,66.827
709.00,66.876
710.00,66.925
711.00,66.984
712.00,67.068
713.00,67.146
714.00,67.195
715.00,67.252
716.00,67.328
717.00,67.408
718.00,67.481
719.00,67.563
720.00,67.640
721.00,67.683
722.00,67.729
723.00,67.796
724.00,67.874
725.00,67.945
726.00,67.973
727.00,68.013
728.00,68.068
729.00,68.134
730.00,68.200
731.00,68.233
732.00,68.296
733.00,68.357
734.00,68.426
735.00,68.462
736.00,68.509
737.00,68.541
738.00,68.587
739.00,68.654
740.00,68.741
741.00,68.844
742.00,68.915
743.00,68.984
744.00,69.030
745.00,69.059
746.00,69.090
747.00,69.128
748.00,69.170
749.00,69.233
750.00,69.303
751.00,69.353
752.00,69.367
753.00,69.386
754.00,69.448
755.00,69.518
756.00,69.583
757.00,69.632
758.00,69.667
759.00,69.697
760.00,69.730
761.00,69.763
762.00,69.818
763.00,69.873
764.00,69.938
765.00,69.988
766.00,70.015
767.00,70.053
768.00,70.054
769.00,70.116
770.00,70.138
771.00,70.217
772.00,70.257
773.00,70.321
774.00,70.332
775.00,70.341
776.00,70.360
777.00,70.410
778.00,70.474
779.00,70.536
780.00,70.565
781.00,70.574
782.00,70.573
783.00,70.612
784.00,70.664
785.00,70.710
786.00,70.774
787.00,70.795
788.00,70.835
789.00,70.842
790.00,70.887
791.00,70.925
792.00,70.962
793.00,70.972
794.00,70.995
795.00,71.043
796.00,71.103
797.00,71.126
798.00,71.127
799.00,71.133
800.00,71.150
