"ITO_080PER_5.spc - RawData"
"”g’· (nm)","T%"
516.00,65.259
517.00,65.335
518.00,65.414
519.00,65.485
520.00,65.532
521.00,65.602
522.00,65.676
523.00,65.745
524.00,65.798
525.00,65.872
526.00,65.951
527.00,66.029
528.00,66.099
529.00,66.170
530.00,66.228
531.00,66.295
532.00,66.368
533.00,66.463
534.00,66.521
535.00,66.580
536.00,66.592
537.00,66.645
538.00,66.688
539.00,66.766
540.00,66.833
541.00,66.879
542.00,66.933
543.00,66.977
544.00,67.048
545.00,67.106
546.00,67.172
547.00,67.224
548.00,67.288
549.00,67.340
550.00,67.392
551.00,67.444
552.00,67.522
553.00,67.588
554.00,67.640
555.00,67.665
556.00,67.702
557.00,67.732
558.00,67.759
559.00,67.793
560.00,67.827
561.00,67.848
562.00,67.867
563.00,67.891
564.00,67.924
565.00,67.945
566.00,67.950
567.00,67.941
568.00,67.906
569.00,67.882
570.00,67.868
571.00,67.871
572.00,67.877
573.00,67.873
574.00,67.870
575.00,67.891
576.00,67.937
577.00,68.024
578.00,68.091
579.00,68.191
580.00,68.303
581.00,68.445
582.00,68.601
583.00,68.776
584.00,68.968
585.00,69.150
586.00,69.317
587.00,69.506
588.00,69.713
589.00,69.915
590.00,70.104
591.00,70.279
592.00,70.459
593.00,70.620
594.00,70.759
595.00,70.890
596.00,71.005
597.00,71.120
598.00,71.205
599.00,71.297
600.00,71.398
601.00,71.521
602.00,71.609
603.00,71.692
604.00,71.785
605.00,71.924
606.00,72.052
607.00,72.168
608.00,72.282
609.00,72.406
610.00,72.553
611.00,72.696
612.00,72.844
613.00,72.964
614.00,73.068
615.00,73.165
616.00,73.263
617.00,73.328
618.00,73.413
619.00,73.500
620.00,73.593
621.00,73.622
622.00,73.612
623.00,73.587
624.00,73.582
625.00,73.553
626.00,73.526
627.00,73.498
628.00,73.464
629.00,73.414
630.00,73.327
631.00,73.251
632.00,73.165
633.00,73.065
634.00,72.966
635.00,72.860
636.00,72.760
637.00,72.667
638.00,72.584
639.00,72.531
640.00,72.486
641.00,72.485
642.00,72.501
643.00,72.539
644.00,72.560
645.00,72.594
646.00,72.617
647.00,72.661
648.00,72.715
649.00,72.771
650.00,72.831
651.00,72.889
652.00,72.968
653.00,73.037
654.00,73.084
655.00,73.124
656.00,73.207
657.00,73.299
658.00,73.361
659.00,73.363
660.00,73.343
661.00,73.312
662.00,73.293
663.00,73.282
664.00,73.275
665.00,73.264
666.00,73.239
667.00,73.261
668.00,73.298
669.00,73.319
670.00,73.322
671.00,73.331
672.00,73.394
673.00,73.465
674.00,73.552
675.00,73.617
676.00,73.700
677.00,73.759
678.00,73.824
679.00,73.885
680.00,73.938
681.00,74.009
682.00,74.071
683.00,74.127
684.00,74.163
685.00,74.214
686.00,74.258
687.00,74.311
688.00,74.319
689.00,74.327
690.00,74.332
691.00,74.333
692.00,74.326
693.00,74.274
694.00,74.214
695.00,74.167
696.00,74.128
697.00,74.105
698.00,74.050
699.00,73.997
700.00,73.949
701.00,73.922
702.00,73.940
703.00,73.982
704.00,74.021
705.00,74.045
706.00,74.012
707.00,73.981
708.00,73.943
709.00,73.921
710.00,73.895
711.00,73.867
712.00,73.839
713.00,73.798
714.00,73.760
715.00,73.744
716.00,73.759
717.00,73.733
718.00,73.702
719.00,73.653
720.00,73.631
721.00,73.609
722.00,73.581
723.00,73.551
724.00,73.523
725.00,73.524
726.00,73.516
727.00,73.508
728.00,73.491
729.00,73.487
730.00,73.482
731.00,73.439
732.00,73.420
733.00,73.411
734.00,73.453
735.00,73.433
736.00,73.411
737.00,73.343
738.00,73.325
739.00,73.286
740.00,73.298
741.00,73.285
742.00,73.273
743.00,73.281
744.00,73.285
745.00,73.279
746.00,73.239
747.00,73.243
748.00,73.251
749.00,73.248
750.00,73.230
751.00,73.226
752.00,73.219
753.00,73.212
754.00,73.208
755.00,73.211
756.00,73.226
757.00,73.223
758.00,73.179
759.00,73.157
760.00,73.143
761.00,73.166
762.00,73.166
763.00,73.159
764.00,73.141
765.00,73.106
766.00,73.070
767.00,73.044
768.00,73.025
769.00,73.038
770.00,73.028
771.00,73.033
772.00,73.011
773.00,72.996
774.00,72.973
775.00,72.965
776.00,72.977
777.00,72.976
778.00,72.986
779.00,72.973
780.00,72.965
781.00,72.937
782.00,72.929
783.00,72.905
784.00,72.926
785.00,72.948
786.00,72.983
787.00,72.980
788.00,72.968
789.00,72.942
790.00,72.924
791.00,72.908
792.00,72.879
793.00,72.882
794.00,72.899
795.00,72.943
796.00,72.966
797.00,72.954
798.00,72.928
799.00,72.911
800.00,72.924
