"ITO_060PER_2.spc - RawData"
"”g’· (nm)","T%"
473.00,69.774
474.00,69.967
475.00,70.192
476.00,70.408
477.00,70.628
478.00,70.832
479.00,71.038
480.00,71.253
481.00,71.476
482.00,71.672
483.00,71.851
484.00,72.064
485.00,72.289
486.00,72.519
487.00,72.715
488.00,72.924
489.00,73.130
490.00,73.326
491.00,73.543
492.00,73.754
493.00,73.952
494.00,74.138
495.00,74.338
496.00,74.559
497.00,74.769
498.00,74.963
499.00,75.141
500.00,75.298
501.00,75.497
502.00,75.699
503.00,75.911
504.00,76.058
505.00,76.195
506.00,76.307
507.00,76.400
508.00,76.475
509.00,76.557
510.00,76.651
511.00,76.743
512.00,76.833
513.00,76.921
514.00,77.001
515.00,77.081
516.00,77.175
517.00,77.274
518.00,77.378
519.00,77.441
520.00,77.516
521.00,77.590
522.00,77.734
523.00,77.865
524.00,77.988
525.00,78.082
526.00,78.184
527.00,78.279
528.00,78.350
529.00,78.416
530.00,78.461
531.00,78.517
532.00,78.569
533.00,78.647
534.00,78.721
535.00,78.795
536.00,78.855
537.00,78.927
538.00,78.990
539.00,79.052
540.00,79.114
541.00,79.177
542.00,79.252
543.00,79.324
544.00,79.408
545.00,79.499
546.00,79.582
547.00,79.647
548.00,79.719
549.00,79.796
550.00,79.854
551.00,79.892
552.00,79.936
553.00,80.042
554.00,80.154
555.00,80.253
556.00,80.319
557.00,80.388
558.00,80.452
559.00,80.509
560.00,80.552
561.00,80.583
562.00,80.612
563.00,80.669
564.00,80.760
565.00,80.867
566.00,80.995
567.00,81.128
568.00,81.265
569.00,81.400
570.00,81.545
571.00,81.689
572.00,81.831
573.00,81.926
574.00,81.996
575.00,82.019
576.00,82.053
577.00,82.080
578.00,82.072
579.00,82.043
580.00,81.977
581.00,81.931
582.00,81.892
583.00,81.872
584.00,81.825
585.00,81.798
586.00,81.792
587.00,81.857
588.00,81.920
589.00,82.005
590.00,82.097
591.00,82.224
592.00,82.358
593.00,82.524
594.00,82.686
595.00,82.875
596.00,83.054
597.00,83.242
598.00,83.440
599.00,83.631
600.00,83.830
601.00,84.039
602.00,84.234
603.00,84.426
604.00,84.591
605.00,84.775
606.00,84.941
607.00,85.087
608.00,85.224
609.00,85.353
610.00,85.502
611.00,85.644
612.00,85.757
613.00,85.847
614.00,85.932
615.00,86.009
616.00,86.078
617.00,86.098
618.00,86.136
619.00,86.119
620.00,86.116
621.00,86.097
622.00,86.072
623.00,86.054
624.00,85.998
625.00,85.969
626.00,85.931
627.00,85.852
628.00,85.757
629.00,85.653
630.00,85.605
631.00,85.562
632.00,85.550
633.00,85.540
634.00,85.553
635.00,85.556
636.00,85.561
637.00,85.573
638.00,85.551
639.00,85.532
640.00,85.505
641.00,85.501
642.00,85.511
643.00,85.523
644.00,85.493
645.00,85.487
646.00,85.465
647.00,85.492
648.00,85.494
649.00,85.476
650.00,85.457
651.00,85.436
652.00,85.446
653.00,85.445
654.00,85.449
655.00,85.469
656.00,85.471
657.00,85.488
658.00,85.492
659.00,85.504
660.00,85.506
661.00,85.516
662.00,85.546
663.00,85.600
664.00,85.650
665.00,85.725
666.00,85.786
667.00,85.861
668.00,85.952
669.00,86.029
670.00,86.090
671.00,86.116
672.00,86.163
673.00,86.215
674.00,86.293
675.00,86.284
676.00,86.288
677.00,86.255
678.00,86.288
679.00,86.309
680.00,86.346
681.00,86.384
682.00,86.404
683.00,86.410
684.00,86.412
685.00,86.416
686.00,86.381
687.00,86.350
688.00,86.309
689.00,86.331
690.00,86.255
691.00,86.203
692.00,86.132
693.00,86.171
694.00,86.209
695.00,86.296
696.00,86.345
697.00,86.388
698.00,86.357
699.00,86.353
700.00,86.346
701.00,86.336
702.00,86.310
703.00,86.209
704.00,86.097
705.00,85.989
706.00,85.949
707.00,85.921
708.00,85.907
709.00,85.876
710.00,85.855
711.00,85.842
712.00,85.855
713.00,85.876
714.00,85.822
715.00,85.785
716.00,85.751
717.00,85.780
718.00,85.787
719.00,85.786
720.00,85.771
721.00,85.735
722.00,85.692
723.00,85.683
724.00,85.692
725.00,85.671
726.00,85.602
727.00,85.512
728.00,85.464
729.00,85.439
730.00,85.417
731.00,85.411
732.00,85.401
733.00,85.401
734.00,85.367
735.00,85.293
736.00,85.266
737.00,85.193
738.00,85.194
739.00,85.183
740.00,85.255
741.00,85.295
742.00,85.328
743.00,85.316
744.00,85.305
745.00,85.248
746.00,85.212
747.00,85.157
748.00,85.139
749.00,85.135
750.00,85.151
751.00,85.084
752.00,85.022
753.00,84.941
754.00,84.960
755.00,84.978
756.00,84.994
757.00,84.985
758.00,84.956
759.00,84.896
760.00,84.849
761.00,84.784
762.00,84.830
763.00,84.846
764.00,84.885
765.00,84.890
766.00,84.897
767.00,84.883
768.00,84.826
769.00,84.816
770.00,84.803
771.00,84.842
772.00,84.849
773.00,84.904
774.00,84.842
775.00,84.801
776.00,84.748
777.00,84.784
778.00,84.803
779.00,84.812
780.00,84.752
781.00,84.703
782.00,84.675
783.00,84.739
784.00,84.787
785.00,84.820
786.00,84.842
787.00,84.811
788.00,84.822
789.00,84.783
790.00,84.794
791.00,84.771
792.00,84.788
793.00,84.779
794.00,84.761
795.00,84.737
796.00,84.741
797.00,84.727
798.00,84.711
799.00,84.665
800.00,84.636
