"ITO_010PER_4.spc - RawData"
"”g’· (nm)","T%"
350.00,66.592
351.00,66.961
352.00,67.515
353.00,68.164
354.00,68.794
355.00,69.422
356.00,69.974
357.00,70.536
358.00,71.133
359.00,71.735
360.00,72.368
361.00,73.087
362.00,73.826
363.00,74.569
364.00,75.242
365.00,75.899
366.00,76.543
367.00,77.168
368.00,77.772
369.00,78.368
370.00,78.998
371.00,79.601
372.00,80.394
373.00,81.112
374.00,81.887
375.00,82.440
376.00,83.011
377.00,83.531
378.00,84.083
379.00,84.671
380.00,85.293
381.00,85.915
382.00,86.507
383.00,87.096
384.00,87.717
385.00,88.339
386.00,88.919
387.00,89.457
388.00,89.922
389.00,90.419
390.00,90.855
391.00,91.253
392.00,91.562
393.00,91.803
394.00,91.989
395.00,92.079
396.00,92.170
397.00,92.213
398.00,92.329
399.00,92.359
400.00,92.354
401.00,92.215
402.00,92.061
403.00,91.904
404.00,91.699
405.00,91.493
406.00,91.264
407.00,91.059
408.00,90.922
409.00,90.771
410.00,90.613
411.00,90.354
412.00,90.112
413.00,89.869
414.00,89.655
415.00,89.414
416.00,89.156
417.00,88.851
418.00,88.554
419.00,88.350
420.00,88.140
421.00,87.941
422.00,87.645
423.00,87.369
424.00,87.074
425.00,86.806
426.00,86.531
427.00,86.266
428.00,86.022
429.00,85.778
430.00,85.614
431.00,85.416
432.00,85.216
433.00,84.913
434.00,84.627
435.00,84.346
436.00,84.119
437.00,83.867
438.00,83.624
439.00,83.376
440.00,83.154
441.00,82.981
442.00,82.888
443.00,82.841
444.00,82.808
445.00,82.724
446.00,82.625
447.00,82.536
448.00,82.472
449.00,82.439
450.00,82.404
451.00,82.372
452.00,82.381
453.00,82.409
454.00,82.455
455.00,82.540
456.00,82.636
457.00,82.757
458.00,82.851
459.00,82.940
460.00,83.015
461.00,83.094
462.00,83.188
463.00,83.316
464.00,83.417
465.00,83.557
466.00,83.674
467.00,83.836
468.00,84.070
469.00,84.315
470.00,84.576
471.00,84.780
472.00,85.004
473.00,85.229
474.00,85.448
475.00,85.701
476.00,85.941
477.00,86.173
478.00,86.346
479.00,86.503
480.00,86.642
481.00,86.803
482.00,86.929
483.00,87.037
484.00,87.193
485.00,87.361
486.00,87.539
487.00,87.656
488.00,87.790
489.00,87.924
490.00,88.039
491.00,88.161
492.00,88.269
493.00,88.407
494.00,88.533
495.00,88.688
496.00,88.867
497.00,89.048
498.00,89.244
499.00,89.426
500.00,89.615
