"ITO_unprocesesd_2nd_2.spc - RawData"
"”g’· (nm)","T%"
591.00,89.090
592.00,88.967
593.00,88.881
594.00,88.760
595.00,88.662
596.00,88.570
597.00,88.493
598.00,88.401
599.00,88.305
600.00,88.192
601.00,88.107
602.00,87.978
603.00,87.877
604.00,87.760
605.00,87.685
606.00,87.597
607.00,87.492
608.00,87.384
609.00,87.309
610.00,87.271
611.00,87.263
612.00,87.204
613.00,87.147
614.00,87.069
615.00,87.023
616.00,86.959
617.00,86.905
618.00,86.848
619.00,86.761
620.00,86.675
621.00,86.587
622.00,86.515
623.00,86.449
624.00,86.363
625.00,86.288
626.00,86.207
627.00,86.092
628.00,85.984
629.00,85.868
630.00,85.799
631.00,85.753
632.00,85.721
633.00,85.680
634.00,85.642
635.00,85.621
636.00,85.630
637.00,85.618
638.00,85.590
639.00,85.562
640.00,85.536
641.00,85.503
642.00,85.452
643.00,85.412
644.00,85.363
645.00,85.323
646.00,85.249
647.00,85.190
648.00,85.130
649.00,85.083
650.00,85.012
651.00,84.963
652.00,84.909
653.00,84.859
654.00,84.795
655.00,84.755
656.00,84.695
657.00,84.617
658.00,84.547
659.00,84.500
660.00,84.458
661.00,84.394
662.00,84.349
663.00,84.322
664.00,84.286
665.00,84.267
666.00,84.234
667.00,84.233
668.00,84.233
669.00,84.240
670.00,84.237
671.00,84.214
672.00,84.207
673.00,84.193
674.00,84.213
675.00,84.170
676.00,84.147
677.00,84.108
678.00,84.119
679.00,84.122
680.00,84.128
681.00,84.150
682.00,84.175
683.00,84.170
684.00,84.176
685.00,84.171
686.00,84.162
687.00,84.130
688.00,84.117
689.00,84.127
690.00,84.098
691.00,84.078
692.00,84.061
693.00,84.105
694.00,84.172
695.00,84.302
696.00,84.420
697.00,84.514
698.00,84.530
699.00,84.557
700.00,84.564
701.00,84.551
702.00,84.516
703.00,84.392
704.00,84.274
705.00,84.154
706.00,84.099
707.00,84.062
708.00,84.028
709.00,84.010
710.00,84.007
711.00,84.026
712.00,84.069
713.00,84.089
714.00,84.056
715.00,84.055
716.00,84.071
717.00,84.138
718.00,84.156
719.00,84.184
720.00,84.180
721.00,84.189
722.00,84.200
723.00,84.207
724.00,84.230
725.00,84.176
726.00,84.141
727.00,84.072
728.00,84.067
729.00,84.048
730.00,84.057
731.00,84.049
732.00,84.060
733.00,84.059
734.00,84.042
735.00,84.003
736.00,83.965
737.00,83.943
738.00,83.915
739.00,83.924
740.00,83.969
741.00,84.021
742.00,84.067
743.00,84.077
744.00,84.086
745.00,84.027
746.00,83.990
747.00,83.971
748.00,83.960
749.00,83.962
750.00,83.946
751.00,83.909
752.00,83.843
753.00,83.791
754.00,83.806
755.00,83.813
756.00,83.809
757.00,83.786
758.00,83.773
759.00,83.731
760.00,83.687
761.00,83.645
762.00,83.660
763.00,83.687
764.00,83.713
765.00,83.726
766.00,83.714
767.00,83.672
768.00,83.614
769.00,83.599
770.00,83.588
771.00,83.596
772.00,83.597
773.00,83.625
774.00,83.585
775.00,83.537
776.00,83.492
777.00,83.503
778.00,83.508
779.00,83.487
780.00,83.401
781.00,83.338
782.00,83.267
783.00,83.307
784.00,83.319
785.00,83.396
786.00,83.399
787.00,83.354
788.00,83.284
789.00,83.222
790.00,83.218
791.00,83.192
792.00,83.203
793.00,83.166
794.00,83.126
795.00,83.078
796.00,83.067
797.00,83.029
798.00,82.966
799.00,82.878
800.00,82.835
