Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,191,112,228.0
1,2,265,50,285.0
1,3,346,125,209.00000000000003
1,4,63,196,285.0
1,5,194,215,171.0
1,6,144,272,190.0
1,7,228,275,209.00000000000003
1,8,84,412,190.0
1,9,168,439,228.0
1,10,136,245,76.0
1,11,30,244,95.0
1,12,7,272,95.0
1,13,6,303,57.0
1,14,47,291,76.0
1,15,102,291,76.0
1,16,73,327,95.0
1,17,184,399,57.0
1,18,192,370,76.0
1,19,241,372,57.0
1,20,299,369,57.0
1,21,307,404,57.0
1,22,389,402,95.0
1,23,358,328,57.0
1,24,418,308,95.0
1,25,401,191,114.0
1,26,430,196,57.0
1,27,368,33,342.0
1,28,403,51,95.0
1,29,427,18,76.0
1,30,434,43,76.0
1,31,441,116,57.0
1,32,146,42,57.0
1,33,201,10,57.0
1,34,35,27,38.0
1,35,50,79,57.0
1,36,262,239,57.0
1,37,345,286,57.0
1,38,150,338,76.0
1,39,140,396,76.0
1,40,372,393,38.0
1,41,302,182,76.0
1,42,216,78,76.0
1,43,236,54,57.0
1,44,202,164,76.0
1,45,226,164,95.0
1,46,248,128,76.0
1,47,274,159,57.0
1,48,277,183,76.0
1,49,403,268,95.0
1,50,427,285,114.0
1,51,253,308,266.0
1,52,90,164,247.00000000000003
1,53,206,203,171.0
1,54,322,23,342.0
2,55,467,289,133.0
2,56,461,331,247.00000000000003
2,57,469,221,95.0
2,58,453,227,76.0
2,59,475,95,247.00000000000003
2,60,576,8,209.00000000000003
2,61,588,65,133.0
2,62,542,68,76.0
2,63,506,137,95.0
2,64,544,150,57.0
2,65,550,140,76.0
2,66,605,140,76.0
2,67,665,134,95.0
2,68,710,138,323.00000000000006
2,69,606,214,57.0
2,70,688,238,209.00000000000003
2,71,594,222,114.0
2,72,630,266,76.0
2,73,628,309,76.0
2,74,544,293,76.0
2,75,564,338,76.0
2,76,516,336,76.0
2,77,507,366,57.0
2,78,712,403,190.0
2,79,719,440,247.00000000000003
2,80,828,407,247.00000000000003
2,81,888,349,190.0
2,82,885,402,266.0
2,83,622,351,76.0
2,84,658,368,76.0
2,85,683,384,57.0
2,86,704,367,114.0
2,87,653,436,95.0
2,88,678,432,76.0
2,89,520,258,133.0
2,90,714,201,95.0
2,91,725,213,76.0
2,92,744,250,152.0
2,93,788,294,76.0
