Time[s],Y
0,31837427.277138427
1,31837466.63312331
2,31837438.31500083
3,31837358.30386181
4,31837370.455913074
5,31837485.29179624
6,31837503.36712277
7,31837492.224292014
8,31837502.448946636
9,31837497.72561591
10,31837466.759788748
11,31837484.477332138
12,31837512.90733381
13,31837524.50186547
14,31837483.88119317
15,31837489.911471777
16,31837490.886141833
17,31837440.43655311
18,31837440.980758037
19,31837489.807566483
20,31837545.796883322
21,31837553.527351618
22,31837508.15361269
23,31837497.943263367
24,31837496.370749623
25,31837528.331744537
26,31837543.57060871
27,31837509.887816884
28,31837449.704831142
29,31837468.813279394
30,31837298.836958066
31,31836420.154440716
32,31836121.113386687
33,31836048.08417297
34,31836021.00626328
35,31836002.221343607
36,31835989.378435355
37,31835976.841599718
38,31835967.996594235
39,31835959.91888409
40,31835954.861780126
41,31835950.995933264
42,31835949.814048734
43,31835934.060591746
44,31835941.808069285
45,31835933.284577783
46,31835930.508115493
47,31835932.454580694
48,31835924.675969712
49,31835924.65514754
50,31835919.9571895
51,31835920.21091767
52,31835920.284621403
53,31835922.51426645
54,31835916.223623894
55,31835907.41560094
56,31835911.673799936
57,31835911.62972854
58,31835911.493313547
59,31835916.428527817
60,31836021.45807918
61,31836884.81965717
62,31837272.870148692
63,31837362.23743771
64,31837359.75335033
65,31837417.407952618
66,31837432.573325098
67,31837466.322771773
68,31837492.198510475
69,31837456.954150625
70,31837452.03740593
71,31837476.923653975
72,31837522.885017056
73,31837546.744737934
74,31837542.26595147
75,31837492.365384944
76,31837430.40694246
77,31837463.377002668
78,31837531.06239837
79,31837527.554778405
80,31837530.715075117
81,31837531.38464565
82,31837523.434893418
83,31837495.66601773
84,31837508.07512424
85,31837511.48618045
86,31837561.494773015
87,31837592.52455472
88,31837582.40282705
89,31837588.067156076
90,31837536.01675254
