Time[s],Y
0,31822478.17583685
1,31822477.994507592
2,31822477.8778298
3,31822476.065106794
4,31822475.386950087
5,31822478.56100895
6,31822478.949406583
7,31822478.94989137
8,31822478.950028613
9,31822478.91344562
10,31822478.14441304
11,31822478.950881843
12,31822479.019836858
13,31822479.628296275
14,31822478.17427694
15,31822477.99516016
16,31822478.038703367
17,31822477.10337972
18,31822476.229499165
19,31822477.824411377
20,31822478.861796297
21,31822479.668995373
22,31822477.468628205
23,31822477.02205891
24,31822477.817593962
25,31822478.842588514
26,31822478.970198374
27,31822478.13043268
28,31822476.40477236
29,31822476.595688093
30,31822471.5652887
31,31822447.59059132
32,31822438.164353576
33,31822436.2649553
34,31822433.745791495
35,31822432.947754122
36,31822431.41665436
37,31822431.052981514
38,31822431.045744013
39,31822429.444369987
40,31822429.87016181
41,31822429.312090065
42,31822429.02215714
43,31822429.082948595
44,31822428.266699634
45,31822428.056306534
46,31822428.07113941
47,31822427.331222814
48,31822427.75537093
49,31822428.06647868
50,31822427.389391094
51,31822427.112625223
52,31822427.1040619
53,31822427.043669287
54,31822427.75437128
55,31822428.05480596
56,31822427.36935728
57,31822427.122632485
58,31822427.105097078
59,31822427.01055735
60,31822430.89658667
61,31822454.525633927
62,31822467.025146127
63,31822470.205951773
64,31822469.711534586
65,31822470.910104245
66,31822472.093259253
67,31822473.358324002
68,31822474.05518242
69,31822474.04650701
70,31822474.58495434
71,31822475.067326665
72,31822474.865518823
73,31822475.62801766
74,31822475.94864652
75,31822475.373516764
76,31822473.883827657
77,31822474.21852519
78,31822475.61311344
79,31822475.956426907
80,31822475.95619409
81,31822475.949996945
82,31822475.43376952
83,31822474.387219213
84,31822475.14358973
85,31822475.467965573
86,31822476.152874876
87,31822477.071457643
88,31822477.043953456
89,31822477.57827214
90,31822477.924021088
