Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,222,78,114.0
1,2,112,108,48.36363636363636
1,3,49,121,24.18181818181818
1,4,36,112,20.727272727272727
1,5,14,67,20.727272727272727
1,6,86,63,31.09090909090909
1,7,89,45,17.272727272727273
1,8,274,12,107.0909090909091
1,9,387,17,38.0
1,10,121,36,20.727272727272727
1,11,61,214,31.09090909090909
1,12,19,260,34.54545454545455
1,13,18,359,38.0
1,14,62,362,20.727272727272727
1,15,118,316,34.54545454545455
1,16,219,303,65.63636363636364
1,17,185,411,27.636363636363637
1,18,165,432,20.727272727272727
1,19,75,467,69.0909090909091
1,20,253,417,58.72727272727273
1,21,287,397,20.727272727272727
1,22,367,466,38.0
1,23,325,419,55.27272727272727
1,24,405,387,65.63636363636364
1,25,351,402,65.63636363636364
1,26,209,205,86.36363636363636
1,27,272,200,86.36363636363636
1,28,329,214,65.63636363636364
1,29,308,252,100.18181818181817
1,30,155,241,27.636363636363637
1,31,152,229,31.09090909090909
1,32,155,254,79.45454545454545
1,33,301,364,27.636363636363637
1,34,292,474,27.636363636363637
1,35,451,437,79.45454545454545
1,36,475,384,79.45454545454545
1,37,373,205,58.72727272727273
1,38,425,210,27.636363636363637
1,39,460,206,20.727272727272727
1,40,485,257,17.272727272727273
1,41,369,153,58.72727272727273
1,42,396,126,34.54545454545455
1,43,431,127,34.54545454545455
1,44,423,176,76.0
1,45,487,50,41.45454545454545
1,46,99,244,27.636363636363637
1,47,267,303,65.63636363636364
1,48,388,59,24.18181818181818
2,49,563,94,51.81818181818181
2,50,585,100,38.0
2,51,563,351,65.63636363636364
2,52,536,387,41.45454545454545
2,53,545,402,44.90909090909091
2,54,534,423,44.90909090909091
2,55,679,467,79.45454545454545
2,56,816,361,62.18181818181818
2,57,850,276,44.90909090909091
2,58,849,333,27.636363636363637
2,59,914,360,34.54545454545455
2,60,879,359,27.636363636363637
2,61,867,478,41.45454545454545
2,62,805,468,38.0
2,63,612,373,158.9090909090909
2,64,630,379,38.0
2,65,697,331,31.09090909090909
2,66,724,346,31.09090909090909
2,67,703,332,165.8181818181818
2,68,652,296,31.09090909090909
2,69,532,229,24.18181818181818
2,70,517,201,20.727272727272727
2,71,502,348,38.0
2,72,499,164,24.18181818181818
2,73,552,39,31.09090909090909
2,74,547,21,27.636363636363637
2,75,532,75,24.18181818181818
2,76,544,64,20.727272727272727
2,77,809,142,31.09090909090909
2,78,845,145,51.81818181818181
2,79,824,172,41.45454545454545
2,80,863,134,20.727272727272727
2,81,943,172,31.09090909090909
2,82,913,142,38.0
2,83,889,158,65.63636363636364
2,84,797,285,41.45454545454545
2,85,642,93,31.09090909090909
2,86,596,75,31.09090909090909
2,87,669,141,13.818181818181818
2,88,861,210,20.727272727272727
2,89,845,227,210.72727272727272
2,90,818,419,44.90909090909091
2,91,854,425,38.0
2,92,850,400,34.54545454545455
2,93,898,405,38.0
2,94,909,388,10.363636363636363
2,95,889,394,13.818181818181818
2,96,891,323,13.818181818181818
2,97,671,88,24.18181818181818
2,98,634,74,24.18181818181818
2,99,612,68,20.727272727272727
2,100,564,20,24.18181818181818
2,101,975,92,20.727272727272727
2,102,709,229,17.272727272727273
3,103,993,87,24.18181818181818
3,104,1026,87,13.818181818181818
3,105,1087,65,27.636363636363637
3,106,1128,92,48.36363636363636
3,107,1130,116,31.09090909090909
3,108,1171,133,20.727272727272727
3,109,1182,191,27.636363636363637
3,110,1194,256,34.54545454545455
3,111,1181,281,48.36363636363636
3,112,1123,281,55.27272727272727
3,113,1057,288,48.36363636363636
3,114,1000,276,27.636363636363637
3,115,996,290,27.636363636363637
3,116,1000,241,38.0
3,117,1050,212,34.54545454545455
3,118,1087,237,38.0
3,119,998,216,20.727272727272727
3,120,1078,146,41.45454545454545
3,121,1064,122,62.18181818181818
3,122,1152,16,34.54545454545455
3,123,1176,42,44.90909090909091
3,124,1215,67,20.727272727272727
3,125,1236,15,62.18181818181818
3,126,1271,103,44.90909090909091
3,127,1348,147,31.09090909090909
3,128,1367,181,38.0
3,129,1401,75,41.45454545454545
3,130,1432,176,34.54545454545455
3,131,1460,295,69.0909090909091
3,132,1356,230,44.90909090909091
3,133,1314,210,27.636363636363637
3,134,1317,245,44.90909090909091
3,135,1352,379,41.45454545454545
3,136,1170,101,13.818181818181818
3,137,1226,177,17.272727272727273
3,138,1187,385,38.0
3,139,1114,414,58.72727272727273
3,140,1242,474,48.36363636363636
3,141,1377,489,34.54545454545455
3,142,1471,458,38.0
3,143,1418,373,24.18181818181818
3,144,1135,474,44.90909090909091
3,145,1021,358,24.18181818181818
3,146,1106,199,13.818181818181818
