Time[s],Y
0,31846564.451293197
1,31846564.568002377
2,31846563.934682883
3,31846567.609315015
4,31846567.025023255
5,31846565.718561906
6,31846567.176832702
7,31846567.19178508
8,31846565.45456417
9,31846556.92597177
10,31846548.365788735
11,31846555.798189376
12,31846563.29403364
13,31846564.596417118
14,31846568.247492973
15,31846568.762532398
16,31846569.647508338
17,31846569.431403186
18,31846565.8142684
19,31846567.71690539
20,31846565.905587472
21,31846568.306122772
22,31846568.47679378
23,31846568.21474977
24,31846565.616098482
25,31846562.221817993
26,31846563.351442814
27,31846564.64650471
28,31846565.83542699
29,31846565.915672425
30,31846509.864278954
31,31846239.718074404
32,31846141.2816059
33,31846120.495497074
34,31846112.501273073
35,31846108.452264417
36,31846102.25450965
37,31846100.840795875
38,31846098.51004261
39,31846096.00970274
40,31846096.10029808
41,31846093.663780175
42,31846092.182539333
43,31846092.037998464
44,31846091.064468462
45,31846090.937703393
46,31846088.44117534
47,31846086.724225827
48,31846088.478733964
49,31846086.034589626
50,31846084.876056373
51,31846084.63207548
52,31846086.11048351
53,31846085.387437895
54,31846083.399451427
55,31846083.485608764
56,31846082.114866048
57,31846082.228300452
58,31846081.014562033
59,31846083.43531189
60,31846111.317781072
61,31846382.930971257
62,31846517.031838484
63,31846538.784108132
64,31846542.016427454
65,31846543.236636695
66,31846537.916379523
67,31846528.327944446
68,31846522.95453988
69,31846531.181818154
70,31846538.379966546
71,31846533.317953777
72,31846531.242695853
73,31846543.588347077
74,31846552.39378297
75,31846549.825710677
76,31846550.841589004
77,31846554.24907267
78,31846553.902545262
79,31846553.225232836
80,31846550.86775345
81,31846543.792990617
82,31846540.606934216
83,31846548.939888895
84,31846555.529289003
85,31846555.77180934
86,31846555.700065304
87,31846539.838609785
88,31846536.773510635
89,31846547.310040846
90,31846557.712756455
