Time[s],Y
0,31830963.009253863
1,31831032.39305372
2,31831026.703664485
3,31831041.249730624
4,31831041.08818955
5,31831034.703745518
6,31831049.046174243
7,31831041.80260825
8,31831034.42801975
9,31830994.46431118
10,31830970.392336868
11,31831006.933220875
12,31831035.396574657
13,31831037.957087006
14,31831041.552847117
15,31831049.4139128
16,31831054.066598058
17,31831050.819734626
18,31831049.752261203
19,31831042.06702325
20,31831033.775979523
21,31831045.629805535
22,31831045.547403555
23,31831045.162741452
24,31831033.143243883
25,31831023.314515
26,31831032.346038345
27,31831032.897590972
28,31831041.1419954
29,31831024.665120296
30,31830717.462983247
31,31829780.226404097
32,31829542.73303041
33,31829491.33221616
34,31829467.06580689
35,31829453.706888273
36,31829440.9046554
37,31829437.81751584
38,31829429.09642671
39,31829424.852952056
40,31829419.052276347
41,31829415.15535613
42,31829416.005999822
43,31829417.19653612
44,31829404.724345874
45,31829407.476128418
46,31829403.378716737
47,31829402.818585783
48,31829398.31444008
49,31829401.676352337
50,31829398.02805175
51,31829403.111297637
52,31829394.49575664
53,31829394.531676345
54,31829394.25245513
55,31829390.0349916
56,31829396.00711287
57,31829390.839659054
58,31829390.12548381
59,31829396.791950792
60,31829551.095736563
61,31830631.14091084
62,31830891.96971051
63,31830952.65040303
64,31830959.095514897
65,31830964.015897945
66,31830936.637104284
67,31830897.733192615
68,31830881.669044767
69,31830925.094582096
70,31830944.410514746
71,31830911.89335004
72,31830920.80693309
73,31830968.822295893
74,31830998.767728157
75,31830981.822213534
76,31830991.345898796
77,31831007.71273609
78,31830998.532803204
79,31830998.297970038
80,31830988.553588152
81,31830954.41602849
82,31830954.570485517
83,31830991.783130825
84,31831005.77061996
85,31831013.392223887
86,31831006.862089958
87,31830927.9655708
88,31830945.811522808
89,31830983.603740357
90,31831075.348364472
