Time[s],Y
0,31843793.788232684
1,31843793.78820097
2,31843793.788357105
3,31843793.777004566
4,31843793.631133534
5,31843792.910575755
6,31843793.065600198
7,31843793.564153247
8,31843792.882981453
9,31843792.550902136
10,31843791.165667806
11,31843791.820920154
12,31843791.890479658
13,31843791.89018516
14,31843791.890189774
15,31843791.89018975
16,31843791.890189607
17,31843791.89019666
18,31843791.89037965
19,31843791.99241862
20,31843792.6296785
21,31843791.762029245
22,31843791.194987804
23,31843792.443562534
24,31843791.01396498
25,31843791.01578945
26,31843791.817957394
27,31843791.89099106
28,31843791.793951012
29,31843790.88101712
30,31843788.684683986
31,31843778.845159125
32,31843774.63963187
33,31843774.31624897
34,31843774.030644435
35,31843772.384476613
36,31843771.46041064
37,31843771.362738457
38,31843771.363618765
39,31843771.261415046
40,31843770.51164613
41,31843770.310658842
42,31843769.589633312
43,31843770.17049057
44,31843769.479431793
45,31843768.549134597
46,31843768.521865357
47,31843769.23407181
48,31843768.586917397
49,31843769.279144865
50,31843768.55695718
51,31843768.41179429
52,31843768.331284665
53,31843767.618411977
54,31843767.377814304
55,31843766.656800576
56,31843767.461945493
57,31843767.407824412
58,31843767.381707918
59,31843766.7070587
60,31843767.699685715
61,31843777.927152757
62,31843782.402752407
63,31843783.06608642
64,31843783.86658947
65,31843784.09427864
66,31843784.087426152
67,31843784.08724886
68,31843784.087252773
69,31843784.087252736
70,31843784.087252725
71,31843784.087253053
72,31843784.08724969
73,31843784.085531604
74,31843784.09886712
75,31843784.965061136
76,31843784.995140105
77,31843784.219322905
78,31843784.12275629
79,31843784.772876676
80,31843785.00010166
81,31843784.99058944
82,31843784.347797986
83,31843784.68667309
84,31843784.332692523
85,31843784.76914172
86,31843784.27939644
87,31843784.098335125
88,31843784.087114718
89,31843784.087255258
90,31843784.083710313
