Time[s],Y
0,31830702.121241473
1,31830711.157248817
2,31830709.48999128
3,31830716.09878127
4,31830713.06945259
5,31830714.28858374
6,31830719.014354184
7,31830718.555266384
8,31830714.51453858
9,31830699.826160464
10,31830693.337634753
11,31830706.54623275
12,31830718.132751822
13,31830717.182029985
14,31830724.283198453
15,31830724.946970806
16,31830727.867714964
17,31830728.43303115
18,31830720.629455723
19,31830723.4678828
20,31830720.703668576
21,31830724.509268038
22,31830724.55225516
23,31830724.59322561
24,31830717.080302604
25,31830718.74413131
26,31830718.327408444
27,31830721.51414582
28,31830724.587204978
29,31830717.80702232
30,31830593.45535663
31,31830198.351503618
32,31830090.374485873
33,31830064.097022306
34,31830052.322357498
35,31830043.47469263
36,31830035.10997012
37,31830029.34704586
38,31830024.374912184
39,31830020.187256783
40,31830013.995706815
41,31830012.991727315
42,31830008.565871652
43,31830006.854559638
44,31830004.855404016
45,31830001.117298193
46,31829999.981013827
47,31829994.744446315
48,31829997.360865396
49,31829989.39304463
50,31829989.129103754
51,31829990.032900017
52,31829985.467661843
53,31829985.592811763
54,31829984.65035064
55,31829981.832871534
56,31829980.89972363
57,31829979.76462012
58,31829977.850836903
59,31829978.277827762
60,31830031.84603782
61,31830503.22506657
62,31830620.56038807
63,31830648.8013148
64,31830654.046233997
65,31830654.97676813
66,31830646.42991846
67,31830633.71770917
68,31830631.10775046
69,31830650.110973816
70,31830655.401215605
71,31830647.72484116
72,31830650.955402404
73,31830670.22942482
74,31830681.193807427
75,31830674.655809008
76,31830682.084538203
77,31830687.321582906
78,31830685.55042843
79,31830683.99220518
80,31830684.927457698
81,31830670.288227294
82,31830673.853033613
83,31830689.16076384
84,31830696.347606458
85,31830697.725483645
86,31830693.548412878
87,31830668.2834064
88,31830673.634620734
89,31830690.813615456
90,31830745.370524883
