Time[s],Y
0,31839097.885859292
1,31839097.802247494
2,31839097.159167238
3,31839097.93315807
4,31839097.981632233
5,31839097.982559185
6,31839097.982610326
7,31839097.98260936
8,31839097.982609596
9,31839097.982566413
10,31839097.98518158
11,31839097.92012221
12,31839097.03995709
13,31839097.106140584
14,31839097.90168673
15,31839097.985260338
16,31839098.020187765
17,31839097.205165107
18,31839097.84848161
19,31839098.049988467
20,31839098.769965578
21,31839098.13228845
22,31839098.059540242
23,31839098.80463117
24,31839098.17455359
25,31839097.221116994
26,31839097.83939426
27,31839098.765147362
28,31839098.22729829
29,31839098.81478028
30,31839096.17681137
31,31839088.38448514
32,31839084.509974986
33,31839081.65083432
34,31839080.976737425
35,31839080.22579231
36,31839079.218789805
37,31839078.966182828
38,31839078.9343052
39,31839078.193422142
40,31839077.97401948
41,31839077.26741191
42,31839077.87816851
43,31839077.9962244
44,31839077.97571724
45,31839077.258470144
46,31839076.251197618
47,31839076.058526225
48,31839076.78555407
49,31839076.112756524
50,31839076.040805764
51,31839076.03070576
52,31839076.030791774
53,31839076.030753832
54,31839076.033424243
55,31839075.973376423
56,31839075.36504737
57,31839075.709461577
58,31839075.29335709
59,31839075.694130387
60,31839076.220010683
61,31839086.151031032
62,31839091.33687785
63,31839092.62410026
64,31839093.671777237
65,31839094.60440745
66,31839093.791862883
67,31839094.389875993
68,31839095.06792
69,31839095.022104684
70,31839094.99427335
71,31839095.659995195
72,31839096.074030444
73,31839095.34759011
74,31839094.94513871
75,31839095.58508752
76,31839096.60849266
77,31839096.38899227
78,31839095.412946794
79,31839094.522614557
80,31839095.228317495
81,31839095.2994681
82,31839095.01739969
83,31839094.975221276
84,31839095.50252578
85,31839095.43921692
86,31839094.95907985
87,31839095.980217725
88,31839095.830325052
89,31839094.272868987
90,31839098.589188874
