Time[s],Y
0,31830847.92629776
1,31830875.51322679
2,31830902.16467811
3,31830918.79794329
4,31830918.994766153
5,31830906.921971466
6,31830900.76454167
7,31830892.937456243
8,31830903.307588656
9,31830899.330257468
10,31830889.569104027
11,31830862.441647343
12,31830839.35803821
13,31830848.44411948
14,31830863.689237352
15,31830888.761606876
16,31830885.58280542
17,31830870.084142387
18,31830859.836859446
19,31830890.270080812
20,31830911.55294976
21,31830918.556470446
22,31830924.221882816
23,31830906.030060258
24,31830843.249323014
25,31830826.756625663
26,31830884.825547047
27,31830900.273373652
28,31830899.948705636
29,31830862.866752714
30,31830659.274186004
31,31830130.777324677
32,31829936.009433337
33,31829867.921329223
34,31829833.06099577
35,31829811.94981119
36,31829796.981661838
37,31829787.55025424
38,31829774.957309235
39,31829767.113790236
40,31829762.587532368
41,31829757.266716804
42,31829749.815924075
43,31829749.04034561
44,31829744.470759623
45,31829743.69657631
46,31829735.44143107
47,31829736.897039484
48,31829731.311887387
49,31829724.771754414
50,31829724.315678332
51,31829724.99345094
52,31829724.59140239
53,31829723.3400184
54,31829718.873383533
55,31829718.908570424
56,31829716.540764038
57,31829712.735647958
58,31829706.697028648
59,31829714.184561107
60,31829823.200973943
61,31830526.110244874
62,31830713.231856037
63,31830764.89601182
64,31830769.487378716
65,31830781.634673
66,31830765.047572803
67,31830794.064168908
68,31830820.800181024
69,31830818.470173076
70,31830818.35081393
71,31830836.1665724
72,31830840.645106778
73,31830831.222700182
74,31830837.149173338
75,31830855.18221792
76,31830869.391667232
77,31830863.583322763
78,31830800.439527858
79,31830759.103722997
80,31830724.55045167
81,31830707.787349544
82,31830751.29119939
83,31830789.39708583
84,31830784.999587435
85,31830758.18738017
86,31830756.306519505
87,31830794.65670758
88,31830773.667585738
89,31830716.9870546
90,31830814.17538762
