Time[s],Y
0,31846500.55192002
1,31846513.906943694
2,31846519.55620286
3,31846524.290161315
4,31846527.339245565
5,31846523.348496247
6,31846520.377737872
7,31846518.095774595
8,31846522.081020843
9,31846521.374433786
10,31846517.454060525
11,31846512.908740826
12,31846506.223963376
13,31846506.881509554
14,31846510.994398806
15,31846515.83607724
16,31846518.51457362
17,31846513.323102843
18,31846509.382175196
19,31846516.66257336
20,31846521.855844565
21,31846525.505338356
22,31846526.543664612
23,31846524.9597646
24,31846508.898617983
25,31846501.285465125
26,31846513.924946338
27,31846519.46968578
28,31846521.897861
29,31846515.514177654
30,31846474.42577977
31,31846324.20215907
32,31846255.852612272
33,31846230.174791712
34,31846217.38444847
35,31846211.181255855
36,31846205.111918792
37,31846202.367672887
38,31846198.818288416
39,31846195.46017483
40,31846194.851671856
41,31846191.786215145
42,31846189.717741854
43,31846189.786067847
44,31846186.437322333
45,31846187.96370639
46,31846186.314701326
47,31846186.629644856
48,31846184.55387818
49,31846184.076610107
50,31846183.559484124
51,31846182.582271326
52,31846182.591097914
53,31846181.772991065
54,31846180.62190211
55,31846180.779253658
56,31846180.60711349
57,31846180.19600973
58,31846177.273738418
59,31846177.356831767
60,31846197.8464679
61,31846375.922277518
62,31846466.42524626
63,31846483.84537682
64,31846487.320695415
65,31846489.52797176
66,31846485.67136192
67,31846490.00389555
68,31846498.67477311
69,31846500.249357056
70,31846498.39318798
71,31846501.386501316
72,31846504.729114126
73,31846503.431827817
74,31846503.92659294
75,31846508.207751404
76,31846511.097746834
77,31846510.822339762
78,31846497.26222569
79,31846485.948217284
80,31846477.059201404
81,31846470.11868266
82,31846477.314583838
83,31846490.68068118
84,31846491.333950374
85,31846485.812533602
86,31846482.546941277
87,31846492.784837388
88,31846490.887240153
89,31846473.973201957
90,31846511.74371785
