Time[s],Y
0,31812635.034057125
1,31812620.59611214
2,31812620.572061095
3,31812618.575584665
4,31812607.13250345
5,31812605.64530879
6,31812618.390482545
7,31812623.87613201
8,31812627.577738497
9,31812629.163460754
10,31812629.226956684
11,31812630.886205412
12,31812630.64314717
13,31812629.64561811
14,31812632.501036897
15,31812631.92629084
16,31812630.925181825
17,31812632.337499462
18,31812632.537849523
19,31812630.73704495
20,31812632.583387192
21,31812634.318940327
22,31812636.4979374
23,31812637.92691333
24,31812637.751226023
25,31812638.608545963
26,31812637.81341783
27,31812639.01121022
28,31812639.40819974
29,31812639.304855738
30,31812614.17060152
31,31812436.88641874
32,31812371.7840002
33,31812355.3885258
34,31812348.83454759
35,31812344.0979685
36,31812340.081555836
37,31812336.04815255
38,31812333.97749766
39,31812331.95106705
40,31812330.333399195
41,31812327.114386167
42,31812327.097696707
43,31812324.0860792
44,31812322.425639533
45,31812322.028248604
46,31812321.749701284
47,31812318.90531579
48,31812318.592971526
49,31812316.812768437
50,31812316.017822772
51,31812315.383151796
52,31812315.11647844
53,31812312.730417013
54,31812313.424334638
55,31812311.79671433
56,31812310.37852749
57,31812310.128339972
58,31812310.026102994
59,31812310.151487373
60,31812333.51466565
61,31812501.7973072
62,31812574.772571385
63,31812591.796098758
64,31812597.709314104
65,31812601.726531327
66,31812605.781670887
67,31812606.088050637
68,31812608.258464936
69,31812610.519448005
70,31812613.860415544
71,31812614.575999457
72,31812614.699499868
73,31812615.58453801
74,31812617.169869944
75,31812619.87157249
76,31812620.636555016
77,31812622.848977916
78,31812624.00457172
79,31812622.33238452
80,31812618.36707776
81,31812607.32400887
82,31812600.231136087
83,31812612.361723825
84,31812624.042821553
85,31812623.314434692
86,31812619.192299638
87,31812623.045022037
88,31812625.7487452
89,31812627.432796486
90,31812634.47761646
