Time[s],Y
0,31823004.985589694
1,31823004.989948057
2,31823004.968466952
3,31823004.636139374
4,31823002.06795411
5,31823001.3770325
6,31823004.74003957
7,31823005.88082667
8,31823005.95917938
9,31823006.848727662
10,31823007.020609215
11,31823007.80537722
12,31823007.024675433
13,31823007.05408494
14,31823007.053624183
15,31823007.0536206
16,31823007.054382686
17,31823007.016630735
18,31823007.82332842
19,31823007.022675015
20,31823007.146295663
21,31823008.664470676
22,31823008.138909735
23,31823008.774215885
24,31823008.931166936
25,31823008.9698384
26,31823009.718688987
27,31823008.458286595
28,31823008.932016518
29,31823008.491960984
30,31822998.433362387
31,31822964.360704325
32,31822951.52125084
33,31822948.427907117
34,31822947.086509686
35,31822946.229617327
36,31822944.35631835
37,31822943.296120476
38,31822942.907895178
39,31822941.502579164
40,31822941.783929545
41,31822941.13650653
42,31822941.020792883
43,31822940.272563122
44,31822940.093176935
45,31822940.07595336
46,31822940.171020545
47,31822939.29168412
48,31822938.766242728
49,31822939.743938927
50,31822938.281501103
51,31822938.697626013
52,31822938.349071912
53,31822938.00970814
54,31822938.019766722
55,31822938.755752463
56,31822937.720265098
57,31822938.321571276
58,31822937.586040493
59,31822936.985528313
60,31822943.7259706
61,31822978.64363634
62,31822994.087634303
63,31822998.001645524
64,31822998.940724928
65,31823000.24738578
66,31823001.049933173
67,31823001.61577811
68,31823002.489352822
69,31823002.922906436
70,31823003.675622333
71,31823004.04437582
72,31823004.051399797
73,31823004.524834607
74,31823005.106525764
75,31823004.466620483
76,31823005.248318363
77,31823006.44018076
78,31823007.041212533
79,31823006.290900387
80,31823004.828380316
81,31823001.581059214
82,31823000.631130133
83,31823003.42229446
84,31823005.445337087
85,31823005.382771343
86,31823004.987459406
87,31823006.159212947
88,31823006.43745651
89,31823007.28654108
90,31823008.03225362
