Time[s],Y
0,31827885.190833963
1,31827862.082484495
2,31827871.457553
3,31827877.775246974
4,31827866.827100515
5,31827866.980261017
6,31827870.776620302
7,31827875.1820433
8,31827880.46142956
9,31827880.16782967
10,31827881.552945364
11,31827871.275340743
12,31827866.557051945
13,31827878.01467856
14,31827880.74621714
15,31827865.78794549
16,31827850.587767504
17,31827839.569799844
18,31827829.714623224
19,31827851.484584153
20,31827875.53365583
21,31827885.150635697
22,31827875.427419186
23,31827875.88574933
24,31827871.65236416
25,31827861.84166214
26,31827869.73921724
27,31827880.619336788
28,31827885.16745553
29,31827879.85107833
30,31827783.9463559
31,31827406.031310398
32,31827192.0440252
33,31827118.572176162
34,31827083.51892055
35,31827065.392459765
36,31827051.85606727
37,31827044.42307996
38,31827035.43140869
39,31827031.158987116
40,31827024.68696805
41,31827020.100695428
42,31827019.32540903
43,31827012.03745976
44,31827006.56129849
45,31827007.92479745
46,31827006.04976323
47,31827005.49662899
48,31827000.886740748
49,31826998.924022812
50,31826998.707363334
51,31826997.24461902
52,31826996.38852928
53,31826994.44977947
54,31826993.245677557
55,31826991.67288523
56,31826991.66962849
57,31826992.23036107
58,31826989.401074048
59,31826991.925792202
60,31827048.524971448
61,31827551.264011525
62,31827776.9847158
63,31827827.03480289
64,31827847.296077657
65,31827857.31116379
66,31827849.874501813
67,31827842.662819233
68,31827856.47919776
69,31827862.05599173
70,31827869.675799116
71,31827867.320508704
72,31827875.841756117
73,31827875.884413335
74,31827883.722432267
75,31827882.88194546
76,31827882.45276981
77,31827886.91501124
78,31827882.736631162
79,31827885.207945842
80,31827883.83904466
81,31827880.66115073
82,31827880.54350555
83,31827880.316975366
84,31827882.5030266
85,31827882.864581596
86,31827882.92123055
87,31827885.752445254
88,31827883.57577269
89,31827876.04440346
90,31827967.052086473
