Time[s],Y
0,31822493.04129674
1,31822493.028420247
2,31822493.104510143
3,31822493.874653365
4,31822493.094309643
5,31822493.011198647
6,31822492.22902537
7,31822492.998542354
8,31822493.02835381
9,31822493.02837047
10,31822493.04414075
11,31822492.207942672
12,31822492.063514348
13,31822492.094888877
14,31822492.86283344
15,31822491.280394588
16,31822490.268253423
17,31822490.760947958
18,31822489.3967421
19,31822491.577076003
20,31822492.957917154
21,31822493.030938398
22,31822492.28587409
23,31822492.811002433
24,31822491.365817912
25,31822491.11733411
26,31822491.098443948
27,31822491.84932548
28,31822492.073115505
29,31822491.772665013
30,31822485.42301919
31,31822464.699904837
32,31822452.821759205
33,31822448.50191094
34,31822446.32282231
35,31822445.80467135
36,31822443.78842462
37,31822443.78636482
38,31822444.02219801
39,31822444.125811547
40,31822443.200099967
41,31822443.07374342
42,31822442.20628099
43,31822441.974858392
44,31822441.97634825
45,31822441.97549126
46,31822441.254191656
47,31822441.039584722
48,31822440.883077223
49,31822441.76650967
50,31822441.978046246
51,31822441.976476528
52,31822441.97648943
53,31822441.97661618
54,31822441.967805475
55,31822442.652198866
56,31822442.990568794
57,31822441.645958748
58,31822442.44108894
59,31822443.112256933
60,31822447.47213708
61,31822473.693058755
62,31822485.813941356
63,31822489.0836921
64,31822491.414598677
65,31822491.422345474
66,31822491.728441987
67,31822491.375185072
68,31822491.759057295
69,31822492.06371951
70,31822492.074711654
71,31822491.95081164
72,31822492.607829295
73,31822492.401430424
74,31822492.64631869
75,31822492.35143899
76,31822493.2593062
77,31822493.44396339
78,31822492.418417417
79,31822492.627589524
80,31822493.031941585
81,31822492.44267305
82,31822492.593086172
83,31822493.030142784
84,31822492.482521772
85,31822491.440876324
86,31822492.12935413
87,31822492.486947868
88,31822492.138418384
89,31822490.867533132
90,31822489.54644017
