Time[s],Y
0,31832512.34243354
1,31832436.00414003
2,31832450.170834113
3,31832455.483635906
4,31832435.943209916
5,31832438.456065893
6,31832445.991028957
7,31832451.46344979
8,31832464.615433354
9,31832464.533669077
10,31832462.06826436
11,31832442.974302843
12,31832443.608945224
13,31832457.39095178
14,31832458.23476004
15,31832431.389598038
16,31832410.865339153
17,31832387.140037432
18,31832383.753649537
19,31832421.901219502
20,31832455.531428963
21,31832464.45016896
22,31832457.538436923
23,31832455.5013736
24,31832444.0986406
25,31832429.071678117
26,31832447.76968309
27,31832470.437477574
28,31832471.66793043
29,31832452.924667593
30,31832253.70753737
31,31831619.908216886
32,31831341.34460135
33,31831244.5706198
34,31831208.335574478
35,31831183.27213057
36,31831166.94617884
37,31831153.223276936
38,31831144.558096487
39,31831136.15184944
40,31831129.755683962
41,31831122.5121406
42,31831121.617274877
43,31831115.289402682
44,31831110.546686828
45,31831108.168345343
46,31831106.026306894
47,31831101.33889447
48,31831094.25004544
49,31831098.41044107
50,31831094.134291783
51,31831093.965385415
52,31831086.623749908
53,31831092.210488234
54,31831086.893651515
55,31831086.75133489
56,31831079.56803296
57,31831084.14916991
58,31831083.24876476
59,31831088.444620445
60,31831221.485329736
61,31832093.61420573
62,31832336.69214202
63,31832399.65202856
64,31832426.68512528
65,31832436.20572323
66,31832420.40054285
67,31832413.663571034
68,31832434.38562204
69,31832443.13147971
70,31832449.99030321
71,31832442.320682928
72,31832457.016405866
73,31832459.804150857
74,31832468.759732306
75,31832468.143955674
76,31832467.46925907
77,31832475.249065652
78,31832466.34441822
79,31832464.69338542
80,31832464.775535975
81,31832464.514281876
82,31832464.509773247
83,31832463.03587958
84,31832470.819043074
85,31832467.19262856
86,31832468.18413587
87,31832475.81743559
88,31832466.611270003
89,31832457.029503636
90,31832811.963570118
