Time[s],Y
0,31830652.80515732
1,31830669.175829414
2,31830691.13811901
3,31830693.63148129
4,31830675.636064153
5,31830677.486264773
6,31830687.81913637
7,31830694.64893866
8,31830702.815128718
9,31830697.34719149
10,31830698.142003853
11,31830682.372549098
12,31830676.652547956
13,31830695.391057033
14,31830693.16982067
15,31830667.569404967
16,31830648.658971235
17,31830629.377337903
18,31830624.024991736
19,31830660.620213117
20,31830695.316838037
21,31830702.69739228
22,31830689.13347014
23,31830689.48256418
24,31830682.74568322
25,31830669.291340455
26,31830685.20735974
27,31830701.106275544
28,31830709.37507536
29,31830681.849967133
30,31830470.06242178
31,31829900.77163877
32,31829638.80465068
33,31829553.98863691
34,31829515.472345196
35,31829492.89888983
36,31829479.68002623
37,31829468.25323534
38,31829459.45388441
39,31829452.231027983
40,31829444.317208223
41,31829433.05334078
42,31829436.3895337
43,31829429.05604545
44,31829425.119709436
45,31829425.58055122
46,31829423.570008755
47,31829418.873108454
48,31829415.147972234
49,31829418.11060886
50,31829412.09186431
51,31829412.853094198
52,31829408.717393555
53,31829410.520123173
54,31829405.551599134
55,31829405.417309023
56,31829398.73839674
57,31829402.06415127
58,31829401.94383873
59,31829407.405563187
60,31829539.775062595
61,31830384.18786172
62,31830585.235999912
63,31830644.93957163
64,31830665.588715773
65,31830675.367843505
66,31830660.772119794
67,31830654.832790744
68,31830674.100677416
69,31830685.85106484
70,31830689.11997808
71,31830681.806769326
72,31830695.639741994
73,31830698.395645995
74,31830710.823898666
75,31830709.84342953
76,31830705.07916887
77,31830712.81878793
78,31830704.42252095
79,31830702.868052628
80,31830702.945352886
81,31830702.70355418
82,31830702.599941786
83,31830698.884812605
84,31830706.349804
85,31830704.056059096
86,31830702.667250823
87,31830709.68215896
88,31830703.941191733
89,31830689.435944486
90,31830615.351427764
