Time[s],Y
0,31828821.594916724
1,31828812.344569184
2,31828818.56984514
3,31828821.660138007
4,31828815.085576855
5,31828815.28855884
6,31828818.201316208
7,31828823.567716803
8,31828823.577843986
9,31828826.150783487
10,31828827.267696165
11,31828817.89197639
12,31828818.570245903
13,31828823.997624934
14,31828823.81255729
15,31828814.71942695
16,31828808.051148497
17,31828801.31955608
18,31828800.21141711
19,31828814.260277137
20,31828828.54691553
21,31828829.176995054
22,31828826.257506203
23,31828826.44877006
24,31828822.633252617
25,31828818.177143726
26,31828824.55535985
27,31828831.251722082
28,31828834.859677035
29,31828824.344118074
30,31828739.82606325
31,31828510.781944413
32,31828401.35349923
33,31828365.992482454
34,31828346.914798524
35,31828337.519211367
36,31828331.369522605
37,31828326.50000157
38,31828322.34060098
39,31828318.71221259
40,31828314.88286018
41,31828312.20861341
42,31828312.349963836
43,31828311.372029368
44,31828307.48110436
45,31828308.002129678
46,31828306.205369357
47,31828304.191249505
48,31828303.714402523
49,31828303.780588336
50,31828302.250885893
51,31828302.333558064
52,31828302.357583676
53,31828303.084749542
54,31828301.01103866
55,31828300.92857915
56,31828299.74851962
57,31828299.53243547
58,31828299.49712348
59,31828301.51384528
60,31828351.248844035
61,31828702.302976802
62,31828788.54920433
63,31828813.626389924
64,31828822.74865176
65,31828826.49016893
66,31828820.010217723
67,31828820.751090895
68,31828828.853168573
69,31828832.201738484
70,31828835.184235305
71,31828831.590399873
72,31828837.608321533
73,31828839.23826865
74,31828842.524410255
75,31828842.064723503
76,31828843.13550073
77,31828844.14927663
78,31828843.570299625
79,31828843.290667072
80,31828843.30933956
81,31828843.307330355
82,31828843.307554312
83,31828843.340336822
84,31828846.408839103
85,31828846.444684073
86,31828846.10132431
87,31828848.5701222
88,31828845.961794104
89,31828843.261437796
90,31828886.90820858
