CONTEC DATA LOGGER
Version,Channels,DeviceName,Resolution,SerialNo,ClockType,Clock,Time Integer,SamplingStartDate,Stop Time Integer,SamplingStopDate,Number,RepeatNumber,DelayNumber,StopTriggerPoint,NumberOffset
5376,1,AI-1616LI-PE,16,CONTEC0000,0,10000.000000,1676128561000000,2023/02/12 00:16:01'000"000,1676132161000000,2023/02/12 01:16:01'000"000,359996,1,0,359996,0
ChannelName,DeviceCh,Sequence,Range,MaxData,MinData,AverageData,ScalingEnabled,MaxScale,MinScale,Option
Channel 0,0,0,0,33912,33769,33849,0,10.000000,-10.000000,0
Data
33839
33836
33831
33819
33857
33830
33842
33853
33806
33843
33844
33845
33846
33842
33863
33844
33857
33842
33840
33848
33837
33837
33849
33845
33834
33847
33854
33847
33851
33846
33837
33842
33846
33837
33840
33850
33845
33844
33819
33837
33846
33881
33842
33844
33849
33843
33862
33832
33880
33852
33846
33847
33850
33846
33849
33853
33848
33840
33852
33845
33848
33834
33858
33836
33837
33852
33843
33847
33848
33845
33845
33843
33851
33850
33845
33859
33853
33847
33845
33856
33837
33871
33838
33848
33845
33842
33844
33844
33845
33845
33834
33841
33834
33845
33853
33857
33852
33840
33843
33839
33852
33849
33806
33844
33854
33849
33829
33845
33828
33840
33837
33799
33829
33838
33832
33835
33863
33841
33844
33842
33841
33839
33828
33829
33869
33837
33839
33849
33831
33829
33836
33850
33842
33843
33835
33839
33819
33838
33843
33836
33832
33852
33834
33836
33832
33837
33846
33839
33839
33837
33863
33825
33835
33825
33838
33825
33849
33829
33851
33855
33857
33853
33843
33834
33841
33849
33839
33872
33851
33820
33841
33840
33837
33811
33838
33859
33847
33848
33834
33839
33838
33834
33831
33837
33848
33834
33852
33840
33829
33836
33856
33832
33808
33840
33836
33835
33840
33834
33834
33807
33836
33826
33848
33862
33839
33836
33818
33840
33860
33824
33830
33830
33831
33841
33841
33840
33840
33837
33838
33850
33845
33832
33829
33855
33828
33857
33818
33840
33856
33837
33835
33846
33839
33844
33841
33843
33829
33839
33820
33851
33841
33836
33841
33830
33858
33832
33829
33829
33836
33838
33826
33842
33834
33836
33841
33812
33838
33841
33838
33841
33843
33837
33852
33840
33839
33837
33859
33839
33822
33832
33838
33849
33839
33856
33853
33839
33846
33848
33847
33838
33838
33833
33809
33841
33852
33849
33824
33832
33839
33857
33837
33840
33837
33839
33841
33842
33848
33840
33833
33853
33840
33842
33842
33843
33833
33843
33846
33838
33864
33858
33845
33836
33844
33843
33845
33840
33845
33850
33845
33846
33858
33840
33830
33847
33845
33843
33842
33839
33838
33864
33840
33861
33831
33846
33835
33850
33843
33820
33843
33869
33831
33825
33836
33846
33851
33849
33835
33831
33850
33854
33836
33841
33833
33841
33845
33837
33835
33848
33847
33833
33845
33844
33846
33849
33849
33851
33846
33862
33853
33844
33821
33845
33843
33837
33845
33863
33827
33852
33853
33838
33843
33864
33839
33843
33840
33861
33857
33830
33841
33838
33843
33841
33849
33838
33842
33851
33836
33828
33837
33837
33851
33841
33849
33839
33856
33841
33859
33851
33837
33814
33841
33854
33833
33847
33860
33851
33827
33843
33838
33844
33832
33837
33831
33830
33869
33846
33830
33811
33846
33846
33847
33849
33824
33837
33821
33849
33850
33861
33839
33850
33842
33837
33828
33841
33821
33840
33860
33833
33839
33837
33847
33834
33856
33832
33846
33869
33829
33845
33843
33851
33840
33832
33841
33842
33844
33841
33840
33852
33846
33840
33848
33815
33856
33845
33842
33844
33831
33841
33836
33826
33837
33845
33835
33848
33843
33843
33836
33839
33843
33846
33844
33809
33855
33839
33848
33838
33857
33843
33824
33809
33837
33844
33823
33841
33847
33850
33833
33840
33832
33837
33848
33863
33839
33840
33838
33845
33840
33824
33831
33836
33846
33829
33847
33837
33829
33837
33838
33863
33838
33837
33847
33846
33844
33845
33837
33851
33840
33853
33851
33842
33842
33825
33855
33840
33845
33837
33837
33834
33829
33845
33810
33850
33843
33805
33865
33838
33845
33842
33847
33841
33858
33856
33841
33844
33845
33834
33835
33845
33832
33845
33839
33847
33839
33852
33818
33849
33860
33838
33842
33845
33843
33836
33841
33829
33861
33848
33843
33874
33842
33843
33840
33826
33860
33847
33848
33863
33839
33834
33846
33833
33865
33836
33845
33839
33823
33854
33850
33851
33840
33831
33838
33833
33835
33849
33842
33838
33832
33836
33842
33840
33832
33820
33839
33860
33849
33848
33854
33841
33828
33830
33841
33841
33847
33813
33828
33846
33851
33838
33852
33836
33841
33836
33841
33843
33826
33835
33843
33841
33818
33836
33843
33847
33858
33836
33843
33836
33813
33839
33838
33838
33841
33831
33836
33845
33850
33819
33851
33820
33821
33849
33819
33839
33830
33823
33840
33833
33829
33864
33828
33849
33805
33835
33837
33839
33842
33822
33822
33847
33837
33833
33845
33843
33841
33841
33864
33854
33845
33843
33824
33840
33839
33845
33839
33821
33836
33853
33839
33843
33839
33839
33831
33847
33864
33812
33846
33846
33828
33865
33836
33846
33842
33851
33822
33839
33845
33848
33863
33835
33842
33845
33847
33860
33833
33850
33843
33843
33836
33805
33853
33849
33852
33873
33855
33823
33840
33839
33852
33841
33836
33859
33843
33834
33855
33851
33844
33853
33845
33845
33853
33851
33843
33845
33837
33864
33853
33849
33808
33855
33821
33831
33841
33848
33842
33860
33850
33857
33849
33862
33875
33817
33845
33846
33852
33849
33853
33851
33843
33840
33853
33852
33833
33851
33840
33842
33840
33857
33843
33849
33854
33851
33813
33847
33845
33838
33844
33846
33854
33845
33845
33844
33845
33828
