Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,256,92,133.0
1,2,354,96,95.0
1,3,170,97,152.0
1,4,167,96,38.0
1,5,74,107,76.0
1,6,77,173,171.0
1,7,76,274,133.0
1,8,76,357,95.0
1,9,169,375,57.0
1,10,170,279,57.0
1,11,258,278,114.0
1,12,256,374,114.0
1,13,352,370,152.0
1,14,346,284,114.0
1,15,357,176,114.0
1,16,362,9,95.0
1,17,161,8,76.0
1,18,321,376,38.0
1,19,235,365,38.0
1,20,45,411,38.0
2,21,442,98,209.00000000000003
2,22,443,16,133.0
2,23,527,100,133.0
2,24,528,194,133.0
2,25,539,276,114.0
2,26,445,368,171.0
2,27,539,364,190.0
2,28,629,366,190.0
2,29,632,280,114.0
2,30,627,185,133.0
2,31,614,89,133.0
2,32,626,17,76.0
2,33,444,189,171.0
2,34,508,250,57.0
2,35,448,220,57.0
2,36,505,236,38.0
2,37,440,272,95.0
2,38,718,185,209.00000000000003
2,39,813,93,152.0
2,40,812,187,76.0
2,41,806,273,114.0
2,42,812,367,95.0
2,43,726,365,76.0
2,44,724,274,76.0
2,45,817,146,76.0
2,46,733,212,38.0
2,47,674,206,76.0
2,48,644,211,57.0
2,49,653,61,76.0
2,50,646,359,76.0
2,51,523,352,38.0
2,52,745,341,95.0
2,53,760,409,76.0
2,54,724,387,38.0
2,55,711,384,57.0
2,56,549,381,38.0
2,57,735,286,38.0
2,58,710,246,38.0
2,59,766,258,57.0
2,60,549,8,57.0
2,61,517,14,76.0
2,62,808,19,19.0
3,63,891,97,114.0
3,64,894,180,114.0
3,65,912,273,133.0
3,66,905,356,152.0
3,67,990,367,171.0
3,68,990,278,95.0
3,69,969,261,171.0
3,70,980,175,95.0
3,71,1080,97,76.0
3,72,1067,102,76.0
3,73,1095,102,38.0
3,74,1118,102,57.0
3,75,1080,162,38.0
3,76,1058,169,38.0
3,77,1076,178,76.0
3,78,1081,246,95.0
3,79,1078,290,133.0
3,80,1103,254,19.0
3,81,1119,401,114.0
3,82,1078,353,95.0
3,83,1172,372,114.0
3,84,1158,358,57.0
3,85,1213,320,38.0
3,86,1246,343,133.0
3,87,1256,381,76.0
3,88,1166,278,76.0
3,89,1193,233,57.0
3,90,1172,185,57.0
3,91,1188,95,95.0
3,92,1167,95,76.0
3,93,1179,8,95.0
3,94,1086,4,57.0
3,95,1254,195,76.0
3,96,1133,360,57.0
3,97,1153,375,38.0
3,98,988,77,76.0
3,99,1010,86,57.0
4,100,64,436,38.0
4,101,84,540,95.0
4,102,63,536,38.0
4,103,82,643,114.0
4,104,164,650,114.0
4,105,173,637,95.0
4,106,168,554,114.0
4,107,73,741,114.0
4,108,74,811,133.0
4,109,77,835,57.0
4,110,168,827,114.0
4,111,168,750,76.0
4,112,187,750,57.0
4,113,192,723,38.0
4,114,166,723,95.0
4,115,263,644,114.0
4,116,167,459,152.0
4,117,260,550,114.0
4,118,356,467,133.0
4,119,362,446,76.0
4,120,348,734,76.0
4,121,360,830,95.0
4,122,388,814,38.0
4,123,381,688,57.0
4,124,252,738,95.0
4,125,276,722,57.0
4,126,361,562,76.0
4,127,347,586,38.0
4,128,321,636,38.0
4,129,408,676,38.0
4,130,384,648,19.0
4,131,366,813,114.0
5,132,445,458,171.0
5,133,448,553,114.0
5,134,446,732,38.0
5,135,525,554,114.0
5,136,540,443,76.0
5,137,535,736,209.00000000000003
5,138,532,734,38.0
5,139,532,832,133.0
5,140,541,636,114.0
5,141,709,467,76.0
5,142,740,448,76.0
5,143,753,522,57.0
5,144,723,556,95.0
5,145,736,633,95.0
5,146,805,747,171.0
5,147,681,811,57.0
5,148,624,825,171.0
5,149,623,827,76.0
5,150,710,821,38.0
5,151,809,824,57.0
5,152,815,651,57.0
5,153,797,660,38.0
5,154,807,527,95.0
5,155,820,452,76.0
5,156,813,472,76.0
5,157,625,654,38.0
5,158,592,633,38.0
5,159,607,689,57.0
5,160,622,560,57.0
5,161,624,539,57.0
5,162,647,545,57.0
5,163,618,459,114.0
5,164,638,472,57.0
