Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,255,94,133.0
1,2,142,92,95.0
1,3,78,81,57.0
1,4,54,94,76.0
1,5,66,168,57.0
1,6,103,182,57.0
1,7,70,204,95.0
1,8,71,304,76.0
1,9,102,294,57.0
1,10,107,266,38.0
1,11,60,354,76.0
1,12,81,396,57.0
1,13,101,368,57.0
1,14,152,358,57.0
1,15,173,263,76.0
1,16,194,273,76.0
1,17,159,213,57.0
1,18,169,164,57.0
1,19,231,218,95.0
1,20,244,253,57.0
1,21,243,299,76.0
1,22,289,166,57.0
1,23,208,378,95.0
1,24,233,363,114.0
1,25,274,339,57.0
1,26,293,373,57.0
1,27,355,390,76.0
1,28,381,280,57.0
1,29,357,296,95.0
1,30,358,259,95.0
1,31,343,171,76.0
1,32,375,179,76.0
1,33,348,204,76.0
1,34,359,119,95.0
1,35,345,29,57.0
1,36,268,30,76.0
2,37,431,198,76.0
2,38,453,163,95.0
2,39,431,275,133.0
2,40,468,364,76.0
2,41,446,391,76.0
2,42,440,352,57.0
2,43,553,262,76.0
2,44,529,166,57.0
2,45,542,208,38.0
2,46,540,63,57.0
2,47,523,80,76.0
2,48,522,113,76.0
2,49,523,28,57.0
2,50,449,28,57.0
2,51,443,81,133.0
2,52,456,111,76.0
2,53,637,117,114.0
2,54,643,22,57.0
2,55,625,166,76.0
2,56,630,196,76.0
2,57,629,217,57.0
2,58,609,283,95.0
2,59,635,254,95.0
2,60,643,301,57.0
2,61,652,285,76.0
2,62,638,345,76.0
2,63,722,340,57.0
2,64,747,374,76.0
2,65,716,396,95.0
2,66,722,370,76.0
2,67,694,370,76.0
2,68,720,213,76.0
2,69,695,195,95.0
2,70,722,177,95.0
2,71,737,149,57.0
2,72,736,94,38.0
2,73,736,75,38.0
2,74,720,29,114.0
2,75,722,298,114.0
2,76,780,240,57.0
2,77,772,234,76.0
2,78,800,293,76.0
2,79,837,269,76.0
2,80,816,210,57.0
2,81,797,182,76.0
2,82,788,108,57.0
2,83,827,77,38.0
2,84,804,70,38.0
3,85,886,20,95.0
3,86,910,17,76.0
3,87,927,85,95.0
3,88,903,69,76.0
3,89,886,112,57.0
