Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,166,22,171.0
1,2,58,11,152.0
1,3,94,35,76.0
1,4,77,58,57.0
1,5,102,106,76.0
1,6,52,101,76.0
1,7,84,128,76.0
1,8,51,196,76.0
1,9,84,169,38.0
1,10,93,209,76.0
1,11,53,274,57.0
1,12,69,316,76.0
1,13,71,375,152.0
1,14,60,359,76.0
1,15,176,316,152.0
1,16,145,365,95.0
1,17,163,379,209.00000000000003
1,18,144,287,57.0
1,19,188,209,95.0
1,20,139,192,114.0
1,21,187,124,57.0
1,22,260,17,152.0
1,23,277,84,76.0
1,24,276,106,95.0
1,25,260,126,38.0
1,26,231,112,57.0
1,27,234,189,95.0
1,28,272,216,57.0
1,29,256,310,76.0
1,30,237,284,38.0
1,31,254,353,57.0
1,32,282,374,76.0
1,33,243,398,76.0
1,34,333,107,171.0
1,35,347,80,95.0
1,36,372,124,114.0
1,37,369,176,38.0
1,38,350,262,76.0
1,39,349,317,76.0
1,40,365,384,76.0
1,41,335,358,76.0
1,42,329,391,95.0
1,43,262,376,152.0
1,44,338,225,76.0
1,45,396,164,76.0
1,46,387,145,95.0
1,47,386,94,57.0
2,48,448,368,171.0
2,49,450,395,114.0
2,50,447,179,190.0
2,51,456,127,114.0
2,52,442,137,95.0
2,53,462,90,76.0
2,54,445,37,57.0
2,55,502,17,57.0
2,56,505,98,76.0
2,57,525,80,76.0
2,58,558,101,76.0
2,59,528,133,57.0
2,60,505,176,114.0
2,61,496,234,95.0
2,62,521,186,95.0
2,63,534,169,76.0
2,64,510,272,57.0
2,65,531,256,38.0
2,66,520,401,133.0
2,67,515,353,95.0
2,68,546,376,76.0
2,69,533,391,57.0
2,70,557,307,57.0
2,71,443,317,133.0
2,72,447,283,76.0
2,73,456,291,57.0
2,74,608,110,114.0
2,75,624,129,76.0
2,76,577,162,95.0
2,77,563,126,57.0
2,78,544,221,57.0
2,79,629,163,38.0
2,80,634,40,38.0
2,81,733,29,57.0
2,82,738,120,38.0
2,83,707,131,57.0
2,84,685,101,57.0
2,85,693,214,57.0
2,86,696,172,38.0
2,87,709,167,57.0
2,88,720,262,133.0
2,89,694,298,95.0
2,90,718,311,57.0
2,91,740,380,57.0
2,92,717,347,38.0
2,93,715,402,76.0
2,94,626,382,95.0
2,95,646,361,57.0
2,96,648,376,57.0
2,97,630,262,95.0
2,98,642,296,95.0
2,99,636,219,57.0
2,100,801,45,76.0
2,101,779,98,133.0
2,102,785,117,76.0
2,103,767,157,57.0
2,104,802,168,57.0
2,105,787,223,76.0
2,106,810,313,114.0
2,107,785,265,76.0
2,108,780,394,57.0
2,109,811,343,38.0
2,110,810,381,38.0
2,111,806,17,171.0
3,112,897,208,190.0
3,113,923,177,57.0
3,114,894,285,171.0
3,115,894,309,57.0
3,116,917,290,57.0
3,117,898,24,152.0
3,118,914,32,57.0
3,119,920,10,57.0
3,120,872,92,114.0
3,121,912,124,76.0
3,122,882,362,133.0
3,123,899,344,57.0
3,124,915,402,95.0
3,125,995,402,76.0
3,126,1017,401,76.0
3,127,1008,359,57.0
3,128,975,230,152.0
3,129,993,135,114.0
3,130,983,113,171.0
3,131,1055,32,95.0
3,132,1098,32,114.0
3,133,1096,85,76.0
3,134,1066,129,57.0
3,135,1053,111,57.0
3,136,1060,178,114.0
3,137,1102,179,95.0
3,138,1064,222,57.0
3,139,1064,239,152.0
3,140,1079,309,95.0
3,141,1056,292,38.0
3,142,1068,335,57.0
3,143,1096,353,76.0
3,144,1097,367,95.0
3,145,1059,367,76.0
3,146,1176,72,114.0
3,147,1191,99,95.0
3,148,1141,109,95.0
3,149,1162,133,57.0
3,150,1193,117,76.0
3,151,1146,168,114.0
3,152,1146,186,95.0
3,153,1193,191,95.0
3,154,1177,319,133.0
3,155,1208,374,76.0
3,156,1172,348,57.0
3,157,1172,402,76.0
3,158,1237,370,76.0
3,159,1225,233,95.0
3,160,1210,167,95.0
3,161,1253,203,152.0
3,162,1252,220,95.0
3,163,1166,17,171.0
3,164,1191,28,76.0
3,165,1010,275,133.0
3,166,967,276,57.0
3,167,945,296,76.0
3,168,939,268,38.0
3,169,1081,195,171.0
4,170,9,472,209.00000000000003
4,171,243,501,133.0
4,172,263,534,114.0
4,173,339,563,171.0
4,174,360,442,57.0
4,175,328,477,76.0
4,176,326,457,38.0
4,177,349,468,38.0
4,178,373,556,57.0
4,179,367,658,76.0
4,180,326,653,76.0
4,181,337,630,95.0
4,182,325,737,57.0
4,183,354,803,38.0
4,184,369,813,38.0
4,185,313,817,57.0
4,186,319,830,76.0
4,187,272,754,133.0
4,188,261,754,76.0
4,189,278,757,95.0
4,190,283,736,57.0
4,191,274,724,57.0
4,192,215,710,76.0
4,193,253,747,152.0
4,194,245,767,76.0
4,195,254,637,95.0
4,196,232,649,95.0
4,197,280,670,57.0
4,198,236,599,95.0
4,199,247,603,95.0
4,200,257,594,76.0
4,201,235,568,57.0
4,202,284,569,57.0
4,203,285,554,57.0
4,204,233,455,57.0
4,205,234,817,38.0
4,206,270,803,38.0
4,207,187,764,95.0
4,208,136,735,114.0
4,209,174,638,152.0
4,210,186,576,76.0
4,211,144,560,95.0
4,212,169,494,76.0
4,213,151,480,114.0
4,214,163,440,57.0
4,215,138,443,57.0
4,216,55,448,57.0
4,217,74,437,38.0
4,218,105,474,76.0
4,219,83,460,57.0
4,220,63,517,76.0
4,221,92,495,76.0
4,222,52,551,114.0
4,223,68,561,95.0
4,224,85,577,76.0
4,225,95,580,57.0
4,226,78,619,57.0
4,227,99,668,95.0
4,228,50,649,76.0
4,229,88,709,76.0
4,230,95,724,57.0
4,231,98,761,76.0
4,232,49,720,57.0
4,233,98,822,95.0
4,234,57,814,38.0
4,235,84,839,76.0
4,236,171,523,38.0
5,237,720,451,171.0
5,238,719,559,228.0
5,239,769,577,209.00000000000003
5,240,832,576,76.0
5,241,805,652,266.0
5,242,834,664,57.0
5,243,814,600,76.0
5,244,829,488,95.0
5,245,779,458,95.0
5,246,628,468,209.00000000000003
5,247,702,634,209.00000000000003
5,248,727,711,114.0
5,249,798,719,152.0
5,250,801,752,114.0
5,251,809,839,95.0
5,252,814,803,76.0
5,253,614,829,190.0
5,254,597,824,57.0
5,255,552,808,76.0
5,256,553,834,38.0
5,257,538,647,228.0
5,258,547,454,114.0
5,259,490,447,133.0
5,260,599,555,152.0
5,261,636,567,114.0
5,262,636,658,152.0
5,263,624,614,76.0
5,264,612,620,57.0
5,265,591,638,76.0
5,266,647,744,114.0
5,267,632,779,38.0
5,268,438,835,266.0
5,269,447,746,95.0
5,270,459,726,76.0
5,271,467,748,38.0
5,272,461,772,114.0
5,273,439,641,114.0
5,274,460,675,95.0
5,275,438,463,190.0
5,276,465,476,57.0
5,277,441,442,57.0
5,278,506,548,95.0
5,279,533,534,76.0
5,280,567,546,38.0
5,281,557,638,76.0
5,282,529,617,76.0
5,283,554,669,57.0
5,284,445,698,38.0
5,285,609,534,76.0
5,286,601,510,57.0
5,287,677,591,38.0
