Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,53,57,114.0
1,2,94,27,133.0
1,3,68,102,228.0
1,4,88,75,95.0
1,5,47,80,57.0
1,6,105,128,76.0
1,7,99,113,57.0
1,8,49,170,57.0
1,9,67,157,57.0
1,10,76,187,228.0
1,11,68,279,171.0
1,12,36,293,114.0
1,13,49,263,57.0
1,14,92,261,95.0
1,15,122,269,114.0
1,16,111,301,57.0
1,17,71,312,57.0
1,18,45,347,57.0
1,19,47,357,57.0
1,20,100,370,95.0
1,21,45,395,76.0
1,22,166,187,247.00000000000003
1,23,164,97,152.0
1,24,167,59,133.0
1,25,186,26,114.0
1,26,146,5,76.0
1,27,194,9,38.0
1,28,220,57,76.0
1,29,256,100,247.00000000000003
1,30,248,136,76.0
1,31,255,145,38.0
1,32,261,186,209.00000000000003
1,33,258,283,228.0
1,34,254,375,247.00000000000003
1,35,162,370,209.00000000000003
1,36,180,309,209.00000000000003
1,37,188,277,114.0
1,38,165,252,76.0
1,39,146,260,76.0
1,40,158,223,57.0
1,41,345,376,190.0
1,42,326,371,114.0
1,43,350,346,95.0
1,44,285,377,76.0
1,45,227,374,38.0
1,46,241,399,76.0
1,47,264,253,57.0
1,48,392,268,95.0
1,49,316,269,76.0
1,50,352,286,228.0
1,51,361,254,57.0
1,52,323,172,95.0
1,53,371,102,209.00000000000003
1,54,322,109,133.0
1,55,354,101,133.0
1,56,315,47,95.0
1,57,391,34,95.0
1,58,371,21,95.0
1,59,367,200,76.0
1,60,365,216,76.0
1,61,12,279,76.0
1,62,16,161,57.0
1,63,11,177,38.0
1,64,8,114,76.0
1,65,40,20,19.0
2,66,434,14,228.0
2,67,492,21,171.0
2,68,540,20,95.0
2,69,436,68,114.0
2,70,465,99,76.0
2,71,450,126,95.0
2,72,442,196,152.0
2,73,438,162,57.0
2,74,460,177,57.0
2,75,455,215,76.0
2,76,457,280,95.0
2,77,460,310,76.0
2,78,453,319,57.0
2,79,435,302,133.0
2,80,435,372,190.0
2,81,463,389,95.0
2,82,440,403,76.0
2,83,474,343,76.0
2,84,535,377,209.00000000000003
2,85,504,277,133.0
2,86,538,313,57.0
2,87,508,314,57.0
2,88,527,192,95.0
2,89,521,181,114.0
2,90,548,212,95.0
2,91,528,222,57.0
2,92,507,204,19.0
2,93,535,152,76.0
2,94,529,124,171.0
2,95,578,22,76.0
2,96,620,93,247.00000000000003
2,97,593,120,76.0
2,98,620,135,57.0
2,99,659,88,57.0
2,100,651,116,38.0
2,101,644,172,114.0
2,102,629,189,133.0
2,103,625,233,76.0
2,104,712,195,209.00000000000003
2,105,643,293,95.0
2,106,604,298,133.0
2,107,635,272,76.0
2,108,582,376,57.0
2,109,619,393,95.0
2,110,577,322,76.0
2,111,688,368,152.0
2,112,717,401,95.0
2,113,737,383,95.0
2,114,706,257,190.0
2,115,800,288,228.0
2,116,803,371,228.0
2,117,804,312,76.0
2,118,829,352,95.0
2,119,778,351,76.0
2,120,760,384,38.0
2,121,805,171,95.0
2,122,756,165,95.0
2,123,680,146,57.0
2,124,800,95,285.0
2,125,705,100,152.0
2,126,740,95,76.0
2,127,717,9,171.0
2,128,806,23,133.0
2,129,646,25,38.0
2,130,647,13,76.0
2,131,624,10,38.0
2,132,835,266,114.0
2,133,831,198,57.0
2,134,803,222,76.0
2,135,780,179,76.0
2,136,771,279,57.0
2,137,529,250,57.0
2,138,557,268,38.0
2,139,562,293,38.0
2,140,506,355,57.0
2,141,465,360,19.0
2,142,506,392,57.0
2,143,685,212,76.0
2,144,690,198,95.0
2,145,686,185,57.0
2,146,690,166,57.0
2,147,710,160,57.0
2,148,668,160,76.0
2,149,601,89,76.0
2,150,584,86,57.0
2,151,586,96,19.0
2,152,557,94,57.0
2,153,607,66,38.0
2,154,772,61,38.0
2,155,831,109,38.0
2,156,799,126,38.0
2,157,825,79,57.0
2,158,728,128,38.0
2,159,740,271,19.0
3,160,989,106,285.0
3,161,912,84,95.0
3,162,924,87,114.0
3,163,910,107,76.0
3,164,882,113,114.0
3,165,899,111,57.0
3,166,920,15,114.0
3,167,904,34,38.0
3,168,868,12,57.0
3,169,982,24,95.0
3,170,1008,11,76.0
3,171,960,16,76.0
3,172,1084,13,152.0
3,173,1114,15,76.0
3,174,1048,18,57.0
3,175,1141,11,76.0
3,176,1170,38,57.0
3,177,1200,15,38.0
3,178,1198,106,76.0
3,179,1186,90,76.0
3,180,1156,123,76.0
3,181,1169,130,38.0
3,182,1193,151,76.0
3,183,1136,178,76.0
3,184,1178,196,190.0
3,185,1104,121,114.0
3,186,1074,66,57.0
3,187,1099,92,57.0
3,188,1110,71,38.0
3,189,966,134,76.0
3,190,955,114,57.0
3,191,959,103,57.0
3,192,1009,183,95.0
3,193,1015,194,76.0
3,194,966,259,95.0
3,195,875,162,76.0
3,196,855,98,57.0
3,197,890,195,304.0
3,198,940,193,57.0
3,199,925,191,76.0
3,200,923,184,38.0
3,201,919,175,57.0
3,202,916,309,171.0
3,203,900,314,57.0
3,204,863,298,38.0
3,205,1077,373,171.0
3,206,905,375,190.0
3,207,1007,374,133.0
3,208,1167,377,190.0
3,209,1173,258,114.0
3,210,1229,289,76.0
3,211,1237,290,57.0
3,212,1238,374,114.0
3,213,1251,347,57.0
3,214,1094,295,95.0
3,215,1067,302,95.0
3,216,1054,261,76.0
3,217,1089,207,76.0
3,218,1088,166,76.0
3,219,1239,109,76.0
3,220,1251,99,190.0
3,221,1228,98,76.0
3,222,1237,15,57.0
3,223,1255,7,76.0
3,224,1174,401,76.0
3,225,1144,374,76.0
3,226,1170,346,76.0
3,227,1058,392,38.0
3,228,1077,400,57.0
3,229,1105,380,38.0
3,230,1069,345,95.0
3,231,962,366,38.0
3,232,882,347,95.0
3,233,867,386,76.0
