Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,240,69,114.0
1,2,356,88,114.0
1,3,329,83,133.0
1,4,353,121,114.0
1,5,372,184,114.0
1,6,339,160,95.0
1,7,321,193,76.0
1,8,349,213,57.0
1,9,258,97,247.00000000000003
1,10,175,122,114.0
1,11,146,100,76.0
1,12,78,110,95.0
1,13,47,42,76.0
1,14,70,193,114.0
1,15,269,177,171.0
1,16,159,185,133.0
1,17,177,161,114.0
1,18,185,211,114.0
1,19,105,180,95.0
1,20,81,249,57.0
1,21,103,271,76.0
1,22,77,298,57.0
1,23,53,275,95.0
1,24,82,362,209.00000000000003
1,25,104,362,95.0
1,26,96,346,76.0
1,27,58,348,76.0
1,28,191,264,95.0
1,29,173,303,95.0
1,30,157,354,190.0
1,31,170,377,209.00000000000003
1,32,256,375,190.0
1,33,261,387,114.0
1,34,293,409,76.0
1,35,360,368,190.0
1,36,362,270,133.0
1,37,350,280,190.0
1,38,383,279,171.0
1,39,406,52,95.0
1,40,329,26,76.0
1,41,348,29,76.0
1,42,182,28,114.0
1,43,86,29,76.0
1,44,101,10,57.0
1,45,189,387,114.0
1,46,191,347,76.0
1,47,238,348,76.0
1,48,236,356,57.0
1,49,290,356,95.0
1,50,343,340,57.0
1,51,239,276,57.0
1,52,245,293,57.0
2,53,454,39,95.0
2,54,467,14,57.0
2,55,445,87,228.0
2,56,436,176,171.0
2,57,456,212,57.0
2,58,463,197,76.0
2,59,449,262,152.0
2,60,441,389,133.0
2,61,442,347,95.0
2,62,467,363,76.0
2,63,469,382,57.0
2,64,534,377,114.0
2,65,517,395,133.0
2,66,530,395,57.0
2,67,540,294,76.0
2,68,528,306,76.0
2,69,559,275,57.0
2,70,528,251,114.0
2,71,574,279,57.0
2,72,532,215,114.0
2,73,544,206,76.0
2,74,520,145,114.0
2,75,522,160,76.0
2,76,539,161,95.0
2,77,509,101,57.0
2,78,561,98,76.0
2,79,544,121,95.0
2,80,528,70,95.0
2,81,614,37,76.0
2,82,535,29,76.0
2,83,564,364,114.0
2,84,593,350,57.0
2,85,598,367,76.0
2,86,624,394,76.0
2,87,640,345,57.0
2,88,652,369,95.0
2,89,629,264,76.0
2,90,633,252,57.0
2,91,634,306,57.0
2,92,650,293,57.0
2,93,624,202,171.0
2,94,622,220,95.0
2,95,626,162,95.0
2,96,602,76,76.0
2,97,618,118,57.0
2,98,693,88,95.0
2,99,732,76,95.0
2,100,740,114,76.0
2,101,706,160,114.0
2,102,692,180,76.0
2,103,733,211,95.0
2,104,695,199,76.0
2,105,677,227,95.0
2,106,714,266,190.0
2,107,722,302,76.0
2,108,688,278,76.0
2,109,699,352,76.0
2,110,741,355,76.0
2,111,744,409,76.0
2,112,707,396,76.0
2,113,820,341,95.0
2,114,798,340,95.0
2,115,786,373,76.0
2,116,782,289,114.0
2,117,782,263,95.0
2,118,802,158,76.0
2,119,782,184,95.0
2,120,805,80,209.00000000000003
2,121,821,121,76.0
2,122,835,93,95.0
2,123,782,90,38.0
2,124,816,27,57.0
2,125,832,13,76.0
2,126,785,5,114.0
2,127,737,18,57.0
2,128,731,31,76.0
2,129,689,10,38.0
3,130,869,89,114.0
3,131,1014,166,2793.0
3,132,886,31,152.0
3,133,887,11,171.0
3,134,977,72,76.0
3,135,979,54,76.0
3,136,946,86,76.0
3,137,971,112,95.0
3,138,1014,93,57.0
3,139,965,162,57.0
3,140,1004,198,114.0
3,141,996,184,114.0
3,142,943,209,76.0
3,143,885,213,76.0
3,144,924,259,76.0
3,145,971,259,95.0
3,146,1014,253,114.0
3,147,1013,272,57.0
3,148,1023,319,95.0
3,149,1015,369,76.0
3,150,971,366,95.0
3,151,973,383,57.0
3,152,916,390,114.0
3,153,900,393,114.0
3,154,899,342,76.0
3,155,874,374,57.0
3,156,1081,185,95.0
3,157,1056,174,152.0
3,158,1088,158,76.0
3,159,1090,210,57.0
3,160,1100,90,95.0
3,161,1077,78,95.0
3,162,1084,21,76.0
3,163,1188,69,76.0
3,164,1146,98,114.0
3,165,1190,164,57.0
3,166,1193,196,57.0
3,167,1203,264,76.0
3,168,1174,281,114.0
3,169,1166,302,76.0
3,170,1201,355,114.0
3,171,1210,393,114.0
3,172,1236,413,95.0
3,173,1102,365,95.0
3,174,1252,127,114.0
3,175,1249,160,76.0
4,176,268,456,209.00000000000003
4,177,171,438,190.0
4,178,101,440,95.0
4,179,62,440,76.0
4,180,99,480,95.0
4,181,77,527,114.0
4,182,54,535,57.0
4,183,104,545,38.0
4,184,89,578,38.0
4,185,98,663,95.0
4,186,92,718,57.0
4,187,106,746,57.0
4,188,131,747,114.0
4,189,78,793,57.0
4,190,95,797,38.0
4,191,105,819,57.0
4,192,77,765,57.0
4,193,91,623,133.0
4,194,68,617,57.0
4,195,55,634,76.0
4,196,163,611,57.0
4,197,149,639,95.0
4,198,185,662,57.0
4,199,176,573,95.0
4,200,178,518,76.0
4,201,252,538,285.0
4,202,246,624,76.0
4,203,202,720,95.0
4,204,169,728,152.0
4,205,173,702,76.0
4,206,175,790,133.0
4,207,197,819,76.0
4,208,172,819,171.0
4,209,257,758,133.0
4,210,268,765,114.0
4,211,254,706,38.0
4,212,241,730,95.0
4,213,379,552,95.0
4,214,327,558,76.0
4,215,332,532,76.0
4,216,365,452,76.0
4,217,335,615,76.0
4,218,332,655,76.0
4,219,346,702,114.0
4,220,344,754,76.0
4,221,351,796,95.0
4,222,237,811,95.0
5,223,519,455,190.0
5,224,517,439,95.0
5,225,465,437,76.0
5,226,444,487,76.0
5,227,465,487,38.0
5,228,466,532,76.0
5,229,431,574,95.0
5,230,510,608,114.0
5,231,443,609,114.0
5,232,435,666,38.0
5,233,441,701,57.0
5,234,433,752,114.0
5,235,443,819,209.00000000000003
5,236,430,804,57.0
5,237,542,786,76.0
5,238,563,827,76.0
5,239,510,809,95.0
5,240,507,746,57.0
5,241,488,770,76.0
5,242,522,758,95.0
5,243,513,713,76.0
5,244,510,549,57.0
5,245,533,524,57.0
5,246,549,572,57.0
5,247,542,581,76.0
5,248,539,558,76.0
5,249,652,546,76.0
5,250,601,558,57.0
5,251,651,634,57.0
5,252,613,620,57.0
5,253,626,666,133.0
5,254,606,749,133.0
5,255,614,732,95.0
5,256,603,829,114.0
5,257,628,794,57.0
5,258,724,467,171.0
5,259,730,483,57.0
5,260,714,487,38.0
5,261,738,458,19.0
5,262,698,451,95.0
5,263,702,529,76.0
5,264,749,555,114.0
5,265,658,575,76.0
5,266,712,656,114.0
5,267,699,616,95.0
5,268,716,716,76.0
5,269,712,750,114.0
5,270,740,829,76.0
5,271,701,834,57.0
5,272,794,832,76.0
5,273,829,826,57.0
5,274,786,813,57.0
5,275,808,714,76.0
5,276,800,663,95.0
5,277,770,671,95.0
5,278,832,538,76.0
5,279,788,546,38.0
5,280,826,498,76.0
5,281,814,453,114.0
5,282,789,435,152.0
5,283,612,434,57.0
5,284,648,463,95.0
5,285,637,484,76.0
5,286,650,723,57.0
