Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,50,38,30
1,51,335,14
1,57,255,12
1,71,87,30
1,110,346,8
1,126,12,40
1,152,321,72
1,170,202,10
1,174,182,6
1,187,73,10
1,191,149,22
1,222,160,14
1,224,270,10
1,240,101,10
1,247,217,8
1,252,81,16
1,282,293,6
1,302,184,14
1,311,392,20
1,327,311,32
1,347,400,32
1,370,39,12
1,379,328,24
1,387,118,26
1,397,373,4
1,402,396,34
1,405,89,52
1,406,187,26
2,438,369,12
2,461,399,8
2,469,129,8
2,479,237,16
2,483,329,14
2,501,281,16
2,502,363,10
2,539,316,10
2,543,228,6
2,549,307,14
2,554,239,14
2,579,221,30
2,589,306,10
2,614,361,8
2,624,374,10
2,632,63,34
2,642,211,12
2,642,413,38
2,694,51,48
2,726,159,72
2,730,71,12
2,739,56,8
2,782,239,20
2,797,78,24
2,802,329,30
2,819,379,26
2,835,317,8
3,903,387,10
3,910,249,10
3,915,269,12
3,927,411,6
3,934,324,10
3,940,55,24
3,943,103,6
3,961,69,28
3,993,118,54
3,1017,275,80
3,1028,283,6
3,1040,22,10
3,1058,176,8
3,1059,361,10
3,1062,205,8
3,1074,173,12
3,1083,49,14
3,1108,171,8
3,1113,403,10
3,1118,272,22
3,1130,239,8
3,1143,367,16
3,1148,338,38
3,1150,238,6
3,1159,82,26
3,1178,152,84
3,1221,116,30
4,33,477,12
4,47,533,6
4,48,539,58
4,84,573,12
4,108,512,12
4,119,828,32
4,121,789,14
4,152,567,10
4,207,482,42
4,236,817,12
4,248,664,18
4,264,720,14
4,271,648,8
4,272,661,12
4,276,805,14
4,280,734,10
4,299,572,10
4,315,755,12
4,350,555,14
4,362,440,12
4,382,456,14
4,408,474,14
4,409,505,36
4,411,671,10
5,442,798,6
5,480,660,10
5,489,702,10
5,503,759,8
5,520,750,8
5,548,694,8
5,552,646,10
5,570,626,14
5,573,780,60
5,593,641,16
5,606,553,16
5,646,578,38
5,670,699,24
5,673,797,12
5,680,474,12
5,684,652,22
5,686,554,22
5,696,621,26
5,699,761,10
5,704,704,14
5,732,795,48
5,744,627,12
5,760,562,14
5,787,631,18
5,797,460,78
5,813,645,10
5,826,676,16
5,831,791,8
5,833,629,14
