Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,25,362,10
1,41,201,22
1,51,386,10
1,59,141,10
1,73,373,10
1,74,359,12
1,96,325,12
1,98,83,10
1,113,200,16
1,225,257,4
1,247,377,6
1,280,25,4
1,326,350,10
1,327,273,6
1,327,319,8
1,335,227,8
1,342,158,12
1,398,388,10
1,412,397,8
2,443,221,12
2,480,44,8
2,508,385,16
2,515,235,6
2,520,406,14
2,521,355,8
2,537,352,8
2,546,245,8
2,548,285,12
2,554,221,8
2,557,346,12
2,651,288,14
2,668,244,8
2,686,136,10
2,757,235,14
2,767,287,10
2,768,174,10
2,768,326,8
2,785,366,12
2,825,140,14
3,869,185,20
3,904,323,14
3,905,54,10
3,909,139,14
3,917,399,16
3,922,334,16
3,942,150,12
3,950,282,10
3,985,209,12
3,986,335,20
3,988,114,8
3,989,283,8
3,1004,72,10
3,1100,293,10
3,1129,13,14
3,1187,261,8
3,1189,329,8
3,1206,374,12
3,1232,266,14
3,1248,262,14
4,42,746,32
4,65,761,14
4,68,806,14
4,116,745,14
4,125,713,10
4,129,661,10
4,167,486,10
4,217,661,10
4,233,808,20
4,250,751,14
4,252,702,10
4,262,726,18
4,315,606,12
4,337,748,16
4,343,547,10
4,347,520,8
4,350,612,10
4,374,581,12
4,391,807,20
4,404,764,16
5,440,722,76
5,451,546,18
5,452,583,12
5,452,810,10
5,468,580,12
5,532,753,20
5,533,622,16
5,767,733,18
5,773,762,14
5,774,626,18
5,799,596,8
5,824,564,12
