Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,10,296,22
1,11,353,22
1,27,308,12
1,40,36,10
1,44,241,10
1,49,289,14
1,53,80,48
1,64,129,10
1,96,402,16
1,127,354,24
1,137,98,8
1,149,388,24
1,161,260,62
1,168,100,8
1,177,165,20
1,183,398,12
1,203,134,10
1,204,406,12
1,206,58,12
1,211,236,8
1,218,138,10
1,219,300,10
1,223,371,12
1,254,147,8
1,257,319,16
1,278,18,14
1,299,366,10
1,300,149,8
1,308,204,6
1,315,353,12
1,336,77,22
1,347,368,16
1,352,99,50
1,362,317,10
1,403,64,6
1,408,195,14
2,442,30,52
2,457,326,124
2,462,110,18
2,486,67,26
2,496,43,10
2,529,91,28
2,535,227,60
2,583,190,60
2,584,82,12
2,597,221,14
2,613,72,10
2,641,42,10
2,675,287,16
2,698,342,12
2,699,164,40
2,709,281,22
2,721,140,20
2,724,411,36
2,729,328,14
2,735,242,18
2,772,109,16
2,815,128,16
2,822,15,16
3,850,341,12
3,851,231,24
3,864,68,28
3,878,205,16
3,922,223,12
3,945,305,8
3,963,138,10
3,966,158,16
3,967,35,34
3,991,178,12
3,1029,378,14
3,1050,122,20
3,1058,175,8
3,1063,217,46
3,1072,110,8
3,1093,304,12
3,1105,349,8
3,1108,61,12
3,1124,193,14
3,1137,4,24
3,1149,320,16
3,1159,200,16
3,1166,71,14
3,1168,180,10
3,1196,415,50
3,1243,401,40
3,1251,60,22
4,9,662,94
4,44,782,18
4,55,549,10
4,72,505,30
4,83,597,14
4,87,562,18
4,96,809,14
4,99,447,10
4,104,605,8
4,125,642,14
4,143,764,36
4,154,684,14
4,164,462,12
4,181,684,16
4,187,502,8
4,220,521,12
4,225,454,8
4,231,564,12
4,268,569,12
4,272,607,30
4,284,672,32
4,295,741,16
4,305,436,10
4,308,507,14
4,312,819,60
4,346,456,54
4,351,544,26
4,356,708,10
4,372,697,4
4,390,713,6
4,402,720,8
5,429,512,32
5,435,687,18
5,467,721,10
5,475,627,10
5,478,478,8
5,479,696,14
5,485,604,2
5,495,674,14
5,496,602,4
5,524,701,12
5,527,826,18
5,552,498,8
5,572,748,12
5,594,796,10
5,616,781,14
5,617,598,10
5,625,516,26
5,625,765,8
5,633,653,16
5,653,746,12
5,667,489,36
5,684,790,14
5,704,816,8
5,709,802,10
5,714,620,20
5,724,477,10
5,734,636,18
5,735,775,14
5,743,567,14
5,746,532,26
5,755,600,12
5,755,820,32
5,768,548,12
5,815,633,10
5,819,803,14
