Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,43,86,16
1,50,392,42
1,76,173,42
1,93,151,22
1,112,176,28
1,161,111,20
1,183,90,20
1,236,257,14
1,249,94,18
1,258,267,18
1,273,304,18
1,330,79,16
1,333,110,20
1,341,58,18
1,397,286,16
2,450,102,18
2,472,139,42
2,525,261,40
2,550,305,10
2,586,41,16
2,586,161,26
2,587,81,16
2,588,259,16
2,636,253,16
2,664,396,12
2,666,16,34
2,684,232,36
2,698,329,16
2,706,244,24
2,729,68,12
2,740,395,12
2,762,406,30
2,765,172,14
2,781,99,34
2,797,361,32
3,873,129,18
3,879,75,12
3,897,52,18
3,925,97,14
3,941,167,28
3,951,306,10
3,1003,112,22
3,1030,187,20
3,1083,387,14
3,1088,367,14
3,1097,308,12
3,1104,159,12
3,1108,376,18
3,1135,208,16
3,1165,172,38
3,1170,384,18
3,1195,153,42
3,1216,261,14
3,1249,401,18
4,44,637,38
4,48,494,30
4,95,569,20
4,137,467,30
4,189,475,18
4,196,811,16
4,220,548,18
4,249,441,16
4,253,663,18
4,280,524,22
4,310,776,46
4,313,569,20
4,322,497,14
4,356,690,64
4,365,622,14
4,369,823,22
4,376,461,16
4,398,427,32
5,450,659,14
5,506,638,18
5,532,552,22
5,533,455,20
5,548,580,18
5,660,442,18
5,671,581,14
5,675,805,20
5,679,563,18
5,693,624,14
5,701,801,14
5,704,772,18
5,714,592,20
5,734,815,16
5,735,668,12
5,737,449,12
5,784,446,18
5,812,428,20
5,818,498,28
