Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,21,401,16
1,38,75,62
1,93,10,54
1,100,254,30
1,109,153,12
1,120,404,14
1,133,396,8
1,157,156,46
1,178,409,10
1,194,200,8
1,196,280,60
1,219,409,10
1,234,374,10
1,270,5,20
1,284,306,10
1,288,411,12
1,295,196,48
1,297,378,16
1,323,170,22
1,332,18,32
1,340,384,60
1,406,123,8
2,431,186,14
2,458,194,16
2,470,348,6
2,473,82,52
2,482,262,2
2,485,293,14
2,508,222,14
2,540,178,28
2,541,215,4
2,541,359,10
2,551,215,10
2,557,120,12
2,565,57,8
2,578,313,66
2,585,93,10
2,603,205,14
2,618,115,16
2,652,302,12
2,693,241,74
2,716,121,8
2,726,355,12
2,753,312,10
2,758,379,8
2,774,197,10
2,780,6,32
2,799,300,10
2,814,265,8
3,864,85,32
3,878,201,10
3,901,309,28
3,919,374,8
3,932,56,12
3,935,85,8
3,940,190,24
3,954,408,12
3,960,126,28
3,967,340,38
3,991,124,16
3,1015,271,8
3,1018,78,10
3,1020,125,10
3,1063,244,16
3,1070,36,16
3,1083,176,124
3,1091,267,38
3,1095,301,8
3,1116,372,10
3,1120,295,6
3,1123,246,10
3,1143,393,4
3,1192,216,28
3,1194,101,36
3,1223,80,40
3,1228,309,10
3,1246,403,14
4,16,768,44
4,49,665,12
4,52,457,36
4,52,779,10
4,88,453,12
4,98,756,14
4,99,815,12
4,115,486,12
4,120,627,8
4,138,568,30
4,149,694,20
4,150,591,44
4,153,751,50
4,164,793,20
4,184,822,14
4,194,615,62
4,197,680,12
4,222,834,12
4,319,613,20
4,324,721,142
4,361,442,14
4,393,790,12
5,464,520,12
5,514,661,8
5,522,472,20
5,535,836,26
5,540,631,6
5,558,716,34
5,575,609,16
5,575,648,6
5,655,775,14
5,666,806,10
5,672,458,16
5,677,633,12
5,695,476,16
5,724,644,8
5,755,475,24
5,757,575,20
5,768,475,28
5,774,670,14
5,777,810,50
5,783,579,12
5,792,486,16
5,814,478,14
5,815,544,18
5,829,640,92
