Time[s],Y
0,31820465.358889148
1,31820425.642945614
2,31820438.74899615
3,31820450.1818153
4,31820434.91078208
5,31820419.667122465
6,31820423.25060421
7,31820431.87997697
8,31820418.877708
9,31820407.748370893
10,31820394.054079212
11,31820366.2724505
12,31820376.822302505
13,31820400.284700762
14,31820413.62744871
15,31820402.15691739
16,31820387.04616428
17,31820345.71698753
18,31820354.826829474
19,31820374.09531008
20,31820382.049251117
21,31820378.16631586
22,31820381.657936018
23,31820375.73038414
24,31820354.586196728
25,31820361.016956177
26,31820378.66593031
27,31820378.104666002
28,31820384.127704907
29,31820376.214830294
30,31820269.776036333
31,31819787.504635982
32,31819550.355406716
33,31819465.69033764
34,31819427.383139394
35,31819407.529366378
36,31819394.62035888
37,31819380.403445683
38,31819366.429410428
39,31819359.216148186
40,31819352.82943568
41,31819342.674704604
42,31819342.835374665
43,31819340.83301581
44,31819331.806410678
45,31819330.49810164
46,31819329.806536485
47,31819320.116765007
48,31819318.42001739
49,31819316.064801477
50,31819317.72853075
51,31819312.782783993
52,31819312.261313435
53,31819305.90174459
54,31819306.8221168
55,31819300.920511916
56,31819300.178545658
57,31819300.821467035
58,31819300.806447204
59,31819300.57003109
60,31819414.640572675
61,31819919.818383064
62,31820202.878278844
63,31820255.830701165
64,31820267.25027876
65,31820285.276419915
66,31820294.60773939
67,31820271.651100755
68,31820264.636934463
69,31820277.38155412
70,31820296.94910308
71,31820300.785650097
72,31820315.491387255
73,31820311.145911742
74,31820301.959985923
75,31820319.334009416
76,31820328.111203536
77,31820321.947862808
78,31820321.971927598
79,31820328.78048523
80,31820326.02098688
81,31820319.016367886
82,31820307.09012458
83,31820294.809471123
84,31820291.986729655
85,31820299.11187641
86,31820312.723004937
87,31820304.17713667
88,31820295.91138043
89,31820306.510488056
90,31820254.065840185
