Time[s],Y
0,31830374.824385904
1,31830320.461085867
2,31830357.50187421
3,31830360.892191906
4,31830335.093719795
5,31830313.842982963
6,31830327.03033144
7,31830332.59116829
8,31830313.498183593
9,31830294.042905148
10,31830275.67045227
11,31830233.891773034
12,31830258.634740163
13,31830294.880721673
14,31830298.50385019
15,31830285.63874004
16,31830257.115891963
17,31830202.16288944
18,31830223.868205603
19,31830249.98591994
20,31830253.552796736
21,31830254.203059904
22,31830257.474080406
23,31830241.95470784
24,31830209.547851738
25,31830234.649251018
26,31830250.75791444
27,31830250.287020314
28,31830249.989094827
29,31830234.321568917
30,31829999.229843948
31,31829323.053689007
32,31829077.738055825
33,31828988.602559578
34,31828949.67688248
35,31828926.658138786
36,31828909.12920315
37,31828895.52334743
38,31828883.67587532
39,31828873.647448592
40,31828863.7121377
41,31828862.22952027
42,31828855.02389552
43,31828853.86393614
44,31828847.83379119
45,31828842.702760927
46,31828837.889567185
47,31828830.063303094
48,31828826.256217476
49,31828821.787262257
50,31828822.603194542
51,31828822.370381102
52,31828819.171520833
53,31828814.570235245
54,31828808.687257197
55,31828810.349864952
56,31828806.692730106
57,31828806.44708428
58,31828806.45588042
59,31828812.733136956
60,31829017.629848648
61,31829758.769093484
62,31830035.89492526
63,31830092.39165548
64,31830099.84849281
65,31830127.898249052
66,31830136.47394216
67,31830090.195611756
68,31830095.91384337
69,31830113.316654988
70,31830134.871164057
71,31830145.508192476
72,31830161.146678735
73,31830142.3898494
74,31830136.56802178
75,31830173.392234623
76,31830177.015994072
77,31830165.576332152
78,31830165.785967413
79,31830177.51169046
80,31830171.426472828
81,31830155.224250346
82,31830145.318826318
83,31830118.95147355
84,31830120.674862564
85,31830136.426379483
86,31830145.105262935
87,31830132.450811934
88,31830128.4470254
89,31830147.617451113
90,31830065.682671785
