Time[s],Y
0,31846427.899366144
1,31846422.755877968
2,31846414.488621496
3,31846400.87974676
4,31846410.38820315
5,31846412.42373198
6,31846406.647751596
7,31846424.04657661
8,31846435.478461567
9,31846436.84189478
10,31846429.08636247
11,31846426.95261122
12,31846427.537284516
13,31846432.64240324
14,31846431.07363727
15,31846435.24800928
16,31846437.203663975
17,31846435.500866663
18,31846428.918714885
19,31846429.528559405
20,31846433.216033474
21,31846429.0532014
22,31846431.072607636
23,31846429.96651104
24,31846426.86627554
25,31846429.198358405
26,31846436.120353483
27,31846441.504624926
28,31846443.389658887
29,31846438.2055607
30,31846387.826028354
31,31846158.599914283
32,31846090.396643657
33,31846073.597681288
34,31846067.368627023
35,31846062.59209615
36,31846060.451912176
37,31846058.913117655
38,31846057.5918034
39,31846054.838249747
40,31846053.112535506
41,31846052.382664166
42,31846052.4715386
43,31846052.471198604
44,31846052.548590172
45,31846050.417209703
46,31846050.414494928
47,31846050.414885193
48,31846050.415498532
49,31846050.50628544
50,31846050.25404825
51,31846048.38438058
52,31846048.35745835
53,31846048.357299596
54,31846048.358587548
55,31846048.343674798
56,31846047.571169596
57,31846048.5726449
58,31846048.355198845
59,31846048.30518734
60,31846074.135244697
61,31846291.911527302
62,31846386.049462605
63,31846406.350942045
64,31846413.776297424
65,31846416.694593415
66,31846419.83561558
67,31846423.78294005
68,31846422.989897266
69,31846428.461824186
70,31846431.956819955
71,31846433.24694996
72,31846435.13563332
73,31846435.184463948
74,31846431.32973582
75,31846433.001960166
76,31846437.064383585
77,31846437.157429513
78,31846437.89900157
79,31846439.343147375
80,31846439.923699003
81,31846441.29763094
82,31846439.510302745
83,31846437.48554852
84,31846442.38873432
85,31846447.107587367
86,31846445.3782268
87,31846433.981764466
88,31846433.67853666
89,31846436.256120205
90,31846475.81196469
