Time[s],Membrane1,Membrane2,Membrane3,Membrane4,Membrane5
10.6,3054,3098,3031,3273,2899
10.7,3052,3098,3029,3272,2897
10.8,3050,3095,3027,3270,2896
10.9,3053,3098,3031,3274,2898
11,3054,3098,3030,3273,2897
11.1,3053,3098,3029,3273,2898
11.2,3054,3098,3031,3274,2899
11.3,3053,3099,3030,3274,2898
11.4,3053,3098,3030,3273,2898
11.5,3053,3099,3030,3273,2898
11.6,3053,3098,3031,3273,2899
11.7,3053,3098,3030,3272,2897
11.8,3050,3095,3028,3269,2896
11.9,3054,3099,3030,3273,2898
12,3052,3096,3028,3271,2896
12.1,3055,3098,3032,3274,2899
12.2,3055,3099,3032,3274,2899
12.3,3053,3099,3029,3272,2898
12.4,3055,3098,3030,3273,2899
12.5,3055,3100,3031,3274,2899
12.6,3054,3098,3031,3273,2898
12.7,3054,3099,3031,3273,2898
12.8,3054,3099,3031,3274,2899
12.9,3054,3098,3031,3273,2898
13,3053,3099,3030,3273,2897
13.1,3053,3098,3030,3272,2899
13.2,3054,3100,3031,3274,2898
13.3,3053,3097,3031,3273,2897
13.4,3055,3099,3032,3274,2900
13.5,3055,3099,3031,3274,2899
13.6,3053,3099,3030,3274,2898
13.7,3054,3099,3031,3273,2899
13.8,3055,3100,3032,3274,2900
13.9,3055,3098,3031,3274,2898
14,3054,3099,3031,3274,2899
14.1,3056,3100,3031,3275,2899
14.2,3054,3098,3030,3273,2898
14.3,3054,3099,3031,3274,2898
14.4,3055,3099,3031,3274,2899
14.5,3055,3099,3030,3274,2898
14.6,3054,3099,3031,3273,2898
14.7,3056,3101,3032,3274,2899
14.8,3054,3099,3032,3274,2899
14.9,3053,3098,3031,3272,2897
15,3052,3095,3028,3270,2896
15.1,3055,3099,3031,3274,2899
15.2,3054,3099,3029,3273,2897
15.3,3052,3097,3029,3271,2898
15.4,3056,3100,3032,3274,2899
15.5,3055,3098,3031,3272,2897
15.6,3053,3098,3030,3272,2897
15.7,3056,3099,3032,3273,2900
15.8,3054,3099,3031,3274,2898
15.9,3055,3098,3030,3273,2897
16,3056,3099,3031,3274,2899
16.1,3054,3099,3030,3273,2897
16.2,3052,3096,3028,3270,2896
16.3,3054,3099,3031,3274,2899
16.4,3055,3099,3030,3273,2899
16.5,3055,3100,3032,3274,2899
16.6,3055,3100,3032,3274,2900
16.7,3049,3093,3026,3268,2894
16.8,3054,3098,3030,3272,2898
16.9,3054,3099,3031,3274,2899
17,3052,3096,3029,3271,2897
17.1,3053,3098,3029,3272,2897
17.2,3054,3098,3030,3274,2899
17.3,3055,3100,3031,3275,2900
17.4,3054,3097,3030,3273,2897
17.5,3057,3101,3033,3276,2901
17.6,3055,3100,3031,3274,2899
17.7,3051,3096,3028,3270,2895
17.8,3054,3099,3030,3274,2898
17.9,3055,3099,3032,3273,2899
18,3055,3099,3031,3273,2897
18.1,3054,3099,3031,3274,2898
18.2,3055,3099,3032,3274,2899
18.3,3054,3099,3030,3273,2897
18.4,3053,3098,3030,3273,2897
18.5,3056,3100,3031,3274,2900
18.6,3053,3099,3030,3274,2898
18.7,3054,3098,3030,3274,2898
18.8,3052,3097,3029,3271,2896
18.9,3054,3099,3029,3273,2899
19,3054,3098,3031,3273,2899
19.1,3054,3099,3031,3275,2898
19.2,3055,3100,3031,3274,2899
19.3,3055,3098,3032,3273,2898
19.4,3056,3100,3032,3275,2900
19.5,3055,3099,3031,3274,2900
19.6,3055,3099,3032,3274,2898
19.7,3055,3099,3031,3273,2898
19.8,3054,3099,3031,3275,2899
19.9,3052,3096,3028,3270,2897
20,3054,3097,3031,3272,2897
20.1,3056,3099,3030,3274,2899
20.2,3055,3098,3030,3273,2898
20.3,3053,3097,3029,3272,2897
20.4,3054,3098,3030,3274,2899
20.5,3053,3098,3030,3273,2899
20.6,3052,3096,3028,3272,2896
20.7,3054,3098,3031,3274,2899
20.8,3056,3100,3032,3275,2900
20.9,3053,3098,3031,3273,2897
21,3054,3098,3031,3273,2898
21.1,3054,3098,3031,3273,2898
21.2,3053,3098,3029,3274,2897
21.3,3051,3096,3027,3271,2896
21.4,3053,3099,3030,3273,2899
21.5,3054,3098,3029,3273,2898
21.6,3053,3098,3030,3272,2898
21.7,3055,3099,3030,3274,2899
21.8,3052,3097,3029,3273,2897
21.9,3053,3097,3030,3273,2897
22,3053,3099,3030,3274,2900
22.1,3055,3100,3032,3275,2900
22.2,3054,3099,3031,3274,2899
22.3,3054,3099,3031,3274,2899
22.4,3051,3095,3026,3270,2894
22.5,3055,3100,3031,3275,2899
22.6,3053,3098,3029,3273,2898
22.7,3054,3098,3031,3274,2899
22.8,3054,3098,3031,3273,2898
22.9,3053,3098,3030,3273,2900
23,3052,3097,3030,3272,2898
23.1,3054,3098,3032,3273,2898
23.2,3055,3097,3030,3273,2898
23.3,3050,3094,3027,3269,2896
23.4,3053,3098,3029,3272,2898
23.5,3054,3098,3031,3273,2897
23.6,3054,3100,3030,3273,2899
23.7,3055,3100,3032,3275,2899
23.8,3053,3097,3029,3272,2897
23.9,3054,3098,3031,3273,2899
24,3055,3099,3032,3274,2901
24.1,3054,3099,3030,3273,2898
24.2,3053,3097,3030,3273,2898
24.3,3057,3100,3033,3276,2901
24.4,3054,3098,3031,3274,2898
24.5,3054,3097,3030,3272,2898
24.6,3054,3099,3030,3274,2900
24.7,3054,3098,3031,3274,2898
24.8,3053,3098,3030,3273,2898
24.9,3055,3099,3030,3273,2899
25,3055,3099,3031,3275,2899
25.1,3055,3099,3030,3274,2899
25.2,3055,3100,3032,3274,2900
25.3,3054,3099,3030,3274,2898
25.4,3054,3098,3031,3274,2899
25.5,3055,3098,3031,3274,2899
25.6,3054,3099,3031,3274,2899
25.7,3053,3098,3029,3272,2897
25.8,3053,3097,3029,3271,2898
25.9,3054,3099,3031,3274,2900
26,3053,3098,3030,3273,2898
26.1,3056,3099,3031,3274,2900
26.2,3054,3099,3031,3274,2899
26.3,3054,3098,3030,3273,2897
26.4,3054,3099,3032,3273,2898
26.5,3053,3098,3029,3272,2898
26.6,3052,3096,3028,3271,2896
26.7,3053,3099,3030,3273,2898
26.8,3054,3099,3031,3274,2900
26.9,3054,3099,3031,3273,2898
27,3054,3100,3030,3274,2898
27.1,3056,3099,3032,3274,2899
27.2,3054,3100,3030,3272,2899
27.3,3053,3098,3029,3273,2897
27.4,3055,3099,3031,3274,2900
27.5,3054,3100,3031,3273,2899
27.6,3054,3099,3030,3273,2898
27.7,3054,3098,3030,3273,2900
27.8,3053,3097,3030,3272,2897
27.9,3053,3098,3029,3272,2898
28,3055,3098,3031,3272,2899
28.1,3054,3098,3030,3273,2899
28.2,3054,3099,3030,3273,2898
28.3,3053,3099,3030,3273,2899
28.4,3055,3099,3031,3275,2900
28.5,3054,3099,3031,3274,2899
28.6,3055,3099,3030,3273,2899
28.7,3056,3100,3032,3275,2900
28.8,3054,3099,3031,3274,2898
28.9,3050,3094,3027,3269,2894
29,3054,3098,3030,3273,2899
29.1,3055,3099,3032,3273,2900
29.2,3055,3099,3030,3274,2898
29.3,3054,3098,3031,3274,2899
29.4,3052,3096,3028,3270,2897
29.5,3054,3099,3031,3273,2898
29.6,3051,3096,3027,3270,2897
29.7,3055,3096,3029,3274,2899
29.8,3052,3067,3018,3274,2899
29.9,3049,3039,3011,3269,2901
30,3046,3028,3009,3269,2906
30.1,3042,3024,3006,3269,2908
30.2,3038,3020,3006,3269,2912
30.3,3038,3020,3005,3269,2917
30.4,3034,3018,3003,3269,2918
30.5,3033,3018,3003,3269,2919
30.6,3031,3014,3001,3268,2920
30.7,3032,3017,3003,3270,2923
30.8,3030,3015,3001,3269,2922
30.9,3030,3016,3003,3270,2924
31,3030,3016,3002,3271,2926
31.1,3029,3015,3001,3270,2926
31.2,3030,3015,3001,3270,2926
31.3,3027,3011,2998,3267,2925
31.4,3029,3015,3001,3270,2926
31.5,3029,3015,3001,3271,2928
31.6,3030,3016,3003,3272,2931
31.7,3029,3015,3001,3271,2929
31.8,3030,3014,3002,3271,2929
31.9,3032,3015,3003,3272,2932
32,3026,3011,2998,3269,2928
32.1,3029,3016,3001,3272,2931
32.2,3031,3015,3003,3273,2933
32.3,3030,3015,3001,3272,2932
32.4,3029,3013,3000,3270,2930
32.5,3031,3016,3002,3273,2934
32.6,3033,3017,3004,3275,2936
32.7,3028,3013,3000,3272,2932
32.8,3030,3015,3002,3273,2934
32.9,3028,3013,3000,3272,2934
33,3028,3013,3000,3272,2933
33.1,3027,3010,2998,3269,2932
33.2,3029,3014,3001,3273,2936
33.3,3029,3013,3000,3273,2934
33.4,3029,3012,3002,3272,2934
33.5,3030,3014,3001,3273,2936
33.6,3029,3014,3000,3274,2935
33.7,3029,3013,3000,3272,2934
33.8,3030,3014,3000,3274,2937
33.9,3030,3014,3001,3273,2936
34,3030,3013,3000,3273,2935
34.1,3030,3015,3000,3274,2938
34.2,3031,3015,3002,3274,2937
34.3,3026,3009,2996,3269,2932
34.4,3030,3014,3000,3273,2938
34.5,3029,3013,2999,3273,2937
34.6,3030,3013,3000,3273,2936
34.7,3032,3015,3002,3275,2940
34.8,3030,3014,3001,3274,2939
34.9,3030,3014,3000,3274,2936
35,3032,3015,3002,3276,2940
35.1,3030,3014,3000,3274,2939
35.2,3029,3013,2999,3272,2937
35.3,3030,3013,3001,3273,2938
35.4,3032,3014,3001,3275,2940
35.5,3027,3011,2998,3271,2936
35.6,3030,3013,3000,3274,2938
35.7,3030,3015,3001,3274,2940
35.8,3030,3014,3000,3275,2940
35.9,3029,3013,3000,3273,2938
36,3031,3015,3001,3275,2940
36.1,3032,3014,3002,3275,2941
36.2,3031,3014,3001,3274,2939
36.3,3031,3015,3001,3274,2941
36.4,3027,3011,2997,3271,2937
36.5,3031,3014,3000,3274,2940
36.6,3031,3015,3000,3276,2941
36.7,3032,3015,3002,3275,2942
36.8,3031,3015,3001,3275,2941
36.9,3030,3013,3001,3274,2941
37,3031,3016,3001,3276,2944
37.1,3031,3014,3001,3275,2941
37.2,3030,3014,3000,3274,2941
37.3,3032,3015,3002,3276,2944
37.4,3030,3014,3001,3275,2942
37.5,3031,3014,3002,3276,2942
37.6,3030,3015,3001,3275,2942
37.7,3030,3014,2999,3275,2942
37.8,3030,3013,2999,3274,2941
37.9,3032,3015,3001,3275,2943
38,3030,3014,3001,3275,2943
38.1,3031,3014,3001,3275,2942
38.2,3031,3014,3000,3275,2943
38.3,3031,3014,3000,3276,2945
38.4,3031,3014,3001,3275,2943
38.5,3029,3013,2999,3274,2943
38.6,3031,3015,3000,3276,2944
38.7,3029,3014,2999,3275,2942
38.8,3029,3015,2999,3274,2942
38.9,3030,3015,3000,3276,2944
39,3030,3013,2998,3275,2944
39.1,3027,3011,2996,3272,2939
39.2,3031,3015,3000,3276,2947
39.3,3031,3015,3000,3276,2945
39.4,3029,3013,2998,3274,2941
39.5,3030,3015,3000,3276,2946
39.6,3031,3014,3000,3276,2946
39.7,3031,3014,3000,3276,2943
39.8,3034,3017,3003,3278,2948
39.9,3031,3015,3000,3276,2945
40,3029,3012,2998,3273,2942
40.1,3030,3015,3000,3275,2945
40.2,3031,3015,3000,3276,2947
40.3,3030,3015,3000,3276,2944
40.4,3031,3016,3000,3277,2944
40.5,3031,3014,2999,3276,2946
40.6,3031,3015,3000,3277,2946
40.7,3031,3015,3000,3275,2945
40.8,3032,3016,3001,3277,2947
40.9,3030,3013,2998,3274,2945
41,3032,3015,3000,3275,2945
41.1,3031,3016,3000,3276,2947
41.2,3032,3016,3000,3277,2947
41.3,3029,3012,2997,3274,2944
41.4,3031,3015,3000,3276,2947
41.5,3033,3016,3002,3277,2948
41.6,3031,3015,2999,3276,2946
41.7,3030,3013,2998,3275,2946
41.8,3032,3017,3001,3277,2949
41.9,3031,3015,2999,3276,2947
42,3029,3013,2998,3274,2946
42.1,3034,3017,3002,3279,2950
42.2,3031,3015,3001,3276,2948
42.3,3030,3015,2999,3275,2946
42.4,3034,3016,3001,3277,2950
42.5,3032,3016,3001,3276,2948
42.6,3031,3015,3000,3276,2946
42.7,3032,3015,3001,3276,2949
42.8,3032,3017,3000,3277,2950
42.9,3030,3014,2998,3275,2946
43,3031,3016,3001,3277,2949
43.1,3032,3017,3001,3277,2950
43.2,3031,3015,2999,3276,2947
43.3,3030,3013,2998,3274,2947
43.4,3032,3016,3001,3278,2949
43.5,3031,3016,3000,3277,2948
43.6,3032,3016,3001,3277,2949
43.7,3030,3014,2998,3275,2948
43.8,3031,3015,3000,3277,2949
43.9,3031,3016,3000,3276,2948
44,3032,3017,3000,3278,2951
44.1,3032,3016,3000,3276,2949
44.2,3031,3015,3000,3276,2949
44.3,3032,3017,3000,3277,2951
44.4,3028,3011,2996,3272,2946
44.5,3031,3015,3000,3275,2949
44.6,3032,3016,3000,3277,2951
44.7,3032,3017,3001,3277,2951
44.8,3032,3016,3000,3276,2948
44.9,3033,3016,3001,3277,2951
45,3032,3016,3002,3277,2952
45.1,3032,3016,3000,3276,2950
45.2,3032,3017,3000,3277,2950
45.3,3034,3019,3003,3280,2954
45.4,3033,3017,3000,3277,2950
45.5,3030,3014,2997,3274,2947
45.6,3032,3017,3001,3278,2953
45.7,3032,3017,3000,3276,2950
45.8,3031,3017,3000,3277,2950
45.9,3031,3016,3000,3277,2953
46,3033,3017,3001,3277,2953
46.1,3031,3017,2999,3276,2951
46.2,3032,3016,3000,3277,2953
46.3,3033,3018,3001,3277,2952
46.4,3031,3015,2999,3276,2949
46.5,3032,3017,3001,3277,2953
46.6,3030,3015,2999,3275,2952
46.7,3033,3016,2999,3277,2952
46.8,3034,3017,2999,3276,2952
46.9,3034,3017,3001,3277,2953
47,3033,3017,3001,3277,2951
47.1,3030,3014,2999,3275,2950
47.2,3032,3018,3001,3277,2954
47.3,3033,3016,3000,3276,2951
47.4,3033,3017,3001,3278,2953
47.5,3034,3018,3002,3278,2954
47.6,3032,3017,3001,3278,2953
47.7,3028,3013,2997,3274,2949
47.8,3033,3019,3001,3279,2954
47.9,3033,3018,3001,3278,2954
48,3033,3017,3000,3278,2952
48.1,3032,3017,3001,3277,2954
48.2,3032,3017,3000,3278,2955
48.3,3034,3018,3000,3278,2954
48.4,3032,3018,3001,3278,2954
48.5,3034,3018,3000,3278,2955
48.6,3034,3016,3001,3278,2954
48.7,3032,3017,3001,3277,2953
48.8,3034,3018,3001,3279,2955
48.9,3033,3017,3000,3277,2953
49,3033,3017,3000,3278,2954
49.1,3029,3014,2998,3275,2952
49.2,3032,3017,3000,3278,2954
49.3,3031,3016,2999,3276,2953
49.4,3032,3018,3001,3277,2955
49.5,3034,3018,3001,3278,2956
49.6,3032,3018,3000,3277,2952
49.7,3032,3018,3001,3278,2955
49.8,3032,3017,3000,3277,2956
49.9,3034,3017,3000,3278,2954
50,3034,3018,3001,3277,2955
50.1,3034,3018,3002,3279,2956
50.2,3031,3017,2999,3277,2953
50.3,3033,3018,3001,3279,2956
50.4,3034,3018,3001,3278,2956
50.5,3033,3018,3000,3278,2954
50.6,3030,3015,2998,3275,2953
50.7,3033,3018,3000,3278,2956
50.8,3033,3018,3001,3277,2955
50.9,3033,3017,3001,3277,2954
51,3033,3018,3001,3278,2956
51.1,3030,3014,2997,3275,2954
51.2,3032,3017,2999,3278,2953
51.3,3032,3016,2999,3277,2956
51.4,3034,3017,3000,3277,2956
51.5,3032,3018,3000,3277,2955
51.6,3034,3017,3000,3279,2957
51.7,3032,3018,3000,3278,2958
51.8,3033,3019,3001,3278,2955
51.9,3033,3018,3002,3278,2957
52,3034,3019,3000,3278,2958
52.1,3033,3017,3000,3278,2955
52.2,3031,3016,2998,3276,2954
52.3,3034,3018,3001,3279,2958
52.4,3031,3015,2998,3276,2955
52.5,3034,3019,3001,3278,2957
52.6,3033,3018,3000,3278,2958
52.7,3034,3019,3001,3279,2958
52.8,3033,3018,2999,3277,2956
52.9,3034,3020,3001,3279,2958
53,3032,3019,3000,3278,2957
53.1,3032,3016,2999,3277,2956
53.2,3034,3019,3001,3278,2958
53.3,3035,3020,3002,3280,2959
53.4,3033,3019,3000,3279,2958
53.5,3034,3019,3001,3279,2958
53.6,3034,3019,3000,3278,2960
53.7,3033,3018,3001,3279,2957
53.8,3033,3019,3000,3278,2957
53.9,3035,3019,3001,3279,2959
54,3033,3018,3000,3278,2958
54.1,3033,3017,3000,3278,2957
54.2,3033,3019,3001,3278,2958
54.3,3033,3020,3001,3279,2958
54.4,3033,3018,2999,3278,2957
54.5,3035,3019,3002,3279,2960
54.6,3033,3019,3000,3279,2959
54.7,3033,3017,3000,3277,2957
54.8,3034,3019,3001,3279,2961
54.9,3034,3020,3001,3281,2960
55,3033,3018,3000,3278,2956
55.1,3034,3020,3001,3279,2960
55.2,3034,3019,3001,3279,2959
55.3,3035,3019,3001,3279,2959
55.4,3034,3020,3000,3279,2960
55.5,3034,3019,3002,3280,2961
55.6,3034,3020,3001,3278,2958
55.7,3033,3018,3000,3277,2958
55.8,3035,3019,3000,3279,2960
55.9,3033,3019,3001,3278,2959
56,3034,3019,3000,3278,2958
56.1,3034,3019,3001,3280,2962
56.2,3031,3017,2998,3276,2957
56.3,3033,3018,3000,3277,2958
56.4,3036,3021,3002,3280,2961
56.5,3033,3018,3000,3279,2961
56.6,3034,3019,3000,3278,2959
56.7,3034,3020,3001,3279,2960
56.8,3034,3019,3000,3279,2960
56.9,3031,3018,2998,3276,2957
57,3034,3020,3001,3280,2961
57.1,3034,3019,3001,3280,2961
57.2,3034,3019,3001,3279,2959
57.3,3034,3020,3001,3280,2960
57.4,3036,3021,3002,3280,2963
57.5,3034,3019,3000,3278,2960
57.6,3034,3020,3000,3279,2960
57.7,3035,3021,3001,3280,2963
57.8,3035,3019,3001,3279,2961
57.9,3033,3019,3001,3279,2960
58,3033,3019,3002,3279,2961
58.1,3034,3019,3000,3279,2961
58.2,3033,3020,3000,3278,2960
58.3,3033,3019,3001,3279,2961
58.4,3034,3020,3001,3279,2963
58.5,3029,3014,2996,3274,2956
58.6,3034,3020,3000,3279,2962
58.7,3032,3018,2999,3277,2962
58.8,3034,3020,3000,3278,2961
58.9,3034,3021,3001,3279,2962
59,3033,3019,3000,3278,2963
59.1,3034,3019,3001,3279,2962
59.2,3034,3020,3001,3279,2961
59.3,3033,3020,3001,3279,2963
59.4,3032,3017,2998,3277,2961
59.5,3033,3019,3001,3278,2960
59.6,3035,3028,3004,3280,2964
59.7,3032,3055,3006,3280,2962
59.8,3027,3071,3010,3277,2954
59.9,3031,3093,3021,3281,2958
60,3031,3098,3023,3277,2951
60.1,3031,3099,3025,3278,2942
60.2,3033,3103,3028,3281,2940
60.3,3033,3103,3027,3280,2933
60.4,3034,3104,3028,3281,2929
60.5,3034,3104,3027,3281,2924
60.6,3035,3105,3028,3282,2923
60.7,3036,3103,3027,3280,2918
60.8,3038,3105,3029,3281,2917
60.9,3038,3104,3026,3281,2914
61,3042,3106,3029,3281,2915
61.1,3044,3106,3029,3282,2914
61.2,3045,3106,3029,3281,2914
61.3,3047,3106,3030,3281,2915
61.4,3049,3107,3029,3280,2913
61.5,3053,3108,3032,3283,2917
61.6,3051,3106,3029,3281,2916
61.7,3053,3105,3029,3280,2915
61.8,3053,3106,3029,3280,2918
61.9,3055,3107,3031,3281,2918
62,3055,3107,3030,3280,2917
62.1,3056,3106,3029,3280,2919
62.2,3057,3106,3030,3281,2919
62.3,3057,3107,3029,3280,2919
62.4,3059,3107,3030,3280,2920
62.5,3060,3107,3031,3281,2921
62.6,3059,3106,3029,3280,2919
62.7,3060,3107,3030,3280,2920
62.8,3061,3107,3030,3281,2921
62.9,3061,3107,3031,3280,2921
63,3060,3106,3028,3279,2920
63.1,3062,3108,3032,3281,2922
63.2,3061,3107,3030,3279,2921
63.3,3061,3107,3030,3280,2920
63.4,3062,3107,3031,3280,2921
63.5,3062,3107,3031,3280,2923
63.6,3062,3107,3030,3279,2920
63.7,3061,3107,3030,3280,2922
63.8,3063,3108,3032,3280,2923
63.9,3060,3104,3029,3277,2919
64,3061,3106,3030,3280,2921
64.1,3062,3108,3032,3280,2922
64.2,3060,3104,3028,3277,2920
64.3,3062,3107,3031,3280,2921
64.4,3063,3106,3031,3279,2922
64.5,3062,3107,3030,3279,2921
64.6,3063,3107,3031,3279,2921
64.7,3062,3108,3031,3280,2922
64.8,3062,3108,3030,3280,2922
64.9,3062,3106,3031,3279,2920
65,3061,3106,3031,3279,2921
65.1,3062,3108,3031,3278,2923
65.2,3061,3106,3031,3279,2920
65.3,3063,3107,3031,3279,2922
65.4,3061,3107,3031,3278,2923
65.5,3057,3102,3026,3275,2917
65.6,3060,3106,3029,3277,2920
65.7,3062,3107,3031,3279,2922
65.8,3057,3102,3025,3275,2916
65.9,3061,3107,3030,3278,2920
66,3064,3108,3033,3281,2923
66.1,3061,3106,3031,3278,2920
66.2,3062,3107,3031,3279,2921
66.3,3063,3108,3032,3280,2923
66.4,3062,3107,3031,3279,2921
66.5,3062,3107,3031,3279,2921
66.6,3062,3108,3031,3279,2921
66.7,3063,3109,3033,3280,2923
66.8,3058,3103,3026,3274,2917
66.9,3062,3107,3031,3279,2922
67,3062,3107,3031,3279,2921
67.1,3057,3101,3026,3274,2917
67.2,3061,3106,3031,3279,2921
67.3,3062,3108,3031,3279,2922
67.4,3059,3104,3029,3276,2918
67.5,3061,3106,3031,3278,2920
67.6,3061,3107,3031,3279,2922
67.7,3061,3106,3030,3278,2920
67.8,3061,3106,3030,3278,2920
67.9,3062,3108,3031,3279,2922
68,3062,3107,3032,3280,2921
68.1,3060,3106,3030,3277,2919
68.2,3063,3109,3034,3281,2922
68.3,3061,3107,3031,3279,2920
68.4,3060,3107,3031,3277,2919
68.5,3061,3107,3031,3279,2921
68.6,3061,3107,3031,3278,2921
68.7,3061,3106,3030,3279,2920
68.8,3061,3107,3032,3279,2921
68.9,3061,3107,3030,3279,2921
69,3060,3107,3030,3277,2919
69.1,3058,3103,3027,3275,2916
69.2,3060,3107,3031,3277,2921
69.3,3057,3102,3027,3274,2917
69.4,3060,3106,3030,3278,2920
69.5,3057,3102,3027,3274,2918
69.6,3059,3106,3029,3276,2918
69.7,3061,3107,3032,3278,2920
69.8,3060,3107,3030,3279,2921
69.9,3061,3106,3031,3277,2920
70,3061,3106,3031,3277,2920
70.1,3061,3106,3031,3278,2921
70.2,3060,3106,3030,3278,2920
70.3,3060,3106,3030,3278,2919
70.4,3061,3107,3031,3278,2922
70.5,3060,3106,3031,3279,2920
70.6,3061,3106,3031,3278,2919
70.7,3059,3105,3030,3277,2920
70.8,3061,3106,3032,3278,2920
70.9,3059,3105,3029,3276,2919
71,3060,3107,3031,3278,2919
71.1,3062,3108,3032,3279,2922
71.2,3056,3102,3027,3274,2916
71.3,3061,3108,3031,3278,2920
71.4,3057,3104,3028,3276,2918
71.5,3060,3108,3031,3279,2920
71.6,3058,3106,3030,3277,2919
71.7,3061,3108,3032,3279,2921
71.8,3060,3106,3030,3278,2920
71.9,3060,3107,3031,3278,2918
72,3061,3107,3031,3278,2920
72.1,3060,3108,3031,3278,2921
72.2,3060,3107,3031,3278,2920
72.3,3059,3105,3029,3276,2920
72.4,3061,3107,3032,3279,2921
72.5,3060,3107,3032,3278,2919
72.6,3062,3107,3032,3278,2920
72.7,3062,3107,3031,3278,2920
72.8,3060,3107,3031,3277,2919
72.9,3060,3107,3031,3278,2919
73,3061,3107,3031,3278,2920
73.1,3060,3108,3031,3278,2920
73.2,3060,3108,3031,3278,2920
73.3,3060,3109,3032,3278,2921
73.4,3061,3108,3031,3279,2920
73.5,3056,3102,3026,3273,2915
73.6,3060,3107,3032,3278,2920
73.7,3060,3107,3031,3278,2920
73.8,3062,3108,3033,3279,2921
73.9,3060,3107,3031,3278,2920
74,3060,3108,3032,3278,2921
