Time[s],Membrane1,Membrane2,Membrane3,Membrane4,Membrane5
23.8,3050,3106,3031,3276,2916
23.9,3050,3106,3032,3276,2915
24,3050,3106,3030,3276,2914
24.1,3051,3106,3032,3277,2918
24.2,3050,3106,3032,3276,2915
24.3,3049,3105,3030,3275,2915
24.4,3051,3106,3031,3277,2916
24.5,3049,3105,3030,3276,2914
24.6,3050,3105,3030,3276,2915
24.7,3051,3106,3031,3276,2916
24.8,3050,3105,3031,3276,2915
24.9,3049,3105,3030,3276,2914
25,3051,3106,3031,3276,2915
25.1,3052,3106,3031,3277,2916
25.2,3049,3104,3029,3274,2914
25.3,3051,3106,3031,3276,2916
25.4,3052,3107,3032,3276,2915
25.5,3051,3106,3031,3276,2915
25.6,3051,3106,3031,3277,2916
25.7,3051,3107,3031,3277,2916
25.8,3049,3105,3029,3275,2914
25.9,3049,3105,3031,3275,2915
26,3051,3107,3031,3276,2916
26.1,3050,3106,3031,3276,2915
26.2,3050,3106,3031,3276,2915
26.3,3050,3107,3031,3276,2916
26.4,3050,3106,3031,3276,2915
26.5,3049,3104,3030,3275,2913
26.6,3046,3101,3027,3273,2912
26.7,3049,3105,3030,3275,2915
26.8,3047,3104,3029,3275,2913
26.9,3050,3106,3032,3276,2916
27,3050,3105,3030,3275,2914
27.1,3050,3104,3031,3275,2914
27.2,3050,3105,3031,3276,2914
27.3,3047,3102,3028,3273,2912
27.4,3050,3105,3031,3275,2915
27.5,3051,3105,3030,3276,2914
27.6,3051,3107,3031,3277,2917
27.7,3050,3107,3031,3277,2915
27.8,3050,3105,3032,3275,2915
27.9,3050,3106,3032,3276,2916
28,3052,3108,3032,3278,2917
28.1,3050,3105,3031,3275,2914
28.2,3051,3106,3032,3276,2916
28.3,3051,3106,3031,3276,2915
28.4,3049,3105,3030,3274,2913
28.5,3051,3106,3033,3277,2916
28.6,3050,3106,3032,3277,2916
28.7,3049,3105,3031,3276,2913
28.8,3050,3107,3031,3276,2915
28.9,3051,3107,3032,3277,2916
29,3050,3106,3031,3277,2915
29.1,3051,3105,3031,3276,2914
29.2,3051,3107,3031,3276,2916
29.3,3049,3104,3030,3274,2913
29.4,3049,3105,3030,3275,2913
29.5,3051,3106,3032,3277,2916
29.6,3050,3106,3031,3276,2917
29.7,3049,3101,3028,3276,2915
29.8,3047,3060,3014,3275,2917
29.9,3043,3040,3009,3273,2920
30,3041,3032,3007,3271,2923
30.1,3038,3030,3007,3272,2929
30.2,3035,3026,3006,3272,2932
30.3,3032,3025,3004,3272,2934
30.4,3031,3024,3004,3272,2937
30.5,3030,3023,3004,3273,2939
30.6,3027,3021,3002,3271,2938
30.7,3024,3017,2999,3268,2936
30.8,3027,3022,3003,3273,2942
30.9,3022,3016,2999,3268,2937
31,3025,3020,3001,3272,2942
31.1,3025,3021,3003,3273,2944
31.2,3025,3020,3001,3273,2944
31.3,3025,3021,3003,3272,2944
31.4,3026,3021,3003,3274,2946
31.5,3025,3020,3002,3274,2947
31.6,3025,3019,3003,3274,2945
31.7,3026,3020,3001,3275,2947
31.8,3025,3020,3001,3274,2947
31.9,3025,3019,3001,3274,2946
32,3026,3020,3003,3275,2949
32.1,3025,3020,3001,3275,2949
32.2,3025,3020,3001,3275,2947
32.3,3025,3020,3002,3275,2950
32.4,3025,3020,3001,3275,2951
32.5,3025,3018,3001,3275,2948
32.6,3024,3019,3001,3274,2949
32.7,3029,3022,3004,3278,2954
32.8,3024,3019,3001,3275,2950
32.9,3024,3019,3000,3274,2949
33,3025,3020,3002,3277,2953
33.1,3025,3019,3002,3276,2951
33.2,3025,3019,3002,3276,2951
33.3,3025,3019,3001,3275,2952
33.4,3027,3019,3002,3277,2952
33.5,3025,3019,3001,3275,2951
33.6,3026,3020,3001,3276,2953
33.7,3025,3019,3000,3276,2953
33.8,3024,3018,3001,3275,2951
33.9,3022,3016,2998,3272,2949
34,3026,3020,3002,3277,2955
34.1,3025,3019,3000,3276,2952
34.2,3025,3019,3001,3277,2953
34.3,3027,3020,3003,3277,2957
34.4,3025,3020,3001,3276,2953
34.5,3025,3020,3001,3276,2953
34.6,3026,3020,3002,3277,2955
34.7,3025,3018,3000,3275,2954
34.8,3024,3018,2999,3276,2953
34.9,3026,3019,3001,3277,2956
35,3025,3019,3001,3276,2955
35.1,3022,3015,2997,3274,2951
35.2,3026,3020,3001,3278,2957
35.3,3026,3021,3002,3278,2957
35.4,3026,3019,3000,3276,2955
35.5,3026,3020,3000,3276,2955
35.6,3025,3020,3001,3277,2957
35.7,3026,3020,3001,3277,2956
35.8,3026,3020,3001,3279,2957
35.9,3026,3019,3002,3277,2958
36,3026,3019,3001,3278,2956
36.1,3026,3018,3001,3277,2955
36.2,3026,3020,3001,3278,2959
36.3,3026,3019,3000,3277,2955
36.4,3025,3019,3000,3278,2956
36.5,3027,3020,3001,3279,2960
36.6,3026,3021,3000,3278,2957
36.7,3024,3018,3000,3277,2956
36.8,3028,3020,3002,3279,2959
36.9,3027,3020,3002,3279,2958
37,3024,3018,2999,3277,2957
37.1,3026,3020,3001,3278,2959
37.2,3027,3020,3001,3278,2959
37.3,3027,3019,3000,3277,2957
37.4,3025,3018,3000,3277,2958
37.5,3026,3019,3000,3277,2960
37.6,3026,3020,3001,3278,2958
37.7,3027,3020,3001,3279,2958
37.8,3026,3020,3000,3278,2960
37.9,3028,3021,3002,3279,2959
38,3027,3020,3001,3278,2958
38.1,3024,3018,2999,3276,2957
38.2,3026,3019,3000,3277,2959
38.3,3027,3019,2999,3277,2957
38.4,3026,3019,3000,3278,2959
38.5,3027,3021,3001,3279,2960
38.6,3026,3018,3000,3276,2957
38.7,3027,3020,3000,3278,2960
38.8,3025,3019,3000,3278,2959
38.9,3024,3017,2998,3276,2957
39,3027,3020,3000,3279,2960
39.1,3027,3021,3000,3278,2960
39.2,3027,3019,3001,3277,2958
39.3,3026,3020,3000,3278,2960
39.4,3027,3020,3001,3278,2961
39.5,3026,3019,3001,3278,2959
39.6,3026,3020,3000,3278,2959
39.7,3024,3018,2997,3276,2959
39.8,3026,3020,3000,3278,2960
39.9,3027,3020,3000,3278,2960
40,3028,3022,3001,3279,2962
40.1,3027,3022,3001,3279,2961
40.2,3026,3019,3000,3277,2959
40.3,3027,3020,3000,3278,2962
40.4,3028,3020,3001,3279,2962
40.5,3026,3020,3000,3278,2961
40.6,3027,3020,3001,3278,2961
40.7,3026,3020,3001,3278,2962
40.8,3028,3021,3002,3282,2962
40.9,3027,3021,3001,3279,2962
41,3027,3021,3001,3280,2963
41.1,3027,3021,3002,3278,2962
41.2,3022,3016,2996,3275,2957
41.3,3028,3020,3001,3279,2963
41.4,3027,3019,3000,3278,2960
41.5,3028,3021,3001,3279,2962
41.6,3029,3021,3002,3280,2964
41.7,3026,3019,3000,3278,2961
41.8,3028,3020,3000,3279,2961
41.9,3028,3021,3001,3280,2963
42,3027,3021,3000,3280,2963
42.1,3025,3019,2998,3277,2960
42.2,3024,3017,2998,3275,2960
42.3,3028,3021,3001,3280,2964
42.4,3027,3019,2999,3278,2961
42.5,3028,3021,3002,3280,2963
42.6,3028,3020,3000,3279,2964
42.7,3027,3020,3001,3278,2962
42.8,3027,3020,2999,3280,2963
42.9,3029,3021,3001,3279,2964
43,3027,3022,3000,3280,2962
43.1,3027,3019,3000,3278,2962
43.2,3028,3022,3002,3280,2965
43.3,3028,3020,3001,3279,2963
43.4,3028,3020,2999,3278,2963
43.5,3030,3022,3001,3280,2964
43.6,3028,3020,3001,3279,2964
43.7,3028,3021,3000,3279,2963
43.8,3030,3022,3001,3280,2964
43.9,3030,3022,3003,3282,2967
44,3027,3021,3001,3279,2962
44.1,3027,3021,3000,3279,2964
44.2,3029,3022,3002,3280,2966
44.3,3023,3017,2997,3275,2960
44.4,3028,3021,3002,3279,2964
44.5,3029,3022,3001,3279,2966
44.6,3024,3017,2997,3276,2960
44.7,3028,3021,3001,3279,2964
44.8,3029,3022,3002,3280,2965
44.9,3028,3022,3001,3280,2965
45,3028,3021,3001,3279,2963
45.1,3027,3020,2999,3278,2964
45.2,3028,3020,3000,3278,2965
45.3,3029,3021,3002,3279,2963
45.4,3028,3021,3000,3280,2967
45.5,3027,3020,2999,3278,2963
45.6,3029,3021,3000,3279,2965
45.7,3029,3021,3000,3280,2966
45.8,3029,3022,3003,3281,2967
45.9,3027,3020,2999,3278,2964
46,3029,3021,3000,3280,2965
46.1,3029,3021,3000,3279,2967
46.2,3028,3021,3000,3279,2964
46.3,3029,3021,3001,3281,2965
46.4,3030,3022,3001,3280,2967
46.5,3024,3018,2997,3276,2961
46.6,3028,3021,3000,3279,2964
46.7,3025,3019,2998,3277,2964
46.8,3029,3022,3000,3280,2965
46.9,3030,3023,3001,3281,2966
47,3029,3021,3001,3279,2967
47.1,3024,3017,2997,3276,2963
47.2,3027,3020,2999,3277,2963
47.3,3029,3022,3000,3280,2967
47.4,3029,3022,3002,3280,2967
47.5,3028,3020,3001,3278,2964
47.6,3029,3023,3001,3280,2966
47.7,3029,3022,3001,3280,2968
47.8,3028,3021,2999,3278,2964
47.9,3028,3021,3000,3279,2965
48,3029,3023,3002,3280,2968
48.1,3028,3022,3000,3280,2965
48.2,3028,3021,3000,3279,2966
48.3,3030,3021,3000,3279,2967
48.4,3029,3022,3002,3279,2967
48.5,3028,3022,3000,3279,2967
48.6,3030,3022,3002,3280,2968
48.7,3030,3023,3001,3280,2967
48.8,3028,3021,3001,3279,2966
48.9,3029,3023,3002,3281,2968
49,3029,3024,3002,3281,2969
49.1,3028,3021,3000,3279,2965
49.2,3029,3021,3000,3279,2967
49.3,3028,3021,2999,3278,2966
49.4,3028,3022,3000,3279,2965
49.5,3029,3022,3001,3280,2968
49.6,3029,3023,3001,3281,2968
49.7,3029,3023,3001,3281,2967
49.8,3029,3022,3000,3280,2967
49.9,3030,3024,3001,3281,2970
50,3029,3022,3000,3280,2967
50.1,3029,3022,3001,3279,2967
50.2,3029,3024,3001,3281,2969
50.3,3030,3022,3001,3279,2967
50.4,3028,3022,3000,3278,2966
50.5,3029,3023,3001,3280,2969
50.6,3030,3023,3001,3280,2968
50.7,3029,3023,3001,3280,2967
50.8,3029,3023,3001,3281,2969
50.9,3030,3023,3001,3281,2969
51,3028,3021,2999,3279,2966
51.1,3029,3022,3000,3280,2968
51.2,3029,3022,3001,3282,2970
51.3,3029,3023,3001,3279,2968
51.4,3028,3022,2999,3279,2966
51.5,3030,3023,3002,3280,2969
51.6,3026,3020,2998,3277,2966
51.7,3029,3023,3000,3279,2968
51.8,3030,3023,3001,3281,2969
51.9,3031,3024,3001,3281,2968
52,3029,3022,3001,3279,2967
52.1,3029,3023,2999,3279,2970
52.2,3030,3023,3001,3280,2970
52.3,3028,3022,3000,3279,2967
52.4,3030,3024,3002,3281,2970
52.5,3031,3024,3001,3281,2970
52.6,3029,3022,3000,3280,2968
52.7,3030,3023,3000,3280,2969
52.8,3031,3025,3002,3281,2971
52.9,3029,3023,3001,3279,2968
53,3030,3023,3001,3280,2968
53.1,3029,3023,3000,3280,2970
53.2,3031,3024,3001,3281,2969
53.3,3030,3024,3001,3281,2969
53.4,3029,3023,3002,3280,2971
53.5,3030,3024,3000,3281,2970
53.6,3029,3023,3000,3280,2969
53.7,3031,3025,3002,3281,2971
53.8,3030,3024,3002,3280,2971
53.9,3029,3023,3000,3280,2969
54,3031,3024,3003,3281,2971
54.1,3030,3024,3001,3280,2969
54.2,3029,3023,3001,3280,2968
54.3,3029,3024,3001,3281,2970
54.4,3029,3023,3000,3279,2970
54.5,3029,3023,3001,3279,2968
54.6,3030,3025,3001,3281,2970
54.7,3030,3024,3002,3282,2971
54.8,3031,3023,3000,3279,2969
54.9,3029,3023,3000,3278,2970
55,3030,3024,3001,3280,2971
55.1,3031,3025,3001,3281,2969
55.2,3029,3024,3000,3280,2969
55.3,3030,3026,3002,3282,2971
55.4,3030,3025,3001,3281,2970
55.5,3026,3020,2998,3277,2965
55.6,3030,3025,3003,3280,2971
55.7,3030,3025,3001,3280,2970
55.8,3030,3024,3000,3280,2969
55.9,3030,3025,3001,3282,2971
56,3031,3025,3001,3281,2972
56.1,3029,3024,3000,3280,2970
56.2,3030,3025,3002,3282,2971
56.3,3029,3024,3001,3280,2971
56.4,3029,3025,3000,3281,2970
56.5,3029,3024,3000,3280,2970
56.6,3031,3025,3002,3282,2971
56.7,3030,3025,3001,3279,2970
56.8,3029,3024,3001,3280,2970
56.9,3031,3025,3001,3281,2972
57,3031,3025,3000,3280,2970
57.1,3031,3025,3002,3280,2970
57.2,3031,3028,3002,3281,2972
57.3,3030,3025,3001,3280,2971
57.4,3030,3025,3000,3280,2970
57.5,3031,3025,3003,3281,2972
57.6,3030,3025,3001,3280,2970
57.7,3027,3022,2999,3278,2968
57.8,3030,3025,3001,3281,2971
57.9,3029,3024,3000,3278,2970
58,3029,3024,3000,3279,2970
58.1,3031,3026,3001,3281,2971
58.2,3032,3026,3002,3281,2973
58.3,3030,3024,3002,3280,2970
58.4,3029,3023,3000,3277,2969
58.5,3031,3025,3003,3281,2973
58.6,3030,3025,3001,3280,2971
58.7,3030,3025,3000,3280,2969
58.8,3030,3025,3001,3280,2972
58.9,3030,3026,3001,3280,2972
59,3031,3026,3003,3281,2972
59.1,3031,3027,3002,3282,2972
59.2,3030,3026,3001,3281,2972
59.3,3030,3025,3000,3281,2970
59.4,3030,3026,3003,3281,2972
59.5,3028,3023,2999,3278,2970
59.6,3027,3068,3009,3281,2969
59.7,3026,3095,3019,3280,2967
59.8,3028,3105,3025,3280,2961
59.9,3025,3106,3025,3278,2950
60,3028,3108,3029,3282,2946
60.1,3030,3109,3028,3284,2942
60.2,3031,3110,3029,3284,2936
60.3,3035,3112,3030,3287,2935
60.4,3035,3112,3030,3284,2932
60.5,3036,3113,3029,3285,2928
60.6,3038,3112,3029,3284,2926
60.7,3040,3113,3033,3284,2927
60.8,3042,3113,3030,3284,2925
60.9,3042,3110,3029,3282,2923
61,3045,3112,3030,3284,2925
61.1,3045,3111,3029,3282,2925
61.2,3048,3112,3030,3283,2925
61.3,3051,3112,3032,3284,2927
61.4,3050,3112,3029,3284,2928
61.5,3052,3111,3030,3283,2927
61.6,3054,3113,3031,3284,2929
61.7,3054,3112,3030,3283,2930
61.8,3054,3112,3029,3283,2929
61.9,3056,3113,3031,3283,2930
62,3057,3113,3031,3283,2931
62.1,3055,3112,3030,3282,2930
62.2,3056,3112,3030,3282,2930
62.3,3058,3112,3031,3283,2931
62.4,3058,3113,3031,3282,2931
62.5,3057,3110,3029,3281,2929
62.6,3059,3112,3031,3282,2932
62.7,3057,3110,3028,3280,2930
62.8,3058,3112,3030,3282,2931
62.9,3059,3112,3031,3283,2932
63,3058,3113,3030,3282,2932
63.1,3058,3111,3030,3281,2931
63.2,3055,3108,3028,3279,2928
63.3,3060,3112,3031,3282,2933
63.4,3059,3111,3030,3281,2931
63.5,3059,3112,3031,3281,2931
63.6,3059,3111,3030,3283,2932
63.7,3059,3111,3031,3283,2931
63.8,3059,3112,3031,3282,2931
63.9,3060,3112,3032,3283,2932
64,3059,3112,3031,3282,2931
64.1,3059,3111,3030,3281,2931
64.2,3060,3112,3032,3281,2933
64.3,3059,3112,3031,3282,2932
64.4,3058,3111,3030,3281,2932
64.5,3059,3112,3032,3282,2932
64.6,3059,3111,3030,3281,2931
64.7,3060,3112,3031,3283,2932
64.8,3059,3111,3030,3281,2932
64.9,3059,3112,3030,3282,2933
65,3059,3110,3031,3281,2931
65.1,3059,3111,3031,3281,2931
65.2,3059,3112,3031,3282,2932
65.3,3059,3112,3032,3282,2930
65.4,3058,3110,3030,3281,2931
65.5,3060,3113,3031,3283,2933
65.6,3059,3112,3031,3281,2932
65.7,3059,3111,3030,3281,2932
65.8,3059,3112,3031,3282,2931
65.9,3059,3112,3031,3281,2931
66,3059,3112,3031,3282,2930
66.1,3060,3112,3031,3281,2932
66.2,3059,3113,3031,3282,2931
66.3,3059,3111,3030,3281,2930
66.4,3059,3112,3033,3281,2932
66.5,3058,3111,3030,3281,2931
66.6,3058,3111,3031,3280,2930
66.7,3059,3112,3031,3281,2932
66.8,3058,3112,3031,3280,2931
66.9,3059,3111,3032,3280,2931
67,3058,3111,3031,3281,2930
67.1,3060,3111,3032,3282,2932
67.2,3060,3112,3032,3282,2931
67.3,3059,3111,3031,3281,2930
67.4,3058,3112,3031,3280,2932
67.5,3059,3111,3032,3281,2931
67.6,3058,3111,3030,3280,2931
67.7,3060,3112,3033,3283,2933
67.8,3058,3111,3031,3280,2931
67.9,3057,3110,3030,3280,2930
68,3059,3112,3032,3281,2932
68.1,3058,3111,3031,3281,2931
68.2,3056,3109,3029,3278,2929
68.3,3057,3111,3031,3280,2931
68.4,3054,3107,3028,3277,2928
68.5,3057,3110,3030,3280,2930
68.6,3059,3111,3031,3281,2931
68.7,3059,3112,3033,3282,2932
68.8,3057,3111,3032,3281,2930
68.9,3058,3111,3032,3280,2931
69,3057,3113,3031,3281,2932
69.1,3058,3111,3031,3281,2931
69.2,3056,3112,3031,3280,2930
69.3,3057,3110,3030,3279,2930
69.4,3059,3112,3033,3281,2930
69.5,3057,3113,3031,3280,2930
69.6,3058,3112,3032,3279,2930
69.7,3058,3111,3032,3280,2930
69.8,3058,3111,3030,3279,2929
69.9,3058,3112,3033,3281,2930
70,3059,3113,3032,3281,2931
70.1,3055,3109,3029,3277,2927
70.2,3057,3112,3032,3280,2930
70.3,3058,3113,3032,3280,2931
70.4,3055,3109,3030,3277,2927
70.5,3059,3112,3031,3280,2931
70.6,3058,3112,3031,3280,2931
70.7,3058,3112,3032,3280,2929
70.8,3058,3112,3030,3279,2930
70.9,3059,3113,3032,3280,2930
71,3057,3112,3031,3280,2930
71.1,3059,3113,3032,3280,2930
71.2,3059,3113,3032,3281,2931
71.3,3058,3112,3032,3280,2930
71.4,3058,3111,3031,3280,2929
71.5,3058,3113,3032,3281,2931
71.6,3058,3112,3032,3280,2931
71.7,3058,3114,3032,3280,2929
71.8,3058,3113,3031,3280,2930
71.9,3058,3112,3031,3280,2931
72,3059,3113,3033,3280,2930
72.1,3058,3113,3032,3280,2929
72.2,3058,3112,3032,3280,2931
72.3,3058,3113,3033,3280,2930
72.4,3058,3112,3031,3279,2929
72.5,3055,3109,3029,3277,2929
72.6,3058,3114,3033,3281,2931
72.7,3055,3109,3029,3277,2927
72.8,3058,3112,3032,3280,2930
72.9,3060,3113,3032,3281,2931
73,3058,3112,3031,3279,2930
73.1,3058,3112,3034,3280,2931
73.2,3058,3113,3032,3280,2931
73.3,3058,3113,3032,3280,2929
73.4,3059,3113,3034,3281,2932
73.5,3058,3113,3032,3280,2930
73.6,3058,3113,3032,3280,2930
73.7,3055,3109,3029,3276,2927
73.8,3058,3113,3033,3280,2931
73.9,3057,3112,3031,3280,2929
74,3058,3113,3032,3281,2931
