Time[s],Membrane1,Membrane2,Membrane3,Membrane4,Membrane5
22.8,3031,3097,3040,3290,2906
22.9,3030,3096,3038,3289,2905
23,3026,3093,3036,3285,2903
23.1,3028,3095,3037,3287,2904
23.2,3030,3096,3040,3289,2906
23.3,3026,3093,3035,3285,2902
23.4,3029,3095,3039,3287,2904
23.5,3028,3095,3038,3287,2904
23.6,3030,3097,3040,3289,2907
23.7,3028,3095,3038,3287,2904
23.8,3029,3096,3039,3288,2906
23.9,3029,3097,3040,3288,2907
24,3029,3096,3039,3289,2905
24.1,3029,3096,3038,3289,2906
24.2,3030,3097,3040,3289,2906
24.3,3026,3093,3035,3285,2903
24.4,3030,3095,3039,3288,2905
24.5,3029,3096,3039,3288,2905
24.6,3028,3096,3038,3288,2905
24.7,3029,3096,3038,3288,2905
24.8,3029,3096,3039,3288,2906
24.9,3029,3095,3039,3289,2906
25,3030,3096,3039,3289,2905
25.1,3028,3095,3037,3287,2905
25.2,3029,3097,3038,3289,2905
25.3,3029,3095,3038,3288,2905
25.4,3023,3090,3034,3283,2901
25.5,3029,3095,3039,3288,2906
25.6,3029,3096,3039,3289,2905
25.7,3029,3095,3037,3288,2904
25.8,3029,3096,3039,3288,2906
25.9,3028,3095,3038,3288,2905
26,3028,3096,3037,3288,2905
26.1,3030,3096,3040,3289,2907
26.2,3029,3096,3038,3289,2906
26.3,3030,3096,3040,3290,2906
26.4,3025,3093,3036,3284,2902
26.5,3029,3096,3039,3288,2906
26.6,3029,3096,3039,3287,2904
26.7,3030,3095,3038,3289,2905
26.8,3029,3096,3039,3287,2906
26.9,3029,3094,3038,3287,2903
27,3028,3095,3038,3287,2906
27.1,3031,3096,3040,3289,2906
27.2,3028,3095,3038,3288,2904
27.3,3029,3096,3038,3288,2906
27.4,3029,3096,3039,3288,2907
27.5,3029,3096,3039,3289,2906
27.6,3028,3094,3038,3287,2905
27.7,3029,3096,3039,3289,2906
27.8,3027,3094,3037,3286,2903
27.9,3028,3095,3038,3288,2905
28,3031,3097,3041,3290,2907
28.1,3030,3096,3039,3288,2905
28.2,3029,3096,3039,3288,2904
28.3,3028,3095,3038,3288,2906
28.4,3029,3095,3039,3288,2905
28.5,3028,3094,3038,3287,2904
28.6,3030,3095,3039,3289,2906
28.7,3031,3097,3040,3292,2907
28.8,3030,3095,3038,3290,2905
28.9,3030,3095,3038,3289,2906
29,3026,3093,3036,3286,2904
29.1,3030,3094,3039,3289,2905
29.2,3029,3094,3038,3289,2906
29.3,3029,3095,3039,3288,2906
29.4,3028,3096,3039,3289,2905
29.5,3028,3094,3039,3288,2905
29.6,3030,3095,3040,3290,2906
29.7,3029,3094,3038,3287,2904
29.8,3024,3090,3034,3283,2901
29.9,3028,3091,3037,3289,2906
30,3026,3064,3026,3287,2907
30.1,3024,3051,3022,3286,2908
30.2,3022,3046,3022,3285,2911
30.3,3019,3044,3021,3285,2911
30.4,3013,3040,3017,3282,2909
30.5,3014,3042,3019,3285,2915
30.6,3012,3041,3020,3285,2915
30.7,3006,3037,3015,3280,2911
30.8,3010,3041,3018,3284,2916
30.9,3009,3041,3019,3284,2917
31,3008,3039,3018,3286,2916
31.1,3006,3039,3017,3285,2917
31.2,3005,3039,3017,3284,2917
31.3,3006,3039,3019,3285,2917
31.4,3002,3036,3014,3281,2915
31.5,3004,3038,3017,3284,2918
31.6,3004,3039,3017,3284,2917
31.7,3003,3038,3016,3284,2917
31.8,3004,3039,3018,3285,2919
31.9,3005,3038,3017,3285,2918
32,2998,3034,3013,3280,2913
32.1,3004,3038,3017,3284,2919
32.2,3003,3038,3016,3285,2919
32.3,3003,3038,3017,3285,2918
32.4,3003,3039,3017,3285,2918
32.5,3004,3039,3018,3286,2920
32.6,3002,3037,3016,3284,2917
32.7,3003,3038,3017,3286,2919
32.8,3003,3039,3017,3285,2920
32.9,3003,3037,3016,3285,2918
33,3004,3037,3016,3287,2918
33.1,3003,3039,3017,3286,2920
33.2,3003,3038,3016,3286,2919
33.3,3002,3038,3016,3284,2919
33.4,3003,3038,3016,3286,2920
33.5,3004,3037,3016,3286,2919
33.6,3005,3038,3017,3287,2920
33.7,3003,3039,3017,3286,2920
33.8,3003,3038,3017,3285,2920
33.9,3003,3036,3015,3285,2918
34,3004,3038,3016,3286,2921
34.1,3003,3037,3016,3285,2921
34.2,3002,3036,3016,3285,2919
34.3,3002,3036,3015,3284,2920
34.4,3003,3039,3018,3286,2921
34.5,3003,3037,3015,3285,2920
34.6,3002,3036,3015,3285,2919
34.7,3002,3038,3015,3286,2921
34.8,3003,3037,3016,3285,2920
34.9,3001,3037,3015,3284,2919
35,3003,3039,3017,3286,2922
35.1,3001,3036,3015,3286,2920
35.2,3002,3036,3015,3285,2919
35.3,3004,3036,3017,3287,2921
35.4,3002,3037,3015,3285,2921
35.5,3001,3035,3014,3284,2919
35.6,3004,3037,3016,3285,2921
35.7,2999,3033,3013,3282,2918
35.8,3002,3036,3015,3284,2920
35.9,3003,3036,3016,3285,2921
36,3004,3037,3017,3286,2922
36.1,3004,3036,3016,3285,2921
36.2,3002,3036,3015,3285,2921
36.3,3004,3036,3016,3287,2922
36.4,3003,3035,3015,3285,2920
36.5,3004,3035,3015,3285,2921
36.6,3003,3036,3016,3287,2923
36.7,3004,3036,3015,3286,2921
36.8,3003,3036,3014,3285,2921
36.9,3003,3035,3015,3286,2922
37,3003,3036,3017,3286,2923
37.1,3002,3034,3015,3285,2921
37.2,3002,3037,3017,3286,2922
37.3,3004,3035,3014,3286,2923
37.4,3002,3035,3014,3286,2921
37.5,3004,3037,3016,3286,2923
37.6,3004,3037,3015,3288,2924
37.7,3002,3036,3015,3286,2922
37.8,3003,3035,3015,3286,2923
37.9,3005,3035,3015,3287,2924
38,3002,3034,3015,3285,2922
38.1,3003,3035,3015,3286,2923
38.2,3003,3036,3016,3287,2925
38.3,3002,3034,3014,3285,2922
38.4,3003,3036,3015,3285,2922
38.5,3003,3035,3014,3286,2924
38.6,3004,3035,3015,3286,2924
38.7,3003,3035,3015,3286,2922
38.8,3004,3035,3015,3287,2924
38.9,3004,3035,3015,3288,2924
39,3004,3034,3015,3288,2923
39.1,3003,3034,3014,3287,2923
39.2,3002,3034,3015,3285,2924
39.3,3004,3034,3014,3287,2924
39.4,3001,3032,3013,3284,2923
39.5,3003,3035,3015,3287,2925
39.6,3004,3034,3015,3287,2923
39.7,3004,3034,3015,3286,2924
39.8,3000,3032,3012,3284,2922
39.9,3003,3034,3014,3288,2923
40,3004,3034,3014,3286,2923
40.1,2998,3029,3009,3280,2920
40.2,3003,3035,3016,3287,2925
40.3,3004,3034,3014,3287,2924
40.4,3003,3035,3015,3287,2925
40.5,3003,3034,3015,3287,2925
40.6,3003,3034,3014,3286,2923
40.7,3003,3034,3015,3285,2925
40.8,3003,3034,3015,3287,2926
40.9,3002,3032,3012,3285,2923
41,3003,3035,3014,3287,2925
41.1,3003,3034,3014,3287,2927
41.2,3004,3035,3014,3287,2925
41.3,3002,3034,3015,3286,2924
41.4,3004,3034,3015,3288,2927
41.5,3003,3035,3014,3287,2925
41.6,3002,3034,3015,3286,2926
41.7,3004,3034,3016,3289,2928
41.8,3003,3034,3014,3287,2926
41.9,3002,3033,3013,3285,2925
42,3004,3033,3013,3287,2927
42.1,3003,3033,3014,3286,2926
42.2,3001,3032,3013,3285,2924
42.3,3003,3034,3015,3287,2927
42.4,3003,3034,3013,3287,2926
42.5,3001,3033,3013,3286,2925
42.6,3003,3033,3013,3286,2926
42.7,3004,3035,3015,3288,2927
42.8,3000,3030,3010,3282,2924
42.9,3004,3033,3015,3286,2927
43,3003,3034,3014,3288,2928
43.1,3004,3033,3014,3288,2927
43.2,3002,3032,3013,3285,2926
43.3,3003,3032,3015,3287,2928
43.4,3004,3033,3014,3286,2927
43.5,3003,3033,3014,3287,2926
43.6,3002,3031,3013,3285,2926
43.7,3004,3033,3015,3287,2928
43.8,3005,3033,3015,3287,2926
43.9,3004,3034,3014,3287,2929
44,3004,3033,3015,3287,2928
44.1,3004,3032,3014,3286,2927
44.2,3004,3033,3015,3288,2929
44.3,3004,3032,3014,3286,2929
44.4,3002,3032,3013,3286,2927
44.5,3004,3033,3015,3287,2929
44.6,3004,3034,3015,3288,2930
44.7,3003,3033,3014,3287,2928
44.8,2999,3028,3011,3283,2924
44.9,3004,3033,3016,3289,2929
45,3001,3032,3012,3285,2926
45.1,3003,3033,3013,3286,2928
45.2,3003,3032,3013,3287,2929
45.3,3004,3033,3014,3286,2928
45.4,3003,3032,3013,3287,2927
45.5,3005,3034,3016,3289,2932
45.6,3004,3032,3014,3287,2929
45.7,3004,3031,3015,3287,2929
45.8,3002,3033,3013,3286,2929
45.9,3004,3034,3014,3289,2930
46,3002,3031,3013,3286,2928
46.1,3004,3032,3015,3287,2930
46.2,3003,3033,3014,3288,2930
46.3,3003,3033,3014,3288,2929
46.4,3003,3033,3014,3287,2929
46.5,3005,3034,3015,3290,2931
46.6,3004,3032,3014,3288,2929
46.7,3003,3032,3014,3286,2929
46.8,3006,3033,3015,3288,2932
46.9,3003,3032,3014,3287,2929
47,3004,3032,3013,3286,2928
47.1,3004,3033,3014,3290,2931
47.2,3004,3033,3014,3287,2930
47.3,3002,3031,3014,3285,2930
47.4,3003,3032,3014,3287,2931
47.5,3003,3032,3013,3287,2929
47.6,3003,3031,3013,3286,2928
47.7,3002,3032,3013,3286,2929
47.8,3004,3034,3014,3289,2931
47.9,3003,3031,3013,3286,2929
48,3003,3034,3014,3287,2931
48.1,3004,3032,3013,3287,2931
48.2,3000,3029,3011,3284,2928
48.3,3005,3033,3014,3288,2931
48.4,3006,3033,3015,3289,2932
48.5,3003,3032,3014,3287,2930
48.6,3002,3032,3013,3287,2931
48.7,2999,3028,3009,3283,2927
48.8,3002,3031,3013,3287,2931
48.9,3003,3033,3013,3286,2931
49,3004,3032,3013,3288,2931
49.1,3004,3032,3013,3287,2931
49.2,3002,3032,3013,3287,2931
49.3,3002,3033,3014,3289,2932
49.4,3005,3033,3013,3287,2932
49.5,3003,3032,3012,3286,2930
49.6,3004,3031,3013,3287,2931
49.7,3004,3032,3014,3288,2933
49.8,3004,3031,3012,3287,2930
49.9,2999,3027,3008,3282,2928
50,3003,3032,3016,3287,2932
50.1,3004,3032,3013,3287,2930
50.2,3000,3029,3010,3284,2928
50.3,3003,3031,3013,3287,2932
50.4,3004,3031,3013,3287,2932
50.5,3004,3031,3013,3287,2931
50.6,3004,3031,3014,3287,2933
50.7,3004,3032,3015,3288,2933
50.8,3004,3033,3013,3288,2932
50.9,3004,3032,3014,3287,2932
51,3003,3031,3013,3287,2932
51.1,3004,3032,3014,3288,2931
51.2,3002,3030,3013,3287,2932
51.3,3004,3033,3014,3289,2933
51.4,3004,3032,3013,3287,2932
51.5,3003,3030,3013,3287,2932
51.6,3003,3031,3013,3287,2933
51.7,3005,3032,3014,3289,2933
51.8,3004,3033,3013,3288,2933
51.9,3004,3033,3014,3289,2934
52,3004,3031,3013,3287,2933
52.1,3004,3032,3013,3288,2933
52.2,3004,3033,3015,3287,2935
52.3,3003,3031,3013,3287,2933
52.4,3005,3032,3014,3288,2933
52.5,3004,3033,3014,3289,2935
52.6,3003,3031,3013,3287,2934
52.7,3002,3031,3013,3287,2932
52.8,3004,3032,3013,3288,2933
52.9,3004,3033,3014,3288,2936
53,3002,3029,3011,3285,2930
53.1,3004,3032,3014,3287,2934
53.2,3004,3032,3013,3288,2934
53.3,3003,3032,3014,3287,2934
53.4,3004,3031,3014,3288,2934
53.5,3004,3032,3015,3289,2935
53.6,3004,3031,3013,3288,2933
53.7,3002,3032,3012,3287,2933
53.8,3002,3029,3011,3285,2933
53.9,3004,3031,3013,3287,2934
54,3003,3030,3013,3287,2933
54.1,3004,3031,3013,3288,2935
54.2,3004,3031,3014,3287,2936
54.3,3004,3030,3012,3288,2933
54.4,3005,3032,3016,3288,2935
54.5,3005,3031,3013,3288,2936
54.6,3003,3030,3013,3287,2933
54.7,3004,3030,3013,3288,2934
54.8,3005,3031,3015,3288,2936
54.9,3004,3032,3013,3288,2935
55,3005,3031,3013,3288,2935
55.1,3006,3033,3015,3291,2938
55.2,3005,3031,3014,3287,2934
55.3,3004,3031,3013,3288,2935
55.4,3004,3031,3013,3287,2936
55.5,3004,3031,3013,3289,2935
55.6,3004,3031,3014,3287,2934
55.7,3004,3031,3014,3289,2936
55.8,3003,3031,3013,3289,2936
55.9,3006,3032,3014,3290,2936
56,3004,3031,3013,3288,2937
56.1,3003,3030,3012,3287,2935
56.2,3004,3030,3013,3287,2934
56.3,3004,3031,3013,3288,2937
56.4,3003,3030,3013,3289,2936
56.5,3003,3031,3013,3287,2935
56.6,3004,3030,3014,3288,2936
56.7,3004,3032,3014,3289,2937
56.8,3004,3031,3013,3287,2936
56.9,3002,3029,3010,3286,2934
57,3006,3032,3014,3288,2937
57.1,3005,3030,3012,3287,2936
57.2,3004,3030,3012,3287,2935
57.3,3005,3031,3014,3289,2938
57.4,3006,3032,3015,3289,2937
57.5,3004,3030,3013,3288,2936
57.6,3004,3032,3014,3289,2938
57.7,3003,3030,3013,3289,2936
57.8,3004,3031,3012,3287,2937
57.9,3004,3031,3013,3288,2938
58,3005,3031,3014,3289,2938
58.1,3004,3032,3014,3288,2936
58.2,3004,3031,3012,3288,2938
58.3,3005,3032,3013,3289,2938
58.4,3004,3031,3013,3288,2937
58.5,3005,3032,3013,3289,2937
58.6,3005,3032,3014,3289,2940
58.7,3003,3031,3014,3287,2938
58.8,3003,3032,3013,3289,2937
58.9,3005,3032,3014,3289,2939
59,3005,3031,3013,3289,2937
59.1,3001,3027,3010,3285,2934
59.2,3004,3032,3013,3288,2940
59.3,3001,3028,3009,3284,2936
59.4,3003,3029,3012,3287,2937
59.5,3005,3031,3014,3289,2939
59.6,3005,3032,3013,3288,2939
59.7,3004,3031,3013,3288,2937
59.8,3004,3071,3026,3289,2938
59.9,3004,3091,3033,3289,2929
60,3002,3093,3032,3287,2919
60.1,3007,3096,3035,3290,2918
60.2,3007,3096,3036,3292,2916
60.3,3010,3097,3035,3292,2913
60.4,3010,3096,3035,3291,2912
60.5,3015,3099,3038,3294,2915
60.6,3016,3097,3036,3294,2913
60.7,3017,3097,3035,3292,2912
60.8,3020,3098,3037,3293,2915
60.9,3020,3098,3037,3294,2915
61,3023,3097,3036,3293,2915
61.1,3024,3099,3038,3294,2917
61.2,3024,3098,3038,3293,2916
61.3,3022,3096,3034,3290,2914
61.4,3028,3099,3039,3293,2917
61.5,3027,3099,3038,3294,2918
61.6,3027,3098,3037,3292,2916
61.7,3030,3098,3037,3294,2918
61.8,3028,3098,3036,3292,2918
61.9,3030,3098,3038,3292,2917
62,3029,3097,3037,3291,2917
62.1,3031,3100,3039,3293,2920
62.2,3031,3098,3038,3292,2919
62.3,3030,3098,3037,3291,2919
62.4,3031,3100,3039,3293,2921
62.5,3030,3098,3038,3291,2918
62.6,3031,3098,3038,3292,2918
62.7,3028,3095,3036,3289,2916
62.8,3031,3097,3038,3291,2918
62.9,3029,3095,3035,3289,2915
63,3032,3097,3037,3292,2919
63.1,3031,3098,3036,3291,2918
63.2,3032,3099,3039,3293,2920
63.3,3032,3098,3038,3293,2919
63.4,3032,3098,3037,3292,2919
63.5,3032,3098,3038,3291,2918
63.6,3033,3098,3038,3291,2918
63.7,3032,3099,3039,3292,2919
63.8,3034,3100,3041,3294,2921
63.9,3034,3100,3039,3294,2920
64,3033,3098,3038,3291,2919
64.1,3034,3099,3039,3292,2919
64.2,3032,3097,3038,3292,2918
64.3,3034,3099,3039,3292,2919
64.4,3033,3099,3039,3292,2918
64.5,3031,3097,3038,3290,2916
64.6,3032,3098,3039,3292,2919
64.7,3032,3099,3038,3291,2918
64.8,3033,3099,3039,3291,2918
64.9,3033,3099,3039,3292,2919
65,3033,3099,3039,3292,2919
65.1,3031,3098,3038,3292,2918
65.2,3033,3099,3039,3292,2921
65.3,3032,3098,3038,3291,2918
65.4,3031,3098,3038,3291,2917
65.5,3032,3098,3038,3291,2917
65.6,3033,3100,3040,3292,2920
65.7,3032,3099,3039,3292,2919
65.8,3032,3099,3039,3291,2917
65.9,3029,3095,3035,3288,2915
66,3032,3098,3038,3291,2917
66.1,3031,3098,3038,3290,2918
66.2,3033,3099,3040,3293,2919
66.3,3028,3095,3035,3287,2916
66.4,3031,3099,3039,3290,2917
66.5,3033,3099,3039,3292,2919
66.6,3032,3098,3038,3291,2919
66.7,3032,3098,3038,3291,2917
66.8,3029,3097,3037,3288,2916
66.9,3032,3098,3039,3291,2918
67,3033,3098,3038,3291,2917
67.1,3032,3098,3039,3291,2917
67.2,3034,3099,3039,3293,2920
67.3,3031,3099,3038,3293,2918
67.4,3032,3097,3038,3292,2917
67.5,3034,3099,3039,3293,2920
67.6,3031,3098,3038,3291,2917
67.7,3032,3098,3039,3291,2918
67.8,3033,3099,3039,3292,2919
67.9,3033,3098,3039,3291,2917
68,3030,3097,3036,3289,2917
68.1,3033,3100,3040,3291,2919
68.2,3033,3099,3039,3292,2919
68.3,3032,3099,3038,3291,2916
68.4,3032,3100,3039,3292,2918
68.5,3034,3099,3039,3293,2919
68.6,3032,3098,3039,3291,2917
68.7,3033,3099,3038,3292,2918
68.8,3032,3099,3039,3291,2918
68.9,3032,3099,3039,3290,2917
69,3029,3096,3036,3289,2915
69.1,3033,3099,3040,3292,2918
69.2,3033,3098,3039,3291,2917
69.3,3032,3098,3040,3291,2916
69.4,3032,3100,3039,3292,2919
69.5,3033,3098,3039,3292,2917
69.6,3026,3093,3034,3286,2913
69.7,3032,3099,3040,3292,2918
69.8,3028,3095,3036,3287,2915
69.9,3032,3098,3039,3291,2916
70,3031,3098,3039,3291,2918
70.1,3032,3099,3039,3291,2918
70.2,3032,3099,3039,3291,2917
70.3,3032,3098,3039,3292,2918
70.4,3032,3099,3040,3291,2919
70.5,3032,3098,3038,3290,2917
70.6,3032,3099,3039,3292,2917
70.7,3029,3096,3036,3288,2915
70.8,3032,3098,3040,3290,2917
70.9,3032,3100,3040,3292,2917
71,3034,3100,3041,3292,2919
71.1,3034,3099,3040,3292,2918
71.2,3030,3097,3037,3289,2915
71.3,3034,3100,3040,3292,2918
71.4,3031,3098,3038,3290,2916
71.5,3032,3099,3039,3293,2917
71.6,3032,3099,3040,3292,2919
71.7,3032,3099,3039,3290,2918
71.8,3032,3099,3041,3291,2918
71.9,3033,3099,3039,3291,2918
72,3032,3099,3040,3292,2919
72.1,3029,3096,3037,3288,2916
72.2,3033,3099,3039,3292,2917
72.3,3032,3099,3041,3291,2918
72.4,3032,3098,3039,3291,2917
72.5,3030,3099,3039,3290,2916
72.6,3033,3100,3041,3291,2918
72.7,3031,3099,3040,3291,2917
72.8,3032,3098,3040,3291,2917
72.9,3032,3099,3040,3292,2918
73,3032,3099,3040,3292,2918
73.1,3032,3097,3039,3291,2916
73.2,3032,3099,3039,3292,2918
73.3,3028,3096,3037,3288,2915
73.4,3032,3097,3039,3290,2916
73.5,3032,3099,3040,3292,2918
73.6,3031,3100,3040,3290,2919
73.7,3031,3098,3040,3291,2916
73.8,3032,3099,3039,3290,2917
73.9,3031,3098,3039,3292,2917
74,3031,3099,3039,3290,2916
