Time[s],Membrane1,Membrane2,Membrane3,Membrane4,Membrane5
6.6,3022,3105,3038,3287,2930
6.7,3022,3105,3038,3287,2929
6.8,3023,3106,3039,3288,2932
6.9,3022,3106,3039,3287,2932
7,3021,3104,3037,3286,2929
7.1,3023,3105,3037,3287,2930
7.2,3022,3105,3038,3287,2931
7.3,3017,3101,3033,3282,2926
7.4,3021,3104,3038,3286,2930
7.5,3021,3104,3036,3286,2931
7.6,3022,3105,3036,3286,2930
7.7,3023,3105,3038,3287,2930
7.8,3022,3105,3038,3288,2931
7.9,3021,3104,3037,3286,2931
8,3021,3104,3036,3285,2929
8.1,3019,3100,3034,3284,2928
8.2,3023,3106,3039,3288,2931
8.3,3022,3104,3037,3288,2930
8.4,3021,3104,3038,3287,2930
8.5,3021,3105,3038,3287,2931
8.6,3021,3103,3037,3286,2930
8.7,3023,3105,3039,3288,2931
8.8,3022,3104,3038,3288,2931
8.9,3021,3104,3036,3287,2929
9,3022,3104,3038,3287,2931
9.1,3022,3105,3039,3287,2931
9.2,3022,3105,3038,3288,2930
9.3,3022,3105,3038,3287,2929
9.4,3023,3105,3038,3288,2932
9.5,3021,3104,3038,3287,2931
9.6,3021,3103,3036,3286,2930
9.7,3022,3105,3037,3287,2930
9.8,3023,3104,3037,3287,2930
9.9,3020,3103,3036,3285,2929
10,3021,3103,3036,3286,2929
10.1,3023,3103,3038,3288,2930
10.2,3021,3103,3036,3287,2929
10.3,3020,3102,3035,3285,2928
10.4,3021,3105,3038,3289,2931
10.5,3022,3105,3038,3288,2930
10.6,3023,3105,3039,3289,2931
10.7,3022,3105,3037,3287,2930
10.8,3021,3104,3037,3286,2929
10.9,3021,3104,3038,3287,2930
11,3022,3105,3037,3288,2931
11.1,3021,3104,3038,3286,2931
11.2,3021,3104,3037,3287,2931
11.3,3024,3105,3039,3289,2931
11.4,3022,3104,3039,3287,2929
11.5,3021,3103,3035,3286,2929
11.6,3022,3104,3038,3288,2931
11.7,3021,3104,3036,3287,2929
11.8,3021,3103,3036,3286,2928
11.9,3022,3104,3037,3287,2931
12,3021,3103,3038,3287,2930
12.1,3020,3103,3036,3285,2928
12.2,3022,3104,3038,3287,2930
12.3,3022,3104,3037,3288,2931
12.4,3021,3104,3036,3287,2930
12.5,3021,3104,3036,3288,2930
12.6,3023,3104,3038,3287,2931
12.7,3021,3104,3037,3288,2929
12.8,3022,3104,3038,3288,2931
12.9,3022,3105,3038,3288,2932
13,3021,3104,3036,3287,2930
13.1,3022,3103,3037,3287,2930
13.2,3023,3105,3039,3289,2932
13.3,3021,3103,3036,3286,2931
13.4,3020,3102,3036,3286,2929
13.5,3023,3104,3037,3288,2932
13.6,3021,3104,3038,3287,2930
13.7,3021,3104,3037,3287,2930
13.8,3022,3104,3038,3287,2931
13.9,3023,3106,3039,3289,2933
14,3021,3104,3038,3286,2931
14.1,3022,3103,3037,3288,2930
14.2,3023,3104,3037,3287,2930
14.3,3022,3104,3038,3287,2930
14.4,3022,3104,3037,3288,2932
14.5,3021,3103,3038,3287,2931
14.6,3016,3099,3032,3282,2925
14.7,3021,3103,3037,3286,2929
14.8,3022,3104,3038,3287,2931
14.9,3022,3103,3038,3287,2931
15,3021,3104,3037,3287,2929
15.1,3022,3104,3038,3288,2932
15.2,3023,3106,3038,3289,2932
15.3,3021,3102,3036,3286,2929
15.4,3018,3101,3034,3284,2927
15.5,3021,3103,3037,3288,2930
15.6,3022,3104,3038,3287,2930
15.7,3019,3101,3033,3283,2927
15.8,3022,3104,3037,3287,2931
15.9,3021,3104,3037,3286,2929
16,3021,3104,3037,3287,2930
16.1,3022,3104,3037,3287,2931
16.2,3020,3101,3034,3284,2927
16.3,3021,3103,3036,3287,2929
16.4,3022,3104,3037,3288,2931
16.5,3021,3104,3037,3287,2931
16.6,3020,3102,3037,3287,2929
16.7,3019,3099,3033,3284,2928
16.8,3020,3102,3035,3285,2929
16.9,3021,3103,3037,3288,2929
17,3021,3105,3037,3287,2931
17.1,3023,3105,3038,3289,2931
17.2,3020,3102,3036,3287,2929
17.3,3021,3103,3037,3286,2930
17.4,3022,3104,3037,3287,2932
17.5,3021,3103,3037,3287,2929
17.6,3017,3099,3033,3283,2925
17.7,3020,3103,3037,3287,2931
17.8,3022,3102,3037,3288,2930
17.9,3020,3103,3036,3286,2930
18,3022,3103,3037,3287,2930
18.1,3021,3103,3037,3286,2929
18.2,3021,3103,3037,3288,2931
18.3,3022,3103,3037,3288,2931
18.4,3021,3104,3037,3287,2930
18.5,3020,3103,3036,3286,2929
18.6,3021,3103,3038,3288,2931
18.7,3020,3102,3036,3287,2930
18.8,3020,3102,3036,3286,2929
18.9,3019,3099,3033,3283,2926
19,3022,3103,3036,3286,2931
19.1,3020,3102,3035,3286,2928
19.2,3021,3103,3037,3288,2930
19.3,3021,3103,3037,3287,2930
19.4,3019,3103,3036,3287,2929
19.5,3020,3102,3036,3286,2931
19.6,3022,3104,3038,3287,2930
19.7,3020,3102,3035,3286,2929
19.8,3019,3101,3035,3285,2928
19.9,3020,3102,3036,3287,2931
20,3021,3102,3037,3288,2930
20.1,3020,3101,3035,3285,2929
20.2,3021,3102,3036,3286,2931
20.3,3022,3103,3037,3288,2930
20.4,3021,3102,3036,3287,2929
20.5,3021,3103,3037,3289,2931
20.6,3020,3103,3037,3286,2931
20.7,3020,3102,3036,3286,2929
20.8,3021,3102,3036,3288,2930
20.9,3020,3102,3036,3288,2931
21,3020,3102,3037,3287,2930
21.1,3019,3100,3034,3284,2927
21.2,3020,3102,3035,3286,2930
21.3,3021,3102,3036,3286,2930
21.4,3020,3102,3035,3287,2929
21.5,3021,3103,3037,3288,2931
21.6,3021,3102,3037,3287,2930
21.7,3021,3102,3036,3287,2930
21.8,3020,3102,3036,3287,2931
21.9,3019,3102,3036,3287,2929
22,3018,3100,3035,3286,2928
22.1,3020,3102,3037,3288,2931
22.2,3020,3102,3036,3287,2930
22.3,3020,3103,3036,3287,2928
22.4,3021,3102,3036,3287,2930
22.5,3021,3103,3036,3287,2931
22.6,3020,3102,3036,3287,2929
22.7,3020,3102,3036,3287,2930
22.8,3018,3099,3034,3283,2928
22.9,3020,3101,3036,3286,2929
23,3020,3101,3036,3288,2931
23.1,3020,3103,3037,3287,2931
23.2,3020,3102,3036,3287,2930
23.3,3020,3102,3036,3286,2929
23.4,3021,3103,3037,3288,2932
23.5,3020,3101,3036,3287,2930
23.6,3020,3100,3035,3287,2929
23.7,3020,3102,3036,3287,2930
23.8,3019,3100,3034,3285,2928
23.9,3019,3101,3037,3287,2928
24,3019,3098,3034,3283,2928
24.1,3019,3102,3035,3287,2930
24.2,3016,3096,3031,3281,2925
24.3,3020,3102,3038,3287,2929
24.4,3020,3101,3035,3288,2930
24.5,3017,3098,3032,3283,2925
24.6,3020,3102,3037,3287,2929
24.7,3020,3102,3037,3287,2931
24.8,3020,3101,3036,3287,2929
24.9,3020,3102,3036,3287,2929
25,3021,3102,3038,3288,2931
25.1,3020,3102,3037,3287,2931
25.2,3020,3101,3035,3286,2930
25.3,3021,3103,3037,3288,2932
25.4,3020,3102,3036,3287,2930
25.5,3019,3100,3034,3285,2928
25.6,3020,3102,3037,3288,2930
25.7,3020,3101,3035,3286,2929
25.8,3019,3101,3036,3286,2928
25.9,3021,3104,3037,3288,2931
26,3020,3102,3036,3287,2930
26.1,3020,3102,3037,3287,2929
26.2,3020,3102,3037,3287,2930
26.3,3022,3103,3038,3289,2932
26.4,3020,3102,3036,3286,2930
26.5,3020,3102,3036,3286,2930
26.6,3021,3103,3038,3288,2931
26.7,3022,3103,3037,3287,2929
26.8,3019,3099,3033,3283,2926
26.9,3021,3101,3036,3286,2931
27,3020,3102,3037,3288,2930
27.1,3020,3101,3037,3287,2929
27.2,3020,3102,3037,3287,2932
27.3,3020,3101,3036,3287,2929
27.4,3020,3102,3036,3287,2929
27.5,3017,3099,3033,3283,2926
27.6,3020,3102,3036,3287,2930
27.7,3021,3102,3036,3288,2931
27.8,3020,3102,3037,3286,2929
27.9,3017,3099,3033,3283,2927
28,3019,3102,3035,3286,2929
28.1,3020,3101,3037,3287,2930
28.2,3021,3102,3037,3288,2931
28.3,3020,3101,3037,3287,2931
28.4,3020,3101,3035,3287,2930
28.5,3021,3102,3038,3288,2931
28.6,3020,3102,3036,3287,2929
28.7,3019,3100,3035,3286,2929
28.8,3020,3102,3036,3287,2930
28.9,3018,3099,3033,3284,2928
29,3019,3100,3035,3286,2927
29.1,3020,3101,3035,3286,2929
29.2,3020,3102,3037,3287,2930
29.3,3019,3101,3036,3286,2928
29.4,3020,3102,3036,3287,2931
29.5,3021,3102,3037,3288,2931
29.6,3015,3096,3031,3282,2925
29.7,3021,3099,3034,3287,2929
29.8,3018,3067,3023,3286,2932
29.9,3013,3056,3020,3284,2932
30,3010,3052,3017,3283,2932
30.1,3009,3052,3018,3285,2936
30.2,3006,3049,3017,3283,2935
30.3,3006,3049,3017,3284,2937
30.4,3004,3049,3017,3283,2938
30.5,3003,3049,3017,3284,2938
30.6,3001,3048,3016,3283,2937
30.7,3001,3048,3017,3283,2939
30.8,3000,3048,3016,3283,2940
30.9,2999,3045,3013,3281,2936
31,3001,3048,3016,3284,2939
31.1,2999,3048,3016,3283,2941
31.2,2999,3047,3015,3283,2938
31.3,2998,3047,3015,3284,2938
31.4,2999,3049,3017,3284,2940
31.5,2998,3047,3016,3283,2939
31.6,2998,3047,3016,3283,2939
31.7,2998,3048,3016,3284,2939
31.8,2997,3046,3014,3282,2937
31.9,2997,3047,3015,3284,2939
32,2999,3048,3017,3285,2940
32.1,2999,3047,3015,3285,2939
32.2,2998,3048,3014,3283,2938
32.3,2999,3048,3016,3284,2940
32.4,2999,3046,3016,3284,2939
32.5,2997,3045,3013,3282,2936
32.6,2998,3047,3015,3284,2940
32.7,2998,3046,3015,3284,2939
32.8,2998,3046,3014,3283,2938
32.9,2998,3046,3014,3283,2939
33,2996,3043,3011,3281,2936
33.1,2998,3046,3013,3283,2938
33.2,2997,3045,3014,3282,2937
33.3,2997,3044,3013,3282,2938
33.4,2998,3046,3014,3283,2938
33.5,2999,3046,3014,3284,2940
33.6,3000,3047,3016,3285,2940
33.7,2998,3046,3014,3283,2939
33.8,2998,3045,3013,3283,2938
33.9,3000,3045,3014,3284,2940
34,2999,3047,3014,3284,2940
34.1,2998,3044,3013,3283,2938
34.2,3000,3047,3015,3284,2941
34.3,2999,3045,3014,3283,2940
34.4,3001,3045,3014,3285,2939
34.5,2999,3045,3013,3284,2940
34.6,2999,3046,3014,3284,2940
34.7,3000,3045,3014,3284,2939
34.8,2999,3045,3015,3283,2939
34.9,3001,3045,3015,3285,2942
35,2996,3042,3010,3281,2936
35.1,2997,3043,3012,3282,2937
35.2,3002,3046,3016,3286,2942
35.3,3000,3045,3014,3284,2940
35.4,2999,3043,3012,3282,2939
35.5,3001,3046,3015,3287,2942
35.6,3000,3045,3014,3284,2941
35.7,2997,3042,3010,3281,2937
35.8,3000,3044,3014,3284,2941
35.9,3001,3045,3014,3285,2941
36,2998,3041,3010,3280,2936
36.1,3001,3045,3014,3284,2941
36.2,3000,3045,3013,3283,2940
36.3,2999,3045,3013,3284,2940
36.4,3001,3044,3015,3285,2941
36.5,3001,3044,3014,3285,2942
36.6,3000,3044,3013,3284,2940
36.7,3001,3044,3014,3284,2940
36.8,3001,3044,3013,3283,2942
36.9,3001,3044,3013,3285,2940
37,3001,3045,3014,3284,2940
37.1,3001,3043,3013,3284,2942
37.2,3001,3044,3012,3284,2941
37.3,3000,3043,3013,3284,2940
37.4,3003,3045,3015,3285,2943
37.5,3003,3044,3014,3285,2941
37.6,3002,3043,3012,3283,2939
37.7,3002,3044,3014,3284,2942
37.8,3003,3044,3014,3285,2943
37.9,3001,3043,3012,3283,2940
38,3002,3045,3014,3285,2943
38.1,3002,3043,3014,3286,2943
38.2,3001,3043,3013,3283,2940
38.3,3001,3042,3012,3283,2940
38.4,3003,3044,3015,3285,2944
38.5,3003,3044,3013,3285,2941
38.6,3003,3043,3014,3284,2942
38.7,3002,3043,3014,3285,2943
38.8,2999,3039,3010,3280,2937
38.9,3003,3042,3013,3284,2941
39,3003,3044,3014,3285,2943
39.1,3003,3044,3014,3284,2942
39.2,3001,3042,3011,3284,2940
39.3,3004,3043,3013,3285,2942
39.4,3003,3043,3013,3284,2942
39.5,3003,3042,3013,3284,2942
39.6,3004,3042,3013,3285,2944
39.7,3004,3044,3014,3286,2944
39.8,3002,3043,3012,3285,2941
39.9,3003,3044,3013,3285,2943
40,3004,3043,3013,3285,2944
40.1,3003,3043,3012,3284,2942
40.2,3004,3042,3012,3284,2942
40.3,3002,3042,3012,3284,2942
40.4,3004,3042,3013,3285,2943
40.5,3003,3043,3013,3285,2942
40.6,3004,3043,3014,3285,2943
40.7,3003,3042,3014,3285,2944
40.8,3005,3043,3013,3285,2942
40.9,3004,3042,3014,3285,2944
41,3003,3043,3013,3284,2944
41.1,3003,3041,3013,3285,2942
41.2,3004,3042,3013,3285,2944
41.3,3003,3041,3012,3284,2944
41.4,3003,3041,3012,3284,2943
41.5,3004,3042,3013,3285,2944
41.6,3004,3042,3013,3285,2944
41.7,3000,3037,3009,3280,2938
41.8,3003,3042,3013,3284,2942
41.9,3003,3041,3011,3285,2943
42,3003,3040,3012,3285,2942
42.1,3003,3041,3012,3284,2942
42.2,3004,3042,3014,3286,2945
42.3,3001,3038,3010,3283,2941
42.4,3004,3041,3012,3285,2943
42.5,3005,3042,3013,3287,2946
42.6,3004,3042,3013,3286,2944
42.7,3004,3041,3012,3284,2943
42.8,3004,3041,3012,3285,2943
42.9,3004,3041,3012,3285,2944
43,3004,3041,3013,3285,2943
43.1,3005,3042,3012,3285,2944
43.2,3005,3043,3013,3285,2945
43.3,3004,3040,3011,3283,2943
43.4,3005,3041,3012,3285,2944
43.5,3005,3042,3012,3285,2946
43.6,3004,3040,3014,3285,2943
43.7,3005,3040,3012,3284,2943
43.8,3005,3041,3014,3285,2945
43.9,3005,3041,3013,3286,2944
44,3004,3040,3011,3284,2943
44.1,3005,3041,3014,3286,2946
44.2,3005,3041,3013,3285,2944
44.3,3001,3036,3007,3281,2939
44.4,3006,3041,3013,3285,2945
44.5,3006,3040,3012,3284,2944
44.6,3005,3040,3011,3285,2943
44.7,3004,3039,3010,3283,2943
44.8,3006,3041,3013,3285,2945
44.9,3006,3040,3012,3285,2943
45,3006,3041,3012,3285,2945
45.1,3006,3041,3013,3287,2947
45.2,3005,3040,3012,3285,2944
45.3,3006,3041,3012,3286,2945
45.4,3007,3041,3012,3286,2945
45.5,3005,3040,3012,3285,2945
45.6,3006,3040,3012,3285,2946
45.7,3007,3041,3013,3285,2946
45.8,3005,3039,3012,3285,2944
45.9,3005,3040,3013,3284,2943
46,3006,3040,3013,3285,2945
46.1,3005,3039,3011,3284,2945
46.2,3006,3040,3011,3286,2944
46.3,3007,3040,3012,3285,2946
46.4,3006,3039,3012,3286,2947
46.5,3006,3039,3012,3285,2945
46.6,3005,3041,3011,3285,2946
46.7,3006,3040,3014,3287,2947
46.8,3005,3038,3010,3284,2944
46.9,3006,3040,3013,3285,2945
47,3006,3040,3012,3285,2947
47.1,3005,3039,3010,3285,2945
47.2,3002,3036,3008,3281,2941
47.3,3006,3040,3012,3285,2947
47.4,3007,3040,3013,3286,2946
47.5,3007,3039,3012,3285,2945
47.6,3006,3039,3012,3286,2948
47.7,3006,3039,3012,3285,2946
47.8,3005,3038,3011,3284,2945
47.9,3006,3039,3012,3286,2946
48,3007,3040,3013,3286,2948
48.1,3006,3039,3012,3286,2945
48.2,3007,3039,3012,3285,2947
48.3,3007,3040,3012,3287,2948
48.4,3006,3039,3011,3285,2946
48.5,3007,3039,3012,3286,2948
48.6,3007,3039,3013,3286,2947
48.7,3007,3039,3011,3286,2946
48.8,3006,3038,3011,3286,2945
48.9,3008,3039,3012,3286,2948
49,3005,3036,3010,3284,2944
49.1,3006,3037,3010,3285,2945
49.2,3007,3038,3011,3285,2948
49.3,3008,3039,3012,3286,2947
49.4,3006,3037,3010,3285,2945
49.5,3007,3039,3011,3286,2947
49.6,3006,3036,3009,3283,2945
49.7,3006,3037,3010,3284,2945
49.8,3008,3039,3012,3286,2948
49.9,3007,3037,3012,3285,2947
50,3007,3038,3011,3286,2947
50.1,3008,3039,3012,3286,2948
50.2,3006,3037,3009,3283,2946
50.3,3007,3037,3011,3284,2947
50.4,3007,3038,3011,3285,2946
50.5,3009,3039,3012,3287,2949
50.6,3007,3038,3011,3286,2947
50.7,3006,3038,3011,3285,2947
50.8,3008,3038,3011,3286,2948
50.9,3008,3038,3012,3287,2949
51,3008,3039,3011,3285,2947
51.1,3009,3039,3012,3286,2949
51.2,3008,3039,3012,3286,2949
51.3,3007,3036,3009,3284,2946
51.4,3009,3039,3012,3287,2949
51.5,3008,3039,3013,3286,2947
51.6,3007,3037,3011,3286,2947
51.7,3008,3038,3012,3286,2948
51.8,3010,3038,3012,3286,2950
51.9,3010,3039,3013,3288,2948
52,3008,3038,3011,3286,2949
52.1,3011,3039,3014,3289,2952
52.2,3008,3038,3012,3286,2948
52.3,3009,3037,3012,3286,2949
52.4,3008,3037,3011,3287,2949
52.5,3010,3038,3012,3287,2949
52.6,3006,3036,3009,3284,2947
52.7,3008,3038,3011,3286,2950
52.8,3009,3038,3012,3285,2948
52.9,3008,3038,3011,3286,2947
53,3009,3038,3012,3286,2950
53.1,3006,3035,3008,3283,2947
53.2,3009,3038,3011,3286,2947
53.3,3007,3036,3010,3285,2948
53.4,3009,3039,3012,3286,2949
53.5,3007,3036,3009,3283,2946
53.6,3009,3037,3011,3285,2949
53.7,3009,3038,3012,3287,2950
53.8,3008,3037,3010,3284,2947
53.9,3009,3038,3011,3286,2949
54,3008,3036,3011,3286,2949
54.1,3009,3036,3010,3285,2948
54.2,3009,3036,3010,3285,2948
54.3,3010,3037,3010,3286,2949
54.4,3009,3037,3011,3285,2949
54.5,3008,3036,3010,3285,2948
54.6,3009,3037,3013,3287,2951
54.7,3009,3036,3010,3286,2949
54.8,3008,3035,3010,3285,2948
54.9,3010,3038,3012,3286,2950
55,3008,3037,3010,3286,2951
55.1,3010,3036,3011,3285,2948
55.2,3009,3037,3012,3286,2950
55.3,3010,3038,3011,3286,2951
55.4,3008,3035,3008,3284,2947
55.5,3010,3037,3011,3287,2949
55.6,3010,3037,3011,3286,2951
55.7,3010,3038,3011,3286,2951
55.8,3009,3037,3011,3287,2949
55.9,3011,3038,3012,3287,2951
56,3006,3035,3008,3283,2946
56.1,3009,3037,3011,3286,2949
56.2,3010,3037,3012,3286,2950
56.3,3009,3037,3011,3286,2950
56.4,3010,3036,3011,3286,2949
56.5,3011,3037,3013,3287,2951
56.6,3008,3036,3009,3285,2948
56.7,3010,3037,3010,3286,2949
56.8,3011,3037,3012,3287,2951
56.9,3011,3038,3011,3287,2951
57,3008,3035,3008,3284,2947
57.1,3009,3037,3012,3286,2951
57.2,3012,3038,3012,3288,2953
57.3,3010,3037,3010,3286,2950
57.4,3009,3036,3011,3285,2950
57.5,3011,3037,3011,3287,2952
57.6,3010,3036,3010,3288,2950
57.7,3008,3034,3009,3284,2948
57.8,3011,3037,3011,3287,2951
57.9,3011,3038,3011,3287,2951
58,3010,3036,3010,3286,2951
58.1,3011,3037,3012,3287,2952
58.2,3011,3036,3011,3287,2951
58.3,3010,3036,3010,3286,2949
58.4,3010,3036,3010,3286,2950
58.5,3010,3038,3011,3287,2952
58.6,3010,3037,3010,3285,2950
58.7,3011,3036,3011,3287,2952
58.8,3011,3037,3010,3287,2951
58.9,3011,3036,3011,3286,2950
59,3011,3036,3010,3286,2951
59.1,3012,3037,3013,3287,2952
59.2,3010,3037,3010,3286,2952
59.3,3011,3036,3011,3287,2951
59.4,3010,3036,3010,3287,2952
59.5,3012,3038,3012,3288,2952
59.6,3009,3081,3024,3285,2947
59.7,3011,3096,3029,3285,2940
59.8,3011,3099,3031,3288,2935
59.9,3013,3100,3031,3289,2933
60,3015,3100,3032,3290,2932
60.1,3019,3102,3033,3292,2933
60.2,3019,3101,3032,3291,2931
60.3,3022,3100,3032,3291,2933
60.4,3024,3101,3032,3291,2934
60.5,3026,3101,3033,3291,2933
60.6,3025,3100,3031,3289,2932
60.7,3029,3102,3034,3291,2935
60.8,3029,3101,3032,3290,2935
60.9,3026,3097,3029,3287,2931
61,3032,3102,3034,3291,2936
61.1,3031,3100,3032,3290,2936
61.2,3034,3104,3035,3292,2937
61.3,3034,3102,3034,3290,2937
61.4,3034,3102,3034,3291,2936
61.5,3033,3101,3033,3289,2934
61.6,3036,3102,3034,3291,2937
61.7,3034,3101,3034,3290,2937
61.8,3033,3100,3032,3289,2935
61.9,3033,3100,3031,3289,2935
62,3036,3102,3035,3291,2937
62.1,3034,3101,3034,3290,2935
62.2,3035,3102,3034,3290,2937
62.3,3037,3103,3035,3292,2938
62.4,3035,3101,3034,3289,2935
62.5,3035,3102,3034,3290,2937
62.6,3038,3104,3036,3292,2939
62.7,3035,3101,3033,3288,2935
62.8,3035,3101,3033,3289,2935
62.9,3037,3102,3034,3291,2937
63,3036,3103,3035,3290,2937
63.1,3031,3096,3030,3286,2931
63.2,3036,3102,3034,3290,2937
63.3,3037,3103,3035,3291,2937
63.4,3038,3102,3035,3291,2937
63.5,3035,3100,3033,3289,2936
63.6,3033,3098,3030,3285,2932
63.7,3036,3102,3033,3289,2935
63.8,3036,3102,3034,3289,2937
63.9,3037,3102,3035,3291,2937
64,3034,3100,3033,3289,2936
64.1,3036,3102,3034,3289,2936
64.2,3035,3101,3034,3289,2935
64.3,3036,3101,3033,3290,2936
64.4,3032,3099,3030,3285,2932
64.5,3035,3102,3035,3290,2936
64.6,3036,3101,3033,3289,2935
64.7,3035,3101,3034,3289,2934
64.8,3033,3098,3031,3285,2932
64.9,3036,3102,3035,3289,2937
65,3034,3099,3031,3287,2932
65.1,3036,3101,3034,3288,2936
65.2,3035,3102,3035,3289,2936
65.3,3036,3100,3033,3289,2933
65.4,3035,3101,3035,3288,2936
65.5,3035,3101,3034,3290,2937
65.6,3035,3101,3034,3289,2934
65.7,3036,3101,3035,3289,2936
65.8,3037,3102,3035,3290,2936
65.9,3034,3101,3034,3288,2935
66,3035,3101,3034,3290,2935
66.1,3034,3101,3034,3289,2936
66.2,3036,3102,3034,3288,2934
66.3,3035,3102,3034,3289,2934
66.4,3035,3103,3036,3289,2937
66.5,3035,3102,3035,3290,2935
66.6,3034,3100,3032,3287,2933
66.7,3035,3100,3033,3288,2937
66.8,3035,3101,3034,3288,2935
66.9,3035,3102,3034,3288,2934
67,3035,3101,3035,3289,2936
67.1,3034,3100,3033,3288,2934
67.2,3034,3101,3034,3289,2935
67.3,3036,3100,3034,3289,2935
67.4,3036,3102,3035,3290,2936
67.5,3034,3101,3034,3288,2935
67.6,3033,3099,3032,3288,2933
67.7,3036,3102,3035,3290,2936
67.8,3037,3102,3036,3291,2937
67.9,3034,3101,3035,3288,2935
68,3036,3103,3035,3289,2936
68.1,3032,3098,3032,3285,2933
68.2,3035,3102,3035,3288,2935
68.3,3035,3102,3035,3289,2936
68.4,3035,3101,3036,3289,2935
68.5,3033,3101,3034,3288,2933
68.6,3033,3100,3032,3288,2934
68.7,3035,3102,3035,3290,2936
68.8,3034,3101,3035,3289,2934
68.9,3034,3102,3035,3289,2935
69,3036,3102,3036,3290,2935
69.1,3034,3102,3034,3288,2934
69.2,3035,3101,3035,3288,2935
69.3,3036,3103,3037,3290,2936
69.4,3035,3102,3034,3289,2935
69.5,3035,3101,3035,3290,2934
69.6,3034,3102,3034,3288,2935
69.7,3035,3103,3036,3289,2935
69.8,3034,3102,3035,3288,2935
69.9,3035,3103,3035,3289,2936
70,3034,3102,3034,3288,2935
70.1,3034,3101,3034,3288,2934
70.2,3035,3102,3034,3288,2935
70.3,3034,3102,3034,3288,2935
70.4,3034,3102,3034,3288,2934
70.5,3036,3103,3035,3290,2936
70.6,3033,3100,3033,3287,2933
70.7,3034,3101,3033,3287,2933
70.8,3034,3101,3035,3289,2935
70.9,3035,3102,3036,3290,2936
71,3030,3097,3030,3284,2929
71.1,3034,3102,3034,3288,2933
71.2,3034,3102,3036,3288,2935
71.3,3035,3102,3036,3290,2935
71.4,3035,3103,3036,3288,2935
71.5,3035,3103,3035,3289,2935
71.6,3035,3101,3035,3288,2934
71.7,3034,3101,3035,3288,2934
71.8,3035,3103,3036,3289,2936
71.9,3034,3102,3035,3288,2934
72,3033,3101,3034,3288,2934
72.1,3034,3103,3035,3289,2936
72.2,3035,3102,3035,3289,2936
72.3,3034,3101,3034,3288,2934
72.4,3034,3102,3036,3288,2936
72.5,3035,3102,3035,3289,2936
72.6,3033,3102,3036,3288,2933
72.7,3034,3102,3035,3289,2935
72.8,3034,3101,3036,3289,2935
72.9,3033,3101,3034,3288,2934
73,3034,3100,3034,3288,2934
73.1,3035,3102,3035,3289,2935
73.2,3031,3098,3032,3285,2932
73.3,3033,3100,3034,3288,2934
73.4,3035,3102,3035,3289,2935
73.5,3033,3102,3035,3289,2935
73.6,3033,3100,3034,3288,2934
73.7,3033,3102,3035,3289,2935
73.8,3034,3102,3035,3290,2935
73.9,3030,3098,3031,3285,2930
74,3034,3101,3035,3289,2935
74.1,3035,3103,3035,3290,2935
