Time[s],0,2,4,6
0,0,0,0,0
1,0.625362075,-0.442563874,0.497368641,-0.479357459
2,0.293021675,-0.461981849,0.1680593,-0.737034599
3,0.104904326,-1.214430349,0.678746081,-0.63042262
4,0.065414551,-1.299329049,0.864364801,-0.87095076
5,0.239182251,-1.566924648,0.934688441,-1.095502321
6,0.23933675,-1.843620148,0.621991601,-0.772995859
7,0.237398775,-1.603467375,0.39975514,-0.90369328
8,0.055595975,-1.972334349,0.35130934,-1.297255839
9,0.202811226,-2.171520324,0.834490161,-1.175581001
10,0.12614425,-2.990611499,0.7855106,-1.14175092
11,0.5020853,-3.159455825,0.497519641,-1.175122721
12,0.462712474,-2.933042149,0.826094921,-1.198727561
13,0.2655177,-2.824999774,0.82655838,-1.60383024
14,0.297714676,-3.477410474,0.902211101,-1.88239014
15,0.4096943,-3.670387775,1.151954861,-1.4076224
16,0.094151875,-3.7904411,0.933803,-1.342827839
17,0.431122701,-4.945252399,1.309155101,-1.417808799
18,0.063695825,-4.907444074,0.64423658,-1.704447059
19,0.23606045,-4.521719174,0.5955249,-1.479349981
20,0.261541001,-4.537039473,1.1410889,-1.71051056
21,0.256194226,-4.708563124,0.78231646,-1.621638339
22,0.276310125,-4.843956149,0.54034644,-1.94384984
23,0.440379175,-5.411339848,0.947743,-1.85622264
24,0.0361791,-5.523521397,0.601357241,-2.10940458
25,-0.160682525,-5.6619519,0.2953273,-1.97630306
26,0.259657726,-5.573213649,0.45028154,-1.78965318
27,0.497462476,-6.174774549,0.637702622,-1.73566488
28,0.634729526,-6.310299974,0.82821364,-1.786241859
29,-0.2806809,-6.996484373,0.89486,-2.273437019
30,-1.90373305,-8.425889149,-0.866826779,-4.6955235
31,-8.768704424,-14.528866,-6.86264668,-14.23011038
32,-11.61767665,-17.78677892,-9.632973839,-18.19258948
33,-12.48821137,-19.20683057,-10.56360812,-19.19624344
34,-13.01141062,-20.1819204,-11.1579092,-19.69767882
35,-13.68382122,-20.52266437,-11.5794043,-20.74406622
36,-13.73665727,-20.90263407,-11.95377994,-21.49932928
37,-13.7183087,-21.1257149,-12.20589266,-21.67824448
38,-13.7364036,-22.31298752,-12.40534068,-22.14649588
39,-13.9596341,-22.31663847,-12.73914234,-22.4201089
40,-13.97651285,-22.50410727,-12.98017256,-22.9476855
41,-14.17445395,-22.97309395,-13.16009756,-23.14402066
42,-13.7789073,-23.23519415,-13.1999409,-23.2268872
43,-13.9642724,-23.41308115,-13.36785056,-23.76407762
44,-13.97774232,-23.52244785,-13.38687282,-24.09319758
45,-13.95547355,-23.9922494,-13.5759378,-24.13224862
46,-13.52210855,-24.24076202,-13.76305068,-24.13849962
47,-13.51029467,-24.64689627,-13.61257472,-24.29879242
48,-13.69630265,-24.54788152,-13.62111676,-24.35613534
49,-13.47862743,-25.12937312,-13.9186663,-24.39747098
50,-13.28251862,-24.86520842,-13.95089854,-25.01105048
51,-13.4627613,-25.3829364,-13.95662144,-24.98834788
52,-13.68714552,-25.70982875,-13.81504932,-25.2042932
53,-13.48381208,-25.8146207,-14.10263932,-25.4964828
54,-13.08780003,-25.18201625,-13.97672502,-25.40672862
55,-13.56931645,-26.1417862,-13.81325784,-25.85485684
56,-13.09121597,-26.23688007,-13.93709734,-25.88427254
57,-12.99199995,-26.45686657,-13.97969452,-25.97039692
58,-13.39396235,-26.49437502,-14.473378,-26.1449166
59,-13.05836005,-27.06048295,-14.3755604,-26.42770138
60,-12.20684407,-26.3519573,-13.40181834,-25.25671458
61,-3.804315724,-19.38059095,-6.403758179,-14.8843042
62,-1.456207575,-16.78638592,-4.04240242,-11.05024666
63,-0.213545024,-16.07342842,-2.607992119,-9.4618689
64,0.224991774,-15.54157763,-2.37940274,-8.816005939
65,0.483857576,-15.2870135,-1.99557674,-8.83156322
66,0.927040725,-15.3915186,-1.614406579,-8.4051394
67,1.035768201,-15.07876357,-1.41254714,-8.54467966
68,1.6069659,-15.58963012,-1.485614479,-7.852449259
69,1.35769045,-15.9374924,-1.0734909,-7.85330572
70,1.2663764,-15.96335692,-0.98192388,-7.792030741
71,1.2432972,-16.16360905,-1.11207718,-8.012565399
72,1.234550551,-16.03140325,-1.00047216,-7.882635979
73,0.888324376,-16.2328502,-0.962556459,-7.59561902
74,0.572361751,-16.23479492,-0.797214899,-7.79945346
75,0.7398465,-15.63106332,-0.86479004,-7.48457634
76,0.788046001,-16.26192657,-0.515673959,-7.21654932
77,0.949751251,-16.48560477,-0.34833214,-7.28333104
78,0.626667875,-16.67280257,-0.040948161,-7.6396033
79,0.9118386,-16.7377993,-0.42578324,-7.4045293
80,0.994045625,-16.71806835,-0.406887739,-7.31308778
81,1.183889026,-17.12821192,-0.08548916,-7.33023388
82,1.036338926,-17.77266807,-0.441915419,-7.47067858
83,0.6288568,-18.22701567,-0.8752726,-7.71006594
84,0.691344701,-18.25455232,-0.8048188,-7.544497079
85,0.568657201,-18.21151597,-0.890051039,-7.9444381
86,0.7081095,-18.25971895,-0.390509899,-7.96119588
87,0.704100351,-18.57058925,-0.042192499,-7.99804866
88,0.561022201,-18.88855752,-0.813088879,-7.7035139
89,0.520798901,-19.33689815,-0.6044191,-7.75573364
90,0.632267949,-21.10872777,-4.98909992,-9.87163338
