Time[s],0,2,4,6
0,0,0,0,0
1,-1.070072981,0.3423605,-0.32575036,0.48516422
2,-1.063334701,0.469517221,-0.46093462,0.45766484
3,-1.273373201,0.34075588,-0.0777796,0.483297119
4,-1.27106254,0.24633332,0.064566661,0.49156092
5,-0.931123642,-0.35947508,-0.1721795,0.353465158
6,-1.016481521,0.090393879,0.05873894,0.670771139
7,-0.711019861,0.49090922,-0.224528299,0.812704899
8,-0.29577008,0.4644836,-0.06268016,0.148524359
9,-0.089736961,-0.026552559,0.095700701,-0.245074061
10,0.089378779,-0.32379088,-0.01953254,0.43046694
11,-0.124587882,-0.76617838,0.25024324,1.17551048
12,-0.746729662,-0.350282399,-0.032144339,0.931711099
13,-0.34882496,0.0607704,0.1380895,0.534051
14,-0.093311161,-0.36690598,0.30448304,0.484778159
15,-0.070414001,0.19003628,0.3231667,0.508244719
16,0.075615039,-0.258126399,0.50406378,1.0021171
17,-0.073965502,-0.64714426,0.016090959,0.902443239
18,-0.224061061,-0.6351646,0.05760032,0.89595378
19,0.222404739,-0.32819818,0.14038326,1.0850146
20,0.13320474,-0.43577024,0.46266908,0.941116438
21,-0.185369301,-0.00503396,0.67289516,1.23545656
22,0.201058679,-0.16051328,0.40893792,1.1285538
23,0.147591479,-0.14769184,0.63715466,1.420275979
24,0.118083799,-0.83618368,0.381429799,1.2737135
25,0.274886918,-1.46661798,0.179439539,1.4643433
26,0.31402318,-1.63788334,0.45356192,1.650438659
27,0.657829899,-1.27423006,0.669776119,1.695048819
28,0.850627359,-0.72808916,0.39950536,1.85035394
29,0.504273399,-0.617276859,0.75613832,1.583486959
30,-2.115658461,-3.17924878,-1.75595196,-1.1505761
31,-12.74859722,-12.72825422,-11.26803722,-16.25211084
32,-17.66305588,-17.6744137,-15.5414711,-22.63740002
33,-19.4782999,-19.53299498,-17.07222586,-24.99068186
34,-20.1967578,-20.69682026,-17.95295538,-26.03021406
35,-20.60406616,-21.7931453,-18.78302678,-27.02274276
36,-21.33915274,-22.3805861,-19.23796638,-27.82325702
37,-21.37785744,-22.6985315,-19.65120114,-28.44753328
38,-21.808253,-22.83530996,-19.88066202,-29.24408352
39,-22.19609082,-23.48398418,-19.768755,-29.55522696
40,-22.2996356,-23.59255092,-20.0427517,-30.01203502
41,-22.93913652,-23.62541718,-20.42108854,-30.14629218
42,-23.14626044,-24.23926162,-20.81847494,-30.44557636
43,-23.11299262,-24.55967634,-20.75423096,-30.7025655
44,-22.8178768,-24.73290824,-21.01372668,-31.05691846
45,-23.00591056,-24.9501472,-21.25673712,-31.30135594
46,-22.80339746,-25.018743,-21.45993032,-31.65831768
47,-23.30999312,-25.02130464,-21.80891362,-31.7654558
48,-23.82708172,-25.5422302,-21.47971832,-31.88123566
49,-23.32116418,-25.46113062,-21.96877874,-31.9196442
50,-23.24066368,-25.85566794,-21.81786312,-32.39094854
51,-23.28870338,-26.1590213,-22.12873658,-32.22454294
52,-23.33032624,-25.92120914,-21.98633298,-32.28604508
53,-23.44529292,-26.13748176,-22.0122991,-32.82076288
54,-23.6083124,-26.28069068,-21.98282122,-33.24063308
55,-23.5750845,-26.3209399,-22.22283346,-32.9765789
56,-23.75777552,-26.34706678,-22.60251786,-33.3703248
57,-24.02632354,-26.80601496,-22.7102641,-33.91433722
58,-24.10401334,-27.12908726,-22.85068368,-33.31441772
59,-23.9712949,-26.94702718,-22.74924018,-33.27064558
60,-22.77450268,-25.69093764,-21.82473914,-31.81502484
61,-11.63668846,-15.37081542,-11.70309052,-17.15662644
62,-5.18129496,-9.6916002,-6.26646662,-9.49783838
63,-3.69581904,-8.32342912,-5.09156654,-7.29267474
64,-3.341023181,-7.37336728,-4.31095316,-6.3363313
65,-2.874923662,-6.92838018,-3.83362926,-5.813076161
66,-1.945966301,-6.73457514,-3.54434496,-5.096084241
67,-1.473361,-6.197316659,-3.19309484,-4.949501761
68,-1.617470361,-5.98589584,-2.77023512,-4.66555948
69,-1.37120434,-6.4921386,-2.41247796,-4.237978861
70,-1.411401521,-6.22166694,-2.39164032,-3.63836116
71,-1.242299021,-5.3788284,-2.47954476,-3.491649821
72,-1.129653621,-4.86569768,-2.35743272,-3.540956741
73,-1.223226341,-4.751512101,-2.437789399,-2.9898833
74,-1.175761141,-4.969233119,-2.2217043,-2.8708285
75,-0.573682742,-5.209888641,-1.71692724,-2.700833741
76,-0.413250481,-5.155088619,-1.599487039,-2.59014066
77,-0.249674322,-5.17275248,-1.429783019,-2.113337841
78,-0.33906398,-5.10255248,-1.413769739,-1.96521792
79,-0.388935461,-5.31432936,-1.67671552,-1.880240141
80,-0.292738742,-5.288463859,-1.42326256,-2.098508301
81,-0.039462041,-4.905202039,-1.25124678,-2.2075183
82,0.257907979,-4.90224192,-1.51820112,-2.26137348
83,0.181097999,-5.06727994,-1.244951499,-2.014515121
84,-0.007385881,-4.950768879,-1.2788239,-1.641840201
85,-0.087073141,-5.07205954,-1.49088818,-1.520628201
86,0.261474878,-4.72886226,-1.2623824,-1.579689121
87,0.529954359,-4.37336434,-0.779703421,-1.9678413
88,0.520699679,-4.884426639,-0.90574426,-1.62799098
89,0.665604679,-5.013350961,-0.80104366,-1.33352568
90,-0.414409821,-7.66396126,-2.14655012,0.07021418
