Time[s],0,2,4,6
0,0,0,0,0
1,-30.94688404,-26.5612992,5.86070382,-30.41248863
2,-31.4145887,-35.3590296,13.79635438,-35.29537775
3,-46.17916736,-47.10895066,28.4211204,-29.01933953
4,-50.91653132,-52.79502694,27.05674504,-40.08321628
5,-36.95672146,-62.50307196,23.71971894,-37.96642765
6,-27.80658222,-47.70187344,21.09525092,-6.045732226
7,-8.9736596,-30.38732382,13.1216276,-9.751294651
8,-4.976694839,-37.74535976,19.74846868,-41.2343173
9,-0.19581722,-64.41109276,27.66550418,-56.419424
10,0.071798719,-87.63333292,30.0848419,-36.44435953
11,-12.5737044,-88.54124722,28.96166374,-10.7678369
12,-17.0998429,-69.295473,15.21924034,-6.190304302
13,-7.650434901,-60.22125706,15.03900204,-10.7703168
14,-6.100620121,-62.21527888,15.92678026,-15.0280882
15,5.490405621,-54.20772932,25.07029414,-6.329398426
16,-3.80681624,-80.14562298,23.19700178,0.713401474
17,-14.72075224,-114.1510688,10.96671012,0.906027825
18,-22.86355608,-98.47434442,13.85794112,-22.84069538
19,-4.543323461,-63.39429762,29.12066214,-16.5955119
20,10.28864184,-39.64907716,37.00438978,-7.160300951
21,11.62166916,-43.41193428,44.64344856,14.3450782
22,11.74479442,-50.86835508,39.16580382,18.85379265
23,0.43099734,-65.30749046,30.09219594,14.93674065
24,-15.4867135,-86.2500804,23.4658453,14.1213009
25,-4.5851849,-110.5029514,21.3049235,8.844283874
26,9.6220312,-112.2835731,40.71237382,9.365985049
27,25.7373985,-96.36120306,36.48017456,12.56064725
28,30.6173955,-75.50531528,28.76711872,24.81232058
29,8.90405954,-82.6166933,14.9074311,-10.93157138
30,-213.1297581,-282.5692055,-196.4151303,-326.2680519
31,-1004.164206,-1008.753592,-893.3967629,-1368.231326
32,-1252.295516,-1260.932581,-1103.579084,-1638.804065
33,-1319.188042,-1333.589645,-1161.490876,-1695.889188
34,-1345.054397,-1364.009741,-1186.495649,-1718.246619
35,-1360.736922,-1382.829095,-1200.544917,-1734.843116
36,-1369.892727,-1394.415883,-1212.791871,-1745.351007
37,-1377.327661,-1405.94528,-1220.88229,-1748.588333
38,-1382.691687,-1415.92285,-1228.604925,-1757.528448
39,-1389.039911,-1421.982086,-1231.284271,-1759.582838
40,-1395.416277,-1427.211859,-1239.77469,-1762.185919
41,-1398.336964,-1434.955088,-1241.359643,-1767.894578
42,-1399.513788,-1436.622074,-1246.199577,-1774.289518
43,-1402.183046,-1444.193674,-1248.837914,-1772.460719
44,-1405.223251,-1444.895093,-1253.994682,-1776.806619
45,-1406.130541,-1451.249677,-1258.992628,-1776.740598
46,-1407.307916,-1451.647003,-1258.90457,-1780.748365
47,-1408.065312,-1456.267522,-1262.130183,-1781.380851
48,-1409.606254,-1460.181838,-1263.803891,-1786.013946
49,-1411.218835,-1460.077536,-1267.751947,-1786.43376
50,-1411.735225,-1463.464314,-1267.542772,-1786.27567
51,-1413.934871,-1463.387778,-1270.132105,-1787.617458
52,-1414.898697,-1466.49145,-1272.272554,-1789.939199
53,-1413.487874,-1468.111062,-1272.825652,-1790.614392
54,-1415.614034,-1468.447473,-1274.673346,-1789.304373
55,-1415.603354,-1471.786849,-1276.208034,-1790.969664
56,-1416.321171,-1473.20371,-1277.870331,-1789.411655
57,-1417.121957,-1473.28702,-1279.403668,-1792.431978
58,-1416.333706,-1474.205999,-1281.479635,-1793.2432
59,-1411.336832,-1469.658724,-1277.785478,-1782.654071
60,-1304.280131,-1330.622567,-1177.071158,-1595.554611
61,-370.8751881,-512.5666382,-342.8234091,-434.161036
62,-116.9156206,-256.9869144,-122.3242499,-133.2825537
63,-53.6670681,-186.4958703,-71.88617442,-58.35777528
64,-32.40301282,-167.6532581,-58.46930052,-45.1310748
65,-25.993966,-141.9752331,-53.67306954,-44.27613883
66,-20.48033396,-127.648113,-63.06576748,-37.0015418
67,-8.6684399,-122.9444616,-55.57172618,-35.85127275
68,0.43480306,-129.7126963,-31.24425476,-36.86187805
69,11.55243724,-154.2498939,-19.42757962,-19.6911091
70,16.09364998,-146.9573707,-33.22474088,-7.990921277
71,11.56149252,-114.365156,-27.3745871,-8.567094576
72,7.200513279,-79.99604702,-29.64799924,-7.121008975
73,2.29203624,-71.4894509,-22.77416692,-0.86827675
74,3.515548079,-76.21938142,-7.423521459,10.02938535
75,-5.385559539,-84.42908624,1.13831672,10.94111317
76,4.07857312,-99.95328572,-2.0321651,21.0666138
77,18.20465458,-107.8031606,-4.65479556,25.79337667
78,21.52708028,-112.4424227,-12.4957077,28.34214872
79,27.31270158,-110.9410784,-27.22651806,26.12796493
80,31.32718152,-96.49168206,-32.45713176,13.47045175
81,33.34709986,-86.52765522,-23.31285404,-18.33230523
82,25.69883058,-82.3300187,-16.19983506,-23.49555705
83,8.20806786,-82.62990238,-9.61251092,-3.240031825
84,16.48244898,-71.72856528,-25.83575816,4.460803725
85,27.13624804,-67.03765536,-29.2248928,3.89919635
86,33.87734818,-55.6255382,-23.45929362,-2.2063189
87,32.96372584,-45.53894118,-6.46699866,-17.88777093
88,38.07361272,-58.0059766,-15.58507806,0.188019224
89,28.9968153,-56.16449556,-25.50551978,11.3543585
90,34.14234164,-190.4091631,-109.778096,114.5431475
