Time[s],0,2,4,6
0,0,0,0,0
1,-0.22709344,-0.59091508,-0.80831596,-0.46622444
2,-0.257941539,-0.869125461,-0.634061959,-0.819450739
3,-1.35187848,-1.41499074,-0.44571614,0.116669761
4,-1.44461762,-2.176578701,-0.24461958,-0.12847152
5,-0.933440919,-2.287320822,-0.23873308,-0.587720359
6,-0.831232259,-1.49338094,-0.59913406,0.069881941
7,-0.491634579,-1.120630541,-0.85731786,0.40001478
8,-0.287853339,-1.261573,-0.6476852,-0.6639094
9,0.055779381,-2.188181041,-0.4687872,-0.79484394
10,0.067821722,-3.194142421,-0.27029914,0.05926052
11,-0.591818919,-2.84779338,-0.266958,0.85105684
12,-0.7052324,-2.192119162,-0.092755081,1.100907261
13,-0.524745979,-2.332925241,-0.25035462,0.771639841
14,-0.486805599,-2.3581723,-0.22038112,0.577231281
15,-0.52031512,-2.438299541,0.27014306,0.92204112
16,-0.821421818,-3.02063804,0.319224661,1.632790601
17,-0.586732499,-4.234675621,-0.341224901,1.653361981
18,-1.466481698,-3.93900894,-0.55333252,1.380846
19,-0.64894352,-2.882985561,0.22909456,1.49060424
20,-0.305937178,-2.277716141,0.52712374,1.78462362
21,-0.165016079,-1.902326842,0.69590618,2.4267972
22,-0.536065079,-2.804270921,0.426302079,2.551458281
23,-1.025300419,-3.544517221,0.37562692,2.15603372
24,-1.260658018,-4.048976761,0.05747548,2.81391336
25,-1.250731999,-5.071163381,0.48738396,2.3950648
26,-0.779770699,-5.080776601,1.046931361,2.635586041
27,-0.52395426,-4.193882981,0.82176218,2.67584926
28,-0.519651479,-3.497559101,0.7639103,2.99103594
29,-0.733328779,-4.052269101,0.17495786,2.309963681
30,-7.397838319,-9.603068981,-6.199572521,-7.1244449
31,-33.0145021,-33.31555666,-28.33268634,-41.42252646
32,-43.5395697,-43.0908382,-36.85960146,-53.5162098
33,-45.95331006,-46.27629052,-40.02284164,-57.17866794
34,-47.40051664,-48.43545412,-41.27600756,-59.1513258
35,-48.71676244,-49.3038997,-42.2846969,-60.75330462
36,-49.5827473,-50.8277444,-43.28294268,-61.91160614
37,-49.670371,-51.30562416,-43.49013008,-63.1935877
38,-49.82686274,-51.87299038,-44.75578384,-63.62888098
39,-50.137507,-52.60520172,-45.19897094,-64.79125544
40,-50.36335698,-53.18048292,-45.27292192,-65.17107576
41,-50.31588268,-53.68305992,-45.55923562,-65.67396198
42,-50.60371032,-53.7617326,-45.70280072,-66.06039802
43,-50.93435074,-53.92005874,-45.95516118,-67.0600013
44,-50.60371056,-54.39268362,-46.22477878,-67.37112
45,-50.3983612,-54.65565692,-46.40353884,-67.48340328
46,-50.42354472,-54.73975604,-46.98118238,-67.70309504
47,-50.55214304,-55.00707064,-47.03549952,-68.24586882
48,-50.51510218,-55.27815866,-47.32045264,-68.68204886
49,-49.9463476,-55.31053188,-47.39954848,-68.74317138
50,-49.99031402,-55.41316184,-47.59064642,-69.70398724
51,-50.03603804,-55.20989778,-47.92819656,-69.73127586
52,-50.01756636,-55.25500242,-47.89357478,-70.11415002
53,-50.00090834,-55.64639216,-48.2943169,-70.20992482
54,-49.87698364,-55.59532372,-48.19897952,-70.52444754
55,-49.70720852,-55.98162646,-48.19831896,-70.5763503
56,-49.30460812,-55.79605724,-48.6534503,-71.03536954
57,-49.37828136,-55.86093476,-48.2882307,-70.81302534
58,-49.0136018,-55.54215474,-48.1961924,-71.32487498
59,-48.64196546,-55.85019908,-48.53460308,-71.59363426
60,-44.71980772,-51.19427262,-45.28831868,-65.1730328
61,-17.66160194,-26.37173556,-21.07910224,-30.23896064
62,-4.923124219,-14.08935878,-9.445172681,-14.443741
63,-2.307251679,-11.33199404,-7.28214482,-10.44677558
64,-0.986304099,-10.24306398,-6.033221541,-9.197993059
65,-0.490857699,-9.598231321,-5.87947666,-8.45666676
66,0.367121901,-8.779526481,-6.05106898,-7.900258739
67,0.842208762,-8.290597641,-5.250779121,-7.11014322
68,1.299484482,-8.314580981,-4.05353986,-6.449656439
69,1.791537901,-8.739242661,-3.2830833,-5.6695182
70,1.51849886,-8.314673481,-3.41165524,-5.1419363
71,1.6637398,-7.266703621,-3.4040644,-5.09693048
72,1.58126746,-6.443556901,-3.569471601,-4.480077039
73,1.51571218,-6.318268801,-3.1297416,-4.22450504
74,1.744869701,-6.450733241,-2.86680226,-3.857764979
75,1.6196201,-6.382928501,-2.50256504,-3.883038419
76,1.57959724,-6.889022641,-1.78175594,-3.473261939
77,1.808036481,-6.949810921,-1.6517138,-2.313935139
78,1.995140541,-7.170635721,-2.000912179,-1.77619708
79,2.596673001,-7.393565981,-2.411979759,-1.854074879
80,2.81951208,-6.921230781,-2.6829422,-2.144222299
81,2.537717501,-6.3450346,-2.526674601,-2.8749711
82,2.34660114,-6.07982086,-2.06431276,-2.70242606
83,2.05705806,-6.482213601,-1.69798212,-2.340930599
84,1.878089401,-6.1109588,-2.19884618,-1.922532939
85,1.870427641,-5.941782741,-2.444517,-1.747256339
86,2.229331361,-5.960892141,-1.77613798,-2.01565118
87,2.754754361,-5.558884662,-1.467911381,-1.8445676
88,2.810991741,-5.583092941,-1.486574999,-1.51596282
89,2.235928421,-5.664706661,-1.530405101,-1.22158854
90,1.796466101,-5.154941461,-1.35220372,-1.216894459
