Time[s],0,2,4,6
0,0,0,0,0
1,18.5462554,-8.942314962,13.48028056,39.15492427
2,22.6759551,-11.90942466,18.79520814,39.44972142
3,15.12568936,-21.02793154,27.82157958,46.3791877
4,12.0088238,-23.75742252,29.3348122,49.98693555
5,17.42352528,-31.7801216,26.12608588,49.92468007
6,23.35084392,-26.16438502,24.93926078,49.19132412
7,35.285089,-12.46845238,22.24367426,46.57115472
8,37.02321382,-11.01284124,23.22336044,30.1605221
9,41.46795538,-29.6622832,27.41084678,19.50201422
10,43.39193652,-46.09522246,30.41009226,30.4691679
11,35.34866924,-46.8205849,31.33944236,47.48980587
12,32.62094386,-37.04435476,24.1147203,51.1943901
13,37.88333768,-31.36810492,23.2450339,44.90712938
14,39.16819808,-29.12701932,22.72170134,42.67491512
15,45.9838852,-24.45853462,28.60630406,44.12978357
16,41.66509614,-36.00849156,29.23350982,52.97161995
17,37.1200089,-61.53299828,20.95071188,51.81412597
18,29.26117226,-55.6012287,20.48581526,44.24144182
19,39.51720248,-33.84340948,30.14770954,51.51851168
20,49.64332662,-17.04267968,36.20288876,55.38934787
21,49.56987644,-16.09861314,41.09257902,64.55639817
22,52.53856742,-21.5351586,39.1124996,65.8082751
23,45.92697798,-29.4889696,33.67181496,64.83885782
24,38.33947964,-40.83968412,29.03925582,67.21811343
25,42.17502342,-58.8301433,27.30303424,67.11707632
26,50.84335986,-62.31571172,38.03321354,66.34954987
27,58.44420456,-54.437625,39.40915476,70.30309127
28,62.02074364,-36.84501632,34.09718758,74.90988197
29,57.75861298,-37.39169956,30.76297018,67.36433845
30,-22.56755606,-119.7703693,-51.1026028,-44.18027973
31,-498.7526977,-613.2963367,-482.5270316,-711.361088
32,-694.9807043,-844.7589365,-653.8582815,-947.0887857
33,-749.6857615,-917.2372643,-702.9677335,-1004.638629
34,-769.6988996,-946.0041005,-722.9486121,-1027.572572
35,-780.8148364,-962.0038266,-734.8433958,-1041.282468
36,-788.971961,-972.7444284,-742.4139486,-1053.775553
37,-793.0636905,-983.1639914,-749.6459476,-1059.915482
38,-796.9115712,-990.3873186,-756.7927943,-1066.362844
39,-801.7770888,-995.9360538,-760.4996368,-1074.167296
40,-804.9304045,-1000.332747,-764.3512726,-1078.569881
41,-806.9493284,-1004.429827,-767.7105642,-1080.439931
42,-808.7039266,-1010.361978,-770.5414605,-1088.936981
43,-809.9763489,-1010.687795,-772.3962555,-1089.435599
44,-812.0007005,-1017.644659,-774.960429,-1093.803837
45,-812.7808878,-1017.500001,-776.90644,-1096.274438
46,-813.6848071,-1019.947475,-779.65958,-1100.562718
47,-814.0481283,-1023.226406,-781.847851,-1102.856261
48,-814.0447899,-1025.91626,-783.843165,-1105.435282
49,-815.5903381,-1026.970061,-784.3133851,-1107.211388
50,-815.8948477,-1027.700194,-786.1992499,-1107.983827
51,-816.4308633,-1029.009489,-787.3853361,-1110.848213
52,-816.4075648,-1030.407812,-787.5097345,-1116.886588
53,-817.1165697,-1032.385553,-790.5569686,-1116.065582
54,-816.6186418,-1032.538017,-791.2445151,-1117.412796
55,-816.8606877,-1035.494879,-793.4640519,-1118.898788
56,-817.3276996,-1036.735942,-791.9521516,-1118.943957
57,-817.3867515,-1036.392961,-794.4777523,-1119.983063
58,-815.970323,-1037.26585,-796.3753073,-1123.460037
59,-816.0951877,-1037.266141,-797.7165618,-1125.631378
60,-769.3792239,-976.0701344,-751.1725594,-1047.377111
61,-265.3207086,-451.2161394,-289.8772366,-368.7244216
62,-30.9559839,-182.8365573,-76.06780676,-76.90738538
63,17.24360386,-121.6564374,-35.32130388,-19.54287773
64,31.64642148,-102.7509366,-22.76362612,-6.881318101
65,38.66676562,-86.60880552,-17.71150498,-1.218776526
66,41.39085176,-73.62770022,-22.08964252,2.398539625
67,49.33613178,-68.96946258,-19.04566154,7.234370924
68,55.30792614,-70.81320598,-5.86902724,10.8342671
69,63.17849074,-83.94164124,4.378614999,21.14489445
70,66.67605778,-85.6008776,0.563063399,26.2849312
71,64.42939556,-66.43871764,0.171860539,28.47729827
72,62.14402758,-44.07692268,0.444129301,30.25352285
73,60.92172672,-34.66286342,4.02399008,35.4490684
74,61.49604292,-35.77207508,12.50540574,42.30971312
75,58.0654764,-38.79895226,18.79253912,36.94660717
76,59.94426308,-47.3209756,18.16426184,45.2269199
77,68.27993082,-55.13447948,16.30917852,56.6321178
78,70.90062454,-59.24952686,13.22475884,60.34842735
79,75.16145562,-58.18981932,5.71089364,61.74652762
80,79.81889794,-49.39996372,1.6013057,61.24342455
81,80.28083146,-41.56515014,6.545155241,60.5605315
82,77.616885,-37.87820984,10.80696624,59.12442092
83,68.9636883,-37.93940838,15.6957795,59.10803935
84,70.66554596,-32.27457642,8.63210194,52.07095247
85,77.00192702,-28.87945962,4.8239083,57.44724802
86,80.58050284,-21.22308242,7.230384119,59.90277202
87,81.99247854,-14.67923894,15.53921912,46.1474811
88,83.80069546,-21.28096136,15.1459406,52.56807607
89,80.5145856,-19.59478838,7.491007499,60.44516872
90,99.1714383,-41.47852394,32.74691324,57.0380039
