Time[s],0,2,4,6
0,0,0,0,0
1,-2.385863762,-3.474753875,4.067787021,2.97193112
2,-1.879312922,-3.982706051,7.92480486,4.380605881
3,-5.592510501,-9.093518901,13.0038525,6.51486276
4,-7.213253461,-6.371448576,12.7957509,1.775180781
5,-2.69717484,-0.318249825,10.90483776,2.418830701
6,0.93416992,-0.716420376,10.69729316,8.27340432
7,7.759567679,-1.970864152,8.329611181,9.18198006
8,8.803301959,-2.757773551,10.61342304,1.280149261
9,11.54060492,-7.75411405,13.40825458,-1.497714459
10,11.34091636,-11.86971275,14.66777358,5.565878541
11,7.78897146,-13.79842608,13.43225674,15.43959088
12,5.646016879,-10.8999092,10.70911068,13.16790592
13,9.360589219,-8.076563826,9.57335702,11.76284772
14,9.651333059,-6.736063776,10.61066496,10.56841078
15,13.65481566,-7.641306926,13.64843,12.84817088
16,11.42467122,-16.13268118,12.76713132,16.70223678
17,8.420577539,-29.99069718,8.594873641,15.79633866
18,5.14605658,-24.38146588,10.7889741,12.09121692
19,12.83615702,-9.927323451,15.76453588,15.92610722
20,17.51920702,-3.937138226,19.34576496,18.57713558
21,17.8985497,-5.316899501,21.41986796,24.00927824
22,18.45048542,-10.69133075,19.62622198,25.47023568
23,14.80089458,-16.61443475,15.949944,25.2501707
24,10.52148474,-26.1478585,14.85525378,26.69141928
25,14.40675522,-36.98139468,14.83608626,26.4291671
26,19.27733402,-36.4792656,21.8538476,27.17900828
27,23.93935596,-23.17431928,20.23667872,29.4856226
28,26.68701238,-15.54119255,17.95384658,31.04838176
29,17.31342784,-21.0821557,11.8702926,22.01262996
30,-66.64800082,-107.5924112,-65.83585454,-90.62524226
31,-355.2840196,-402.3879776,-326.3807144,-491.6398407
32,-447.4255115,-503.2395232,-408.1594597,-600.6856709
33,-472.1456868,-536.4401713,-432.2088573,-628.8470727
34,-483.3320953,-550.3344482,-443.2916703,-640.4716895
35,-489.695035,-558.9324248,-449.6212609,-649.317548
36,-494.2287225,-565.5472229,-454.5528423,-656.77185
37,-496.9549557,-571.855918,-459.1271751,-662.2457092
38,-500.7385181,-575.8236691,-462.4784699,-665.7424756
39,-501.0042675,-580.5749099,-464.7189262,-670.5146889
40,-503.1371757,-584.052526,-466.9011203,-673.7790846
41,-504.8054881,-587.8204312,-468.6092944,-677.2096246
42,-505.9630626,-588.930174,-471.7226049,-680.7026362
43,-506.4822803,-591.9933754,-472.9562333,-682.0660016
44,-507.8694607,-592.4862476,-474.491324,-685.0155999
45,-508.8288276,-595.2480545,-476.1091588,-687.4485007
46,-508.1523921,-596.1907815,-476.4965192,-690.4611605
47,-509.5864742,-597.9734307,-478.7356407,-692.6722932
48,-509.0696811,-599.874905,-480.1238798,-693.1274817
49,-510.0205497,-600.294381,-481.2674362,-696.4625393
50,-510.685951,-601.2275409,-482.36564,-698.5014228
51,-510.3715235,-602.2129915,-483.6632583,-698.9403855
52,-511.0344094,-603.7676064,-483.4817358,-701.814362
53,-509.8287971,-604.527617,-484.2724253,-702.5743058
54,-512.0543468,-605.8750596,-486.1531371,-702.4584778
55,-510.4660208,-608.0465455,-486.4472101,-704.4870462
56,-511.2536354,-608.1741088,-487.997211,-705.6706485
57,-510.7320244,-607.9542481,-489.4205922,-707.516419
58,-511.295618,-608.5888009,-489.7825929,-709.0594801
59,-508.7594055,-606.2615703,-488.2996246,-707.3225732
60,-463.0258318,-539.0441522,-445.8816786,-636.1072269
61,-108.1380883,-194.637385,-124.2107083,-177.7830084
62,-19.88468642,-100.5501124,-43.91292162,-67.21338098
63,1.808507919,-76.8981422,-26.50890798,-40.06317486
64,9.581790279,-67.08187585,-21.01559968,-33.08571112
65,11.4680899,-57.20528723,-17.95655996,-29.4033553
66,13.82387126,-50.91661667,-21.31608166,-26.18251018
67,18.97226938,-50.93101948,-17.90461252,-24.1512592
68,22.3675975,-55.6075184,-8.45029012,-21.17250272
69,26.72110062,-64.72496835,-3.567538259,-15.44646456
70,28.31610972,-55.2638896,-7.8210719,-9.94228168
71,26.72278516,-42.56938225,-6.331187499,-10.00793084
72,26.070807,-31.26415803,-6.45735122,-8.82307862
73,24.96074478,-27.30358583,-3.696845079,-4.444652819
74,26.68076854,-30.47539523,1.984753101,-1.085624419
75,23.65316534,-34.0675403,4.790274981,-3.737478719
76,26.80236216,-39.21976775,4.35299698,4.4697241
77,31.32107818,-43.39257708,3.851951262,8.55321142
78,33.2093025,-44.02700248,1.70374226,11.45194882
79,35.5938351,-41.79961153,-4.112473859,10.96372048
80,37.4501816,-36.7408307,-5.349685339,8.862268861
81,38.44285806,-35.73567278,-1.38772098,0.99620956
82,36.88192428,-33.43364645,1.614307621,0.90653838
83,31.34900092,-36.34820405,4.110600082,7.220264301
84,34.05849744,-30.83972433,-0.86597828,9.84975646
85,38.7568086,-27.46761088,-1.515977278,10.29493128
86,39.88138876,-21.11670068,1.144508121,7.942590621
87,40.3840773,-17.4285416,5.796726081,4.92447316
88,42.0853679,-23.2093265,3.429160681,10.6337484
89,39.56816918,-21.70778158,0.416643321,14.35619236
90,-14.79686312,-2.055307176,43.53883832,93.82011544
