Time[s],0,2,4,6
0,0,0,0,0
1,1.87583955,-21.92402922,-2.008731939,18.89819724
2,12.86199603,-26.49350246,5.832227661,19.97511684
3,4.773843276,-40.18950096,20.0030142,26.46615496
4,9.104999101,-44.69212476,18.07793662,13.93393694
5,11.49896218,-53.73627932,13.3403454,9.6077994
6,9.503510901,-37.66682278,11.18882216,25.0543631
7,28.03397663,-22.84109988,3.843450161,25.86808596
8,34.75472533,-28.6853622,9.213691621,5.4353869
9,38.76628835,-56.49927892,17.72835894,-4.34228996
10,36.2990961,-74.63391382,19.52726958,13.00126898
11,32.75397988,-77.16137802,15.54510666,35.9676687
12,27.9691455,-59.72051178,7.188060061,34.70319826
13,33.16141747,-52.44198756,6.828936781,30.97250896
14,35.45737645,-53.63611532,7.003463321,23.18825928
15,37.41377623,-45.60061104,15.6512811,28.30999384
16,24.23196393,-68.62944778,11.61999632,35.47032022
17,13.2945139,-102.8856977,0.209733801,33.85815342
18,11.9716917,-86.65761264,3.355529141,23.44203996
19,33.12392285,-53.5771371,18.9836628,31.40856332
20,40.47345818,-33.91847632,26.41331,38.20420376
21,38.67644378,-35.2246192,30.75744048,52.4411648
22,42.2474784,-44.87280008,26.42252192,53.501194
23,49.6520346,-57.31439764,18.10577564,53.81253132
24,43.90662005,-76.06955384,10.5436021,58.32274986
25,38.60162858,-99.71202506,10.8417252,54.01596318
26,47.86034733,-102.3268399,28.7278234,54.71646244
27,55.72466513,-82.7321753,25.13271238,60.00474756
28,60.69406153,-64.3621963,18.31037282,65.91893246
29,32.74417733,-74.68150172,3.710541961,37.92870158
30,-187.9307693,-266.0343804,-198.292592,-264.6906883
31,-889.0061322,-935.4302256,-830.6902186,-1210.691417
32,-1109.723061,-1158.900919,-1017.128396,-1447.949193
33,-1168.609986,-1224.98073,-1067.377958,-1499.643368
34,-1193.846552,-1251.019003,-1090.288213,-1520.778751
35,-1209.239357,-1269.257176,-1102.180622,-1532.926702
36,-1220.318504,-1281.055201,-1112.878161,-1541.741837
37,-1228.201282,-1291.00047,-1118.925721,-1549.169654
38,-1234.871066,-1298.982658,-1126.642447,-1552.283621
39,-1237.540182,-1307.48752,-1131.348935,-1559.279632
40,-1240.80431,-1309.561408,-1135.719327,-1561.751009
41,-1248.885645,-1314.978309,-1141.777614,-1565.932359
42,-1248.319502,-1319.797911,-1143.569454,-1568.280688
43,-1251.187617,-1321.227925,-1147.134106,-1572.773413
44,-1253.469705,-1326.890888,-1149.069249,-1577.227853
45,-1255.476109,-1327.92203,-1152.104701,-1577.537906
46,-1255.65086,-1331.585906,-1153.531666,-1580.549298
47,-1258.237438,-1334.966083,-1157.280415,-1581.406503
48,-1259.812686,-1337.63128,-1158.279583,-1580.139279
49,-1259.9697,-1338.397442,-1161.475411,-1583.091403
50,-1262.327622,-1340.48706,-1161.636935,-1585.238656
51,-1263.592403,-1341.750173,-1162.625703,-1585.070342
52,-1264.131969,-1342.396036,-1164.08079,-1588.975578
53,-1262.411512,-1346.724549,-1167.217216,-1587.955325
54,-1264.320542,-1345.891174,-1167.484632,-1587.235543
55,-1264.795107,-1347.493418,-1167.787235,-1589.675987
56,-1266.471094,-1349.001253,-1170.219204,-1588.482384
57,-1265.509785,-1348.744311,-1172.255206,-1590.363725
58,-1265.635489,-1349.75934,-1174.640271,-1591.459313
59,-1262.540243,-1345.456921,-1169.651415,-1581.828
60,-1163.564341,-1219.163123,-1067.969009,-1407.030415
61,-283.9522742,-451.9912652,-309.3629225,-342.9283217
62,-62.03197177,-221.1273451,-114.3253188,-76.66492312
63,-7.710129274,-161.2565112,-67.92529672,-15.14454068
64,10.59121488,-144.7975885,-58.27524206,-1.19085178
65,20.0334184,-123.1009623,-52.63607922,1.90603794
66,23.1141037,-109.9953759,-61.78130398,8.63519164
67,30.73472397,-107.0444235,-54.69506596,12.23900134
68,40.69876383,-111.2939569,-32.89318636,14.52683738
69,50.59530108,-134.0047923,-22.23915974,25.28354412
70,54.20627725,-127.369831,-32.90607598,37.00921204
71,47.29717923,-95.24200112,-30.04657236,31.28976654
72,48.34986223,-66.57420262,-31.48577438,34.10914914
73,45.13560787,-59.0829082,-26.17755614,40.31183938
74,45.18036123,-63.8855814,-11.4536202,47.49904374
75,32.6008979,-69.35693458,-5.058697379,39.92942534
76,38.46038715,-84.37708304,-7.83267526,54.45046516
77,48.67758983,-92.47318534,-9.616600139,67.45951504
78,56.15068137,-98.88348588,-15.74406768,72.37814626
79,67.19232443,-95.8523101,-30.03735298,71.4956696
80,69.8520718,-81.83107274,-37.21307322,59.06026612
81,69.40554505,-75.43788706,-26.3423023,38.31083674
82,64.24631395,-66.99071366,-20.00150416,31.80180808
83,54.34633258,-72.35625162,-15.56264352,46.24848824
84,62.64853035,-58.87266282,-28.24920576,49.81347678
85,71.4536786,-56.65206722,-34.52787906,51.96401202
86,76.31681378,-45.89440354,-27.7960748,46.44047234
87,69.22945723,-38.55317148,-14.292231,37.98619032
88,70.45361093,-48.08912556,-21.15205336,50.71925388
89,64.2320133,-43.3261632,-30.14614346,57.48030354
90,248.5121413,-48.20576832,-196.202411,39.71976812
