Time[s],0,2,4,6
0,0,0,0,0
1,6.389028499,-2.548122239,2.309499667,-4.778571561
2,6.581183224,-3.24705396,2.417103834,-4.979395002
3,3.905742749,-5.93472534,4.5223752,-3.8734942
4,3.980589675,-6.5118088,5.477293401,-4.98481712
5,6.377781125,-8.66829842,4.639886234,-5.56328378
6,8.559612724,-5.84793766,3.714481401,-2.640130261
7,11.75220205,-2.736517199,4.202625301,-1.765093801
8,12.52066315,-2.587908599,4.545550934,-4.393235781
9,13.71056165,-6.862369579,3.810860034,-5.776484701
10,14.34633395,-11.47021542,2.659040034,-3.441276721
11,12.80123405,-11.66417996,3.096571567,0.322875799
12,12.86288682,-9.07643834,2.255278867,0.941084719
13,14.21592957,-7.32270804,2.193801967,0.132929599
14,13.91232955,-7.35741852,4.213609134,0.934392878
15,17.68587455,-5.90219136,6.608012167,0.792069159
16,17.91253317,-9.22604026,7.3990687,2.304618359
17,16.421034,-15.81532786,4.991744333,2.540534239
18,15.3579602,-13.68861706,3.900137867,1.531557539
19,17.07550452,-7.9201588,6.346238634,1.6461968
20,19.3915537,-3.69065828,8.174903634,3.532122058
21,19.18510625,-3.631474578,9.481733799,6.03175522
22,20.8907121,-4.405624719,10.13391367,6.481871279
23,19.11570743,-7.358776981,9.2142903,7.256830499
24,17.31506112,-10.61112172,5.641511401,7.569174839
25,18.9328348,-14.67928182,4.400984133,7.8960922
26,21.31926547,-14.97409666,8.140543466,8.125605359
27,23.81104905,-12.5222977,8.638830633,8.806967859
28,25.0297394,-8.625361139,7.481813334,10.42169858
29,23.03501675,-8.21892212,6.395314266,8.197840379
30,-0.788153626,-30.81088806,-17.02321163,-21.8889247
31,-137.9620764,-160.7480206,-128.3713909,-196.241659
32,-187.6140032,-215.6168195,-172.7334881,-256.5964929
33,-200.7597829,-233.106878,-186.7163157,-272.8989007
34,-205.9872796,-240.638239,-192.8461129,-280.0946887
35,-209.3023735,-245.203835,-196.1111972,-285.5544141
36,-211.6599842,-248.8297924,-199.4502983,-289.7261421
37,-213.4843682,-251.6243515,-202.1509936,-293.4582758
38,-214.5634114,-254.1479034,-204.4121944,-296.5747717
39,-215.0203,-256.8062445,-205.5013729,-299.1602239
40,-216.0205402,-258.3178115,-207.1978868,-301.3312503
41,-216.7536334,-259.8139565,-208.1588402,-304.2516504
42,-217.4377705,-261.7400013,-210.2113766,-306.0244219
43,-217.7379971,-262.4208516,-210.9213688,-308.4609932
44,-218.3941233,-264.1053123,-212.4831724,-310.1600652
45,-218.2692062,-265.3447716,-212.8640587,-311.7388453
46,-219.2495771,-266.387812,-213.8452125,-313.0572252
47,-218.9503121,-266.8212174,-214.4786036,-314.7303831
48,-219.6004727,-267.6194772,-215.4436986,-316.3951372
49,-219.9810165,-268.3623829,-216.257424,-317.9940446
50,-220.0089534,-269.4886161,-216.8381655,-319.1335515
51,-220.1524311,-270.0057294,-217.749247,-320.3279287
52,-219.8681602,-270.9026045,-218.2528947,-321.2728209
53,-219.4351023,-271.8822668,-218.4992885,-323.0383749
54,-220.165605,-272.9457931,-219.312009,-323.6799515
55,-220.4188203,-273.0322356,-219.4709182,-325.2752245
56,-219.9357286,-273.9194823,-220.384478,-326.2907088
57,-220.909635,-274.4113791,-220.6052335,-327.4080253
58,-220.3170037,-274.2645802,-221.0297386,-328.0908303
59,-220.1035848,-274.4500219,-221.7162637,-329.4355452
60,-205.5556143,-257.9863285,-207.4005271,-308.5700048
61,-66.267886,-121.0057818,-85.3660867,-133.3567025
62,-4.308845626,-57.3274964,-31.63951453,-59.15597182
63,8.651291775,-42.80571676,-20.88063697,-42.4850545
64,13.3122986,-37.67364314,-17.6320428,-37.8612426
65,14.95631707,-33.46390002,-15.80267297,-34.24710012
66,17.13766665,-30.01302822,-17.682655,-31.7513723
67,20.56108443,-27.76704606,-14.79687077,-29.91134146
68,22.71435435,-28.27929228,-10.15805123,-27.46452238
69,24.77559147,-31.72296614,-8.371164399,-24.69664264
70,25.36168033,-31.09930192,-9.104194899,-21.70517254
71,26.09219555,-25.47981486,-8.743961968,-20.92865658
72,25.27930305,-19.68710058,-8.766006933,-19.87583676
73,25.1832205,-17.30071302,-8.110811366,-17.81272736
74,25.48875142,-17.38572668,-5.715445567,-15.91757294
75,24.8406485,-18.29886694,-3.291820733,-16.40371682
76,25.52763727,-20.25145018,-1.245682099,-13.89662744
77,28.69141045,-22.15223616,-0.2497152,-10.0817764
78,30.35522622,-22.73160402,-3.508890965,-9.01066178
79,32.05212382,-22.54736652,-7.1290448,-8.56356748
80,33.28053697,-20.2143327,-8.633170966,-9.026951421
81,33.75937107,-17.61081524,-7.496629233,-11.70523078
82,33.23548067,-16.57291358,-5.219857999,-12.04596248
83,31.02188625,-16.89949282,-3.1607951,-10.25722066
84,31.74949482,-15.26105802,-2.224207,-8.27900344
85,34.18783882,-13.98268854,-2.949558366,-7.076384841
86,36.79110375,-12.78570308,-1.305635999,-7.60271046
87,35.91715453,-10.65241346,2.467180567,-9.313684481
88,36.88648522,-12.0344579,0.555545001,-6.661823141
89,37.39025375,-11.82364248,-4.236375066,-4.729428241
90,7.530407324,-10.51365852,36.63153147,-9.009803681
