Time[s],0,2,4,6
0,0,0,0,0
1,-2.338373301,-8.967749901,7.24981664,22.80543496
2,2.7864972,-25.7481124,9.897929841,23.71928192
3,1.836583001,-39.67033353,19.64297324,30.68491336
4,-7.71306415,-41.91735133,19.42742944,22.39392854
5,-2.002113875,-48.09924853,17.38833948,18.86587772
6,8.230223875,-30.55348543,15.76104772,28.0105501
7,11.99193987,-11.08676007,10.67916864,29.8362013
8,11.7295104,-11.4808535,13.81286076,20.03448958
9,13.62577725,-26.4002498,18.77519462,11.84182828
10,17.810226,-48.04564103,19.54027168,19.94380512
11,11.58756027,-50.0524925,20.18520806,34.08387414
12,6.530124475,-39.25147113,13.90004858,33.83664248
13,11.70237425,-37.76949733,12.63222856,30.824476
14,11.19808643,-39.10361407,12.9177478,25.34148552
15,17.78250458,-29.46567277,17.67705844,30.16969704
16,13.4688729,-39.1223135,18.0747617,34.85872444
17,7.213127526,-60.28182803,11.28986596,34.3795315
18,1.644768175,-57.44441447,9.982876281,27.10086268
19,13.0957188,-34.7978255,18.87379914,31.03202998
20,21.66442975,-12.44585977,23.92153794,35.6154256
21,24.2296306,-9.106783335,28.42995004,43.6600478
22,27.02204515,-19.72187793,24.77639108,43.9553047
23,19.72929078,-28.85786817,21.54080114,45.81680028
24,11.01927323,-42.83962127,17.76552284,47.59692664
25,14.18627155,-67.54261903,15.42081528,45.92358236
26,21.1199215,-75.6909084,24.55013854,45.73138488
27,27.9840093,-57.47673513,24.64904826,49.05162042
28,31.31691093,-39.33479583,21.38338264,51.21007754
29,23.51945833,-30.51163933,16.76569138,44.45619228
30,-69.32038428,-99.97109467,-67.9907791,-80.23636846
31,-477.4632846,-495.0386605,-435.8938736,-636.7946691
32,-641.1154068,-652.3315113,-577.7314348,-827.7144343
33,-686.569631,-692.4939602,-616.1287491,-869.1843036
34,-703.284587,-708.5419589,-631.6588495,-885.2096317
35,-713.3344731,-718.1490408,-640.3200609,-894.0882214
36,-721.1663179,-724.3800979,-647.0099725,-900.180842
37,-724.2444687,-728.0179968,-651.9508456,-904.9758757
38,-730.1138638,-732.1181618,-658.4068697,-908.3492989
39,-731.4745951,-737.3387175,-660.3775314,-913.7527322
40,-735.6188114,-737.8825261,-663.4639689,-914.217591
41,-738.017037,-742.5264854,-664.7507631,-916.9916567
42,-738.6058907,-743.9790764,-668.6836157,-918.5398525
43,-741.2196682,-746.8808371,-669.5433796,-922.8256915
44,-742.8035011,-749.2622707,-672.0622785,-924.9436164
45,-743.0932301,-749.1019361,-673.3902059,-926.083663
46,-743.8922336,-751.8412939,-674.2064461,-926.7336188
47,-744.6725667,-751.5481729,-676.4147893,-929.5580446
48,-745.1706259,-753.0897147,-678.2381864,-929.1697584
49,-747.1295646,-755.2718794,-679.0877311,-930.5152249
50,-745.9611142,-755.4385073,-680.3066445,-931.6362177
51,-747.9252202,-755.2586553,-681.4275375,-932.6935226
52,-747.6236674,-756.5326814,-682.3745083,-933.3416208
53,-748.3708964,-757.1744751,-683.3071792,-934.3507857
54,-749.5607172,-759.1182278,-684.7426851,-934.5256913
55,-748.604685,-759.2151724,-684.5649735,-934.839178
56,-749.56818,-759.9201524,-685.3898455,-935.4960703
57,-749.8757891,-760.7869515,-686.5631059,-936.5654512
58,-749.5709408,-761.4117566,-687.9418409,-936.8488705
59,-749.6049458,-761.6384927,-690.1286896,-938.5561189
60,-700.6980232,-726.5243957,-650.6892653,-872.4618876
61,-264.6650035,-312.4162727,-260.9102008,-310.3459505
62,-50.85227625,-120.7393414,-67.87860898,-50.64747126
63,-11.36173535,-80.5309601,-35.07872928,-3.29319516
64,0.898414575,-69.2332159,-26.5833975,7.12933488
65,5.606181474,-56.94596447,-24.14603904,9.567521559
66,7.613415276,-49.0428504,-27.1174022,14.17469638
67,12.18958622,-42.0202536,-24.56117612,15.85494908
68,20.86520518,-41.87180933,-13.16218402,16.66927454
69,27.67734228,-56.76333997,-4.72190312,24.3039396
70,29.2217819,-58.76687497,-9.912828221,31.1460077
71,26.27498077,-35.5247592,-10.59970264,29.38523154
72,21.92158115,-14.5042138,-9.54250968,28.743963
73,19.68732425,-2.201438868,-7.68891282,33.26226728
74,21.2907465,-4.371869801,-0.18261986,39.04801708
75,14.78911235,-21.4145945,5.135889279,33.73342142
76,18.51080435,-39.66759637,4.94104596,41.3502403
77,26.13666193,-41.1926756,2.81051292,48.84915696
78,29.38601308,-41.15696193,-1.32605576,52.10919104
79,33.4063364,-45.89967403,-7.01360298,52.10594124
80,36.0986715,-40.7173645,-11.61504816,47.1465687
81,35.57466757,-31.90684703,-8.06339132,35.90006402
82,33.26730965,-22.10212677,-2.12443912,31.07508354
83,26.05085815,-15.7579364,1.3937177,35.64583406
84,25.2966412,-10.21336,-5.595025041,41.06671768
85,30.0941224,-11.21985053,-9.76953292,42.903513
86,35.08343532,-9.411647201,-7.22244542,41.05991584
87,40.13121145,0.786827698,-0.377141479,34.1883402
88,43.18943238,-1.580335268,-0.86326476,39.66599456
89,37.94770205,-6.342267301,-7.08892212,45.40059412
90,30.74911667,-1.583222101,5.54615494,54.98793526
